ID: 2020-03-06 17:09:24.925475	Date: 2020-03-06 17:09:24	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
12	2.0000	0.5000	0.9807	199612.2224
13	2.0000	0.5200	0.9839	217133.1639
14	2.0000	0.5800	0.9620	231262.6839
15	2.0000	0.6400	0.9580	248102.4699
16	3.0000	0.7400	0.9422	266108.9692
17	3.0000	0.7800	0.9231	283303.4680
18	3.0000	0.8200	0.9084	303289.1366
19	3.0000	1.0200	0.8908	325355.7954
20	3.0000	1.0200	0.8472	345318.1708
21	3.0000	1.0800	0.8660	363141.7394
22	3.0000	1.1400	0.8408	384671.1111
23	3.0000	1.2200	0.8427	405088.8245
24	3.0000	1.2800	0.8277	428354.8958
25	3.0000	1.3200	0.8041	447957.0026
26	3.0000	1.3600	0.8131	470050.5471
27	4.0000	1.5000	0.8110	491922.1129
28	4.0000	1.6000	0.8252	515587.2178
29	4.0000	1.6800	0.8012	538632.2966
30	4.0000	1.7000	0.7809	559727.2325
31	4.0000	1.7600	0.7827	584556.2711
32	4.0000	1.8000	0.7586	607892.7164
33	4.0000	1.8600	0.7696	631376.0619
34	4.0000	1.9600	0.7542	654708.0684
35	4.0000	2.0000	0.7510	676528.4812
36	4.0000	2.1000	0.7525	699921.6859
37	4.0000	2.1400	0.7502	723863.3037
38	4.0000	2.2000	0.7546	748389.0595
39	4.0000	2.2400	0.7541	770794.4741
40	4.0000	2.2600	0.7547	792736.9862
41	4.0000	2.3000	0.7342	816944.3133
42	4.0000	2.3000	0.7224	839529.8100
43	4.0000	2.3400	0.7157	864541.0259
44	4.0000	2.3400	0.7174	887211.5879
45	4.0000	2.3600	0.7088	911032.5472
46	4.0000	2.5000	0.7093	933492.9700
47	4.0000	2.5200	0.7008	954611.5432
48	4.0000	2.5800	0.7026	977651.3379
49	4.0000	2.6000	0.7075	1001071.7173
50	4.0000	2.6400	0.7100	1023074.4863
51	4.0000	2.6400	0.6936	1047160.1052
52	5.0000	2.7000	0.6777	1071655.6282
53	5.0000	2.7000	0.6789	1093446.0444
54	5.0000	2.7400	0.6640	1117231.4463
55	5.0000	2.7400	0.6579	1140794.8544
56	5.0000	2.7400	0.6588	1163777.2441
57	5.0000	2.7800	0.6549	1188485.7173
58	5.0000	2.7800	0.6588	1213210.0680
59	5.0000	2.8200	0.6592	1236119.0381
Pos: [1116.959722301513, 799.3025552785645, 12.248963070137082, 0.8411058048048419]

Run: 2
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0400	1.0000	23341.2077
1	1.0000	0.0400	0.9612	35565.4194
2	1.0000	0.0600	0.9674	46663.1670
3	1.0000	0.1000	0.9886	58409.9493
4	1.0000	0.1600	0.9624	70018.2242
5	2.0000	0.2400	0.9659	80843.9970
6	2.0000	0.2400	0.9720	86648.3941
7	2.0000	0.2600	0.9607	97989.4633
8	2.0000	0.3200	0.9593	112126.9963
9	3.0000	0.4600	0.9368	127699.9865
10	3.0000	0.4800	0.9496	145320.1821
11	3.0000	0.4800	0.9458	161178.4887
12	3.0000	0.5000	0.9547	177053.0314
13	3.0000	0.5400	0.9190	194769.4485
14	3.0000	0.5600	0.9133	212368.1259
15	3.0000	0.5600	0.9046	227495.9736
16	3.0000	0.5800	0.8996	240838.2676
17	3.0000	0.6200	0.9044	258214.6015
18	3.0000	0.6800	0.8978	275126.9915
19	3.0000	0.7000	0.8998	290860.3108
20	3.0000	0.8000	0.9165	309904.8824
21	3.0000	0.8400	0.8660	327172.6801
22	3.0000	0.8400	0.8678	346806.1509
23	3.0000	0.8600	0.8597	361601.4371
24	3.0000	0.9000	0.8608	378749.1238
25	3.0000	0.9400	0.8509	400434.0527
26	4.0000	1.0800	0.8493	421675.3743
27	4.0000	1.1400	0.8261	443922.1561
28	4.0000	1.1800	0.8191	463965.3952
29	4.0000	1.3000	0.7961	484915.5052
30	4.0000	1.3200	0.8046	507449.4750
31	4.0000	1.3800	0.8039	530527.2560
32	4.0000	1.4000	0.8086	554593.1411
33	4.0000	1.4600	0.8221	578101.4490
34	4.0000	1.6000	0.7872	599456.6455
35	4.0000	1.6200	0.7893	623141.6187
36	4.0000	1.7400	0.7477	647236.1910
37	4.0000	1.7600	0.7751	671891.9649
38	4.0000	1.9000	0.7652	697183.6450
39	4.0000	2.0000	0.7434	722663.1496
40	4.0000	2.0600	0.7467	746950.8166
41	4.0000	2.1000	0.7436	770045.7342
42	4.0000	2.1600	0.7576	793133.9786
43	4.0000	2.2600	0.7321	813767.8709
44	4.0000	2.3400	0.7390	837473.5565
45	4.0000	2.4000	0.7196	861090.6427
46	4.0000	2.4000	0.7273	883984.0841
47	4.0000	2.4200	0.7342	907903.0118
48	4.0000	2.4800	0.7414	930722.9578
49	4.0000	2.4800	0.7417	954663.3747
50	4.0000	2.5000	0.7334	977308.9218
51	4.0000	2.5400	0.7239	1002277.5223
52	4.0000	2.5600	0.7135	1025715.2913
53	4.0000	2.5800	0.6988	1050922.8590
54	4.0000	2.6000	0.6946	1074469.9211
55	5.0000	2.7000	0.6932	1098544.6899
56	5.0000	2.7400	0.6863	1122040.5891
57	5.0000	2.7400	0.6863	1143177.9792
58	5.0000	2.8200	0.6947	1166769.7701
59	5.0000	2.8600	0.6902	1189068.0735
Pos: [1124.1318256722855, 863.0944012565516, -53.191152406045774, 0.9070901226564951]

Run: 3
Iter	Gbest	AvrFit	Diver	ETime	
0	2.0000	0.0800	1.0000	22252.0177
1	2.0000	0.1000	1.0000	32459.6677
2	2.0000	0.1400	0.9851	45025.3992
3	2.0000	0.1800	0.9676	56727.6096
4	2.0000	0.2400	0.9875	68695.3359
5	2.0000	0.2600	0.9737	84243.0480
6	2.0000	0.3200	0.9604	100733.8119
7	2.0000	0.3200	0.9913	115471.9129
8	2.0000	0.3400	0.9719	129296.7854
9	2.0000	0.3800	0.9617	141882.5719
10	2.0000	0.3800	0.9296	153985.6727
11	2.0000	0.3800	0.9373	165085.2118
12	3.0000	0.4400	0.9140	175965.9774
13	3.0000	0.5200	0.8885	189546.5536
14	4.0000	0.6400	0.8765	210004.9009
15	4.0000	0.7200	0.8827	230506.5718
16	4.0000	0.8000	0.8678	249120.1143
17	4.0000	0.9400	0.8438	269119.9975
18	4.0000	1.0400	0.8277	289685.3020
19	4.0000	1.0600	0.8263	312103.4508
20	4.0000	1.0800	0.7911	333058.4257
21	4.0000	1.2800	0.7945	356197.7310
22	4.0000	1.3800	0.7958	379791.1537
23	4.0000	1.4000	0.8004	401908.3786
24	4.0000	1.4400	0.8012	424868.3016
25	4.0000	1.5000	0.7740	445001.3556
26	4.0000	1.5400	0.7525	470295.1474
27	4.0000	1.5600	0.7402	493024.6828
28	4.0000	1.6400	0.7240	516934.4692
29	4.0000	1.7400	0.7356	540205.1172
30	4.0000	1.8400	0.7395	564759.6858
31	4.0000	1.8600	0.7515	590140.4088
32	4.0000	1.8800	0.7506	613486.6574
33	4.0000	1.9600	0.7435	636890.9137
34	4.0000	1.9800	0.7625	661998.2605
35	4.0000	2.0400	0.7564	685145.6678
36	4.0000	2.1400	0.7418	708968.0600
37	4.0000	2.1600	0.7374	733293.0403
38	4.0000	2.2400	0.7336	756404.5367
39	4.0000	2.2800	0.6991	780975.2498
40	4.0000	2.2800	0.7039	806475.4505
41	4.0000	2.3000	0.7025	831989.2366
42	4.0000	2.3400	0.7076	856581.4161
43	4.0000	2.3800	0.7072	878796.8316
44	4.0000	2.4200	0.6968	903287.5838
45	4.0000	2.4600	0.6933	928829.2205
46	4.0000	2.4600	0.7130	953906.8291
47	4.0000	2.5000	0.7206	979670.7232
48	4.0000	2.5800	0.7172	1003908.4628
49	4.0000	2.6400	0.6782	1028215.6677
50	4.0000	2.6800	0.6688	1053438.5266
51	4.0000	2.7200	0.6785	1077745.7297
52	4.0000	2.7400	0.6834	1101648.0091
53	4.0000	2.7600	0.6769	1127442.2278
54	4.0000	2.8200	0.6579	1150745.1375
55	4.0000	2.8600	0.6524	1175143.6863
56	4.0000	2.9200	0.6500	1198930.3637
57	4.0000	2.9600	0.6460	1224225.0683
58	4.0000	2.9600	0.6442	1248393.4283
59	4.0000	3.0400	0.6375	1271859.2741
Pos: [1207.11156804533, 808.2017353217518, -27.210871110464453, 0.8648431683160765]

Run: 4
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0800	1.0000	28034.2641
1	1.0000	0.1000	1.0000	41678.2494
2	1.0000	0.1200	0.9766	55635.6807
3	1.0000	0.1600	0.9592	72260.8197
4	2.0000	0.2600	0.9444	87847.6741
5	2.0000	0.2600	0.9259	104454.5875
6	2.0000	0.3000	0.9417	123626.3890
7	2.0000	0.3400	0.9401	143298.1687
8	2.0000	0.3600	0.9225	162508.1797
9	3.0000	0.4800	0.9019	179549.9394
10	3.0000	0.6000	0.9226	198045.6367
11	3.0000	0.6200	0.9101	219037.3011
12	3.0000	0.6400	0.8932	239059.0467
13	3.0000	0.7600	0.8910	259640.4924
14	3.0000	0.8200	0.8887	280563.8454
15	3.0000	0.8600	0.8765	299526.1877
16	3.0000	0.9600	0.8567	321069.7575
17	3.0000	1.0800	0.8501	343602.5746
18	3.0000	1.1200	0.8387	365686.7323
19	3.0000	1.1400	0.8184	385651.1440
20	3.0000	1.2000	0.8252	408190.3100
21	3.0000	1.2400	0.8111	431234.5779
22	3.0000	1.3000	0.7946	453724.2999
23	4.0000	1.3600	0.8091	477138.5975
24	4.0000	1.3800	0.8038	500743.3574
25	4.0000	1.4800	0.7946	524755.7316
26	4.0000	1.5600	0.7843	546932.5604
27	4.0000	1.6600	0.7733	570619.6301
28	4.0000	1.6800	0.8146	594280.1898
29	4.0000	1.7000	0.8109	616776.9096
30	4.0000	1.8200	0.8035	640796.1154
31	4.0000	1.8400	0.7917	664204.9050
32	4.0000	1.9400	0.7916	687532.8515
33	4.0000	2.0200	0.7789	711787.1649
34	4.0000	2.0600	0.7671	735832.6159
35	4.0000	2.0800	0.7624	758953.9995
36	4.0000	2.0800	0.7643	782529.8038
37	4.0000	2.1400	0.7674	806636.1806
38	4.0000	2.1400	0.7631	830411.4535
39	4.0000	2.1600	0.7593	854671.4208
40	4.0000	2.2000	0.7487	878963.9182
41	4.0000	2.2200	0.7353	903192.3385
42	4.0000	2.2600	0.7272	929226.9535
43	4.0000	2.2600	0.7272	953205.6241
44	4.0000	2.2800	0.7105	976408.1914
45	4.0000	2.3800	0.7182	1001496.9187
46	4.0000	2.4400	0.7094	1026214.7126
47	4.0000	2.4800	0.7093	1050846.1158
48	4.0000	2.4800	0.7092	1075792.9201
49	4.0000	2.5000	0.7199	1101395.3981
50	5.0000	2.6200	0.7180	1125431.6339
51	5.0000	2.6600	0.7139	1150009.3820
52	5.0000	2.7000	0.7070	1173549.8393
53	5.0000	2.7000	0.6981	1197042.4569
54	5.0000	2.7800	0.7093	1221101.0177
55	5.0000	2.8400	0.7182	1246227.6869
56	5.0000	2.8400	0.7312	1268645.2608
57	5.0000	2.8400	0.7266	1293160.5926
58	5.0000	2.8400	0.7223	1317699.2028
59	5.0000	2.8400	0.7098	1341182.2443
Pos: [1264.09424109589, 848.2795328502534, -44.37829778460236, 0.81926144850574]

Run: 5
Iter	Gbest	AvrFit	Diver	ETime	
0	2.0000	0.1000	1.0000	25284.0002
1	2.0000	0.1200	1.0000	38016.0763
2	2.0000	0.1200	1.0000	49097.2710
3	2.0000	0.2200	0.9544	60357.9593
4	2.0000	0.2400	0.9081	73844.8052
5	2.0000	0.2800	0.9669	88487.9766
6	2.0000	0.3200	0.9679	101435.6141
7	2.0000	0.3400	0.9723	115872.0222
8	2.0000	0.4000	1.0000	130420.9237
9	2.0000	0.4600	0.9747	146273.7079
10	2.0000	0.5200	0.9822	165695.4153
11	2.0000	0.5200	0.9758	184645.0183
12	2.0000	0.5600	1.0000	204668.7775
13	2.0000	0.6200	0.9922	220010.2401
14	2.0000	0.6200	0.9854	237083.4112
15	2.0000	0.6400	0.9503	253132.7219
16	2.0000	0.7000	0.9648	273712.6884
17	3.0000	0.7800	0.9725	293731.2331
18	3.0000	0.8000	0.9559	311831.4822
19	3.0000	0.8000	0.9455	334405.1464
20	3.0000	0.8000	0.9468	356160.3699
21	3.0000	0.9000	0.9555	374888.5415
22	3.0000	0.9400	0.9278	391845.8536
23	3.0000	0.9800	0.9045	408915.4627
24	3.0000	1.0000	0.9065	428111.3379
25	3.0000	1.0000	0.9093	449471.6330
26	3.0000	1.0200	0.8977	472717.4678
27	3.0000	1.0400	0.8915	491560.6606
28	3.0000	1.0800	0.8948	509347.2731
29	3.0000	1.1000	0.9061	529009.2161
30	3.0000	1.1400	0.8984	548786.3827
31	3.0000	1.1600	0.8864	568052.7663
32	3.0000	1.1800	0.8915	590404.8572
33	3.0000	1.2000	0.8563	612287.3020
34	3.0000	1.2600	0.8841	632718.3728
35	3.0000	1.3000	0.8881	655252.7573
36	3.0000	1.3200	0.8828	675217.1204
37	3.0000	1.3400	0.8908	698347.6701
38	3.0000	1.3600	0.8884	718604.8594
39	3.0000	1.4200	0.8779	739383.2433
40	3.0000	1.4400	0.8886	761676.2605
41	3.0000	1.4400	0.8882	783574.6803
42	3.0000	1.4800	0.8905	801496.3484
43	3.0000	1.4800	0.8848	822886.4689
44	3.0000	1.5200	0.8925	842810.8864
45	3.0000	1.5600	0.8879	862175.4334
46	3.0000	1.5600	0.8828	883168.0071
47	3.0000	1.5800	0.8671	903150.3241
48	3.0000	1.5800	0.8481	924507.0765
49	3.0000	1.6000	0.8729	944932.1437
50	3.0000	1.6200	0.8694	966468.7138
51	3.0000	1.6400	0.8509	986991.2677
52	3.0000	1.6400	0.8519	1008353.4632
53	3.0000	1.7000	0.8563	1029851.8729
54	3.0000	1.7000	0.8497	1049991.7789
55	3.0000	1.7400	0.8631	1071020.7968
56	3.0000	1.7600	0.8625	1091389.5280
57	3.0000	1.7600	0.8617	1114812.1357
58	3.0000	1.7600	0.8622	1134179.2574
59	3.0000	1.7800	0.8583	1155576.0412
Pos: [2197.4172632504265, 642.615368051918, 10.130704708017742, 0.5088837616698915]

Run: 6
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0800	1.0000	30622.2346
1	1.0000	0.0800	1.0000	43216.4967
2	1.0000	0.1000	0.9915	53216.7401
3	1.0000	0.1000	0.9723	63723.0065
4	1.0000	0.1200	0.9630	73045.2971
5	1.0000	0.1400	0.9266	81835.9549
6	1.0000	0.1600	0.9130	92896.1585
7	2.0000	0.1800	0.9068	102787.2465
8	2.0000	0.2400	0.9532	116720.5822
9	2.0000	0.2800	0.9510	132185.1749
10	2.0000	0.3200	0.9460	148216.1431
11	2.0000	0.4000	0.9198	166616.1547
12	2.0000	0.4400	0.9473	183512.3796
13	2.0000	0.4800	0.9384	200512.0471
14	2.0000	0.5200	0.9543	218027.3814
15	2.0000	0.5600	0.9209	236489.5966
16	2.0000	0.6000	0.9046	255471.4644
17	2.0000	0.6200	0.9211	275500.0401
18	2.0000	0.6200	0.9314	295620.2559
19	2.0000	0.6800	0.9287	317106.1709
20	2.0000	0.7600	0.9017	337550.7874
21	2.0000	0.8000	0.8925	357552.2919
22	2.0000	0.8000	0.9022	379470.4814
23	2.0000	0.8400	0.8885	400407.9983
24	2.0000	0.8800	0.9168	421374.4388
25	2.0000	0.9200	0.9346	442952.7793
26	2.0000	0.9200	0.9390	463505.6231
27	2.0000	0.9200	0.9228	482881.3400
28	2.0000	0.9200	0.9261	503511.2033
29	2.0000	0.9200	0.9030	524134.0742
30	2.0000	0.9600	0.9034	547135.8140
31	2.0000	0.9800	0.8963	567657.5837
32	2.0000	1.0000	0.8788	589303.0066
33	4.0000	1.0800	0.8930	612326.1609
34	4.0000	1.1000	0.9146	633031.4019
35	4.0000	1.2000	0.9267	654153.0638
36	4.0000	1.2800	0.8975	678093.4079
37	4.0000	1.4200	0.8967	701083.4398
38	4.0000	1.4600	0.9032	723155.7374
39	4.0000	1.4800	0.9297	746213.8464
40	4.0000	1.5000	0.9057	769668.2439
41	4.0000	1.5000	0.9111	791809.3781
42	4.0000	1.5000	0.9020	814889.5774
43	4.0000	1.5200	0.8784	835952.6184
44	4.0000	1.5600	0.8880	859506.2947
45	4.0000	1.6000	0.8821	883976.6290
46	4.0000	1.6200	0.8725	908545.7306
47	4.0000	1.6400	0.8691	931653.2140
48	4.0000	1.6600	0.8563	955277.6380
49	4.0000	1.6600	0.8634	978917.2268
50	4.0000	1.6800	0.8428	1002389.8449
51	4.0000	1.7000	0.8592	1026495.7659
52	4.0000	1.7600	0.8591	1049170.9764
53	4.0000	1.7600	0.8453	1071727.1383
54	4.0000	1.8400	0.8339	1094718.2157
55	4.0000	1.8800	0.8241	1119470.1664
56	4.0000	1.9400	0.8337	1143165.2160
57	4.0000	1.9600	0.8203	1167243.9852
58	4.0000	2.0000	0.8218	1190757.0810
59	4.0000	2.0200	0.8168	1213323.4642
Pos: [1136.2187346822927, 788.4347800990115, -15.70337490744806, 0.9564208272011943]

Run: 7
Iter	Gbest	AvrFit	Diver	ETime	
0	2.0000	0.0800	1.0000	28402.3516
1	2.0000	0.0800	0.9754	41005.5518
2	2.0000	0.1200	0.9786	53692.4958
3	2.0000	0.1200	0.9883	62977.6492
4	2.0000	0.1400	0.9672	71159.0817
5	2.0000	0.1600	0.9737	81316.7796
6	2.0000	0.2000	0.9668	89958.0936
7	2.0000	0.2200	0.9561	96039.0394
8	2.0000	0.2200	0.9538	104092.6797
9	2.0000	0.2200	0.9109	110969.2364
10	2.0000	0.2200	0.9119	120427.3598
11	2.0000	0.2600	0.9554	128446.0602
12	2.0000	0.2600	0.9610	136103.0288
13	2.0000	0.2600	0.9504	142953.8598
14	2.0000	0.2600	0.9780	154312.5694
15	3.0000	0.3600	0.9680	164658.4008
16	3.0000	0.4000	0.9790	171903.6391
17	3.0000	0.4000	0.9660	185150.7320
18	3.0000	0.4200	0.9690	198140.9798
19	3.0000	0.4200	0.9753	211961.9277
20	3.0000	0.4600	0.9807	224380.4560
21	3.0000	0.5000	0.9827	237701.3509
22	3.0000	0.5200	0.9776	250068.1782
23	3.0000	0.5400	0.9619	261595.7549
24	3.0000	0.6200	0.9287	278815.4030
25	3.0000	0.6600	0.9214	294159.3425
26	3.0000	0.7200	0.9441	309888.3080
27	3.0000	0.8000	0.9559	331033.7834
28	3.0000	0.8000	0.9137	351159.1599
29	3.0000	0.9000	0.9086	369156.6277
30	3.0000	0.9000	0.9156	391285.0182
31	3.0000	0.9600	0.9027	411472.8994
32	3.0000	1.0400	0.9152	431948.1311
33	3.0000	1.1200	0.9412	451508.8673
34	3.0000	1.1400	0.9249	474436.7509
35	3.0000	1.2200	0.8905	495622.0808
36	3.0000	1.2600	0.8875	517921.0083
37	3.0000	1.2800	0.8901	540784.0440
38	3.0000	1.3200	0.8776	563316.2839
39	3.0000	1.3600	0.8780	585362.6828
40	4.0000	1.4000	0.8927	608838.7349
41	4.0000	1.4400	0.8920	634692.9631
42	4.0000	1.4600	0.9042	655752.3270
43	4.0000	1.4600	0.8965	677837.8100
44	4.0000	1.5200	0.9008	698822.1145
45	4.0000	1.5200	0.9109	721278.8305
46	4.0000	1.5400	0.8940	741693.2154
47	4.0000	1.5600	0.8793	760338.9120
48	4.0000	1.6200	0.8493	783969.6815
49	4.0000	1.6600	0.8790	806732.4858
50	4.0000	1.6800	0.8933	829457.7501
51	4.0000	1.7000	0.8857	852325.9268
52	4.0000	1.7400	0.8814	875746.8233
53	4.0000	1.8000	0.8686	898946.6696
54	4.0000	1.8200	0.8692	923116.1349
55	4.0000	1.8400	0.8453	947171.9482
56	4.0000	1.8400	0.8487	969064.1494
57	4.0000	1.9000	0.8543	991616.3111
58	4.0000	1.9400	0.8276	1013304.3356
59	4.0000	1.9400	0.8267	1037794.8647
Pos: [1214.6595597310518, 942.8799030607427, 6.879760248763682, 0.7060275827778799]

Run: 8
Iter	Gbest	AvrFit	Diver	ETime	
0	2.0000	0.0800	1.0000	26345.2666
1	2.0000	0.1200	0.9627	39373.7674
2	2.0000	0.1400	0.9079	53854.6824
3	2.0000	0.2200	0.9357	67983.2389
4	2.0000	0.2200	0.9573	80021.7888
5	2.0000	0.2600	0.9276	93085.2692
6	2.0000	0.3400	0.9183	108154.1219
7	2.0000	0.3800	0.9095	121703.6688
8	2.0000	0.3800	0.9291	138631.7384
9	2.0000	0.4400	0.8938	151692.2319
10	2.0000	0.4800	0.9270	168908.8490
11	2.0000	0.5200	0.9184	186341.5949
12	2.0000	0.5800	0.8833	199853.2729
13	2.0000	0.6400	0.8607	214693.1660
14	2.0000	0.6400	0.8688	231052.5038
15	2.0000	0.6400	0.8485	245541.8746
16	3.0000	0.7200	0.8749	260947.2227
17	3.0000	0.8000	0.8739	278558.1627
18	3.0000	0.8400	0.8637	298200.0718
19	3.0000	0.9200	0.8758	317833.3118
20	3.0000	0.9800	0.8343	340020.1483
21	3.0000	1.0600	0.8190	361222.2812
22	6.0000	1.2000	0.8153	384314.7719
23	6.0000	1.2800	0.8133	409416.1341
24	6.0000	1.3600	0.8119	432412.9577
25	6.0000	1.4000	0.8300	455948.1111
26	6.0000	1.5200	0.8160	480974.3323
27	6.0000	1.6200	0.8149	504511.7819
28	6.0000	1.6800	0.8138	526009.8693
29	6.0000	1.6800	0.7860	549684.3419
30	6.0000	1.7600	0.7941	572646.1234
31	6.0000	1.9000	0.7738	597181.7684
32	6.0000	1.9200	0.7769	622503.4385
33	6.0000	1.9400	0.7883	647715.2014
34	6.0000	1.9400	0.7785	672165.1509
35	6.0000	1.9400	0.7704	696842.0739
36	6.0000	2.0000	0.7761	721396.7068
37	6.0000	2.0200	0.7855	746552.0053
38	6.0000	2.1000	0.7641	769978.6646
39	6.0000	2.1800	0.7625	794004.8561
40	6.0000	2.2400	0.7465	817529.6872
41	6.0000	2.2800	0.7564	842661.7386
42	6.0000	2.3200	0.7524	867320.1058
43	6.0000	2.4000	0.7554	892920.5992
44	6.0000	2.4400	0.7353	916485.3690
45	6.0000	2.4600	0.7101	941489.3103
46	6.0000	2.4800	0.7089	965491.1499
47	6.0000	2.4800	0.7035	989901.3126
48	6.0000	2.4800	0.7031	1015334.3987
49	6.0000	2.5000	0.7039	1040821.0347
50	6.0000	2.5400	0.7015	1063485.5239
51	6.0000	2.5800	0.6869	1084537.1847
52	6.0000	2.6000	0.6868	1109171.3371
53	6.0000	2.6400	0.6643	1134829.9906
54	6.0000	2.6600	0.6748	1160454.1025
55	6.0000	2.7000	0.6703	1184446.0921
56	6.0000	2.7400	0.6794	1207489.8033
57	6.0000	2.7600	0.6817	1232957.5002
58	6.0000	2.8000	0.6682	1257838.8731
59	6.0000	2.8200	0.6633	1282569.9921
Pos: [1207.359844203618, 854.4497985389479, -11.212054733075654, 0.8829426701530838]

Run: 9
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0400	1.0000	23653.5048
1	1.0000	0.0600	1.0000	34300.8854
2	1.0000	0.1000	1.0000	45860.7657
3	1.0000	0.1000	0.9834	55536.8898
4	1.0000	0.1000	0.9641	63091.6178
5	1.0000	0.1000	0.9985	74233.0856
6	1.0000	0.1000	1.0000	83882.1537
7	2.0000	0.1600	0.9692	96529.1495
8	2.0000	0.2400	0.9658	111222.7414
9	2.0000	0.3200	0.9883	125615.1788
10	2.0000	0.3200	0.9697	137571.5308
11	2.0000	0.3600	0.9709	150813.3018
12	2.0000	0.4000	0.9558	165380.7244
13	2.0000	0.4200	0.9650	179987.4320
14	2.0000	0.5400	0.9668	196148.1078
15	2.0000	0.6200	0.9474	212781.0009
16	2.0000	0.7000	0.9338	232309.7367
17	2.0000	0.7200	0.9146	253909.3831
18	3.0000	0.8600	0.8771	274944.3502
19	3.0000	0.9200	0.8893	294877.3561
20	3.0000	0.9400	0.8838	317500.9437
21	3.0000	1.0000	0.8747	341473.3365
22	3.0000	1.1000	0.8511	363893.8181
23	3.0000	1.2400	0.8344	387430.3606
24	3.0000	1.3400	0.8068	411657.7594
25	3.0000	1.4800	0.7856	436165.0829
26	3.0000	1.5000	0.7886	460368.1414
27	3.0000	1.5400	0.7665	485034.5399
28	4.0000	1.6400	0.7667	507527.9212
