ID: 2020-03-06 17:09:33.827734	Date: 2020-03-06 17:09:33	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
39	0.0000	0.0000	0.8495	217.0813
40	0.0000	0.0000	0.7749	222.3577
41	0.0000	0.0000	0.8241	227.5863
42	0.0000	0.0000	0.7435	232.8160
43	0.0000	0.0000	0.6965	237.9835
44	0.0000	0.0000	0.5973	243.2344
45	0.0000	0.0000	0.6491	248.4012
46	0.0000	0.0000	0.6809	253.6283
47	0.0000	0.0000	0.7328	258.7979
48	0.0000	0.0000	0.7035	263.9334
49	0.0000	0.0000	0.6754	269.1610
50	0.0000	0.0000	0.7784	274.3285
51	0.0000	0.0000	0.7226	279.6469
52	0.0000	0.0000	0.6886	284.8034
53	0.0000	0.0000	0.7253	289.9861
54	0.0000	0.0000	0.8055	295.1560
55	0.0000	0.0000	0.8327	300.3311
56	0.0000	0.0000	0.8736	306.3498
57	0.0000	0.0000	0.9629	311.5509
58	0.0000	0.0000	0.8706	316.9982
59	0.0000	0.0000	0.8088	322.1962
Pos: [179, 22, -11.866240588807612, 1.0060023240399896]

Run: 4
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.6918
1	0.0000	0.0000	0.9858	10.8519
2	0.0000	0.0000	0.9186	16.0811
3	0.0000	0.0000	0.9140	21.2331
4	0.0000	0.0000	0.9761	26.4578
5	0.0000	0.0000	0.9915	33.2916
6	0.0000	0.0000	1.0000	38.6133
7	0.0000	0.0000	0.9824	43.7658
8	0.0000	0.0000	1.0000	49.1812
9	0.0000	0.0000	0.9431	54.8606
10	0.0000	0.0000	0.9313	60.7426
11	0.0000	0.0000	0.9220	66.1082
12	0.0000	0.0000	0.9888	71.2800
13	0.0000	0.0000	0.9637	76.5281
14	0.0000	0.0000	0.9543	81.6808
15	0.0000	0.0000	0.9300	86.9427
16	0.0000	0.0000	0.9831	92.1564
17	0.0000	0.0000	1.0000	97.3449
18	0.0000	0.0000	0.9472	102.5052
19	0.0000	0.0000	0.9493	107.6932
20	0.0000	0.0000	0.8872	115.0734
21	0.0000	0.0000	0.8681	120.3182
22	0.0000	0.0000	0.9208	125.6318
23	0.0000	0.0000	0.9182	130.7924
24	0.0000	0.0000	0.8256	137.1484
25	0.0000	0.0000	0.8501	143.6312
26	0.0000	0.0000	0.8811	149.0517
27	0.0000	0.0000	0.7648	154.2170
28	0.0000	0.0000	0.8367	159.8768
29	0.0000	0.0000	0.7869	166.8499
30	0.0000	0.0000	0.6475	172.0915
31	0.0000	0.0000	0.6747	177.4964
32	0.0000	0.0000	0.7066	183.2511
33	0.0000	0.0000	0.7899	189.2197
34	0.0000	0.0000	0.7948	195.1632
35	0.0000	0.0000	0.7844	201.0212
36	0.0000	0.0000	0.7876	206.8009
37	0.0000	0.0000	0.8353	213.5043
38	0.0000	0.0000	0.8600	218.7860
39	0.0000	0.0000	0.8773	224.1838
40	0.0000	0.0000	0.9989	230.2043
41	0.0000	0.0000	0.9775	236.2077
42	0.0000	0.0000	1.0000	241.5857
43	0.0000	0.0000	0.8919	247.1943
44	0.0000	0.0000	0.8717	252.3880
45	0.0000	0.0000	0.7813	257.6334
46	0.0000	0.0000	0.7102	263.3529
47	0.0000	0.0000	0.7085	269.5992
48	0.0000	0.0000	0.6873	274.8046
49	0.0000	0.0000	0.6132	281.8840
50	0.0000	0.0000	0.5870	287.8957
51	0.0000	0.0000	0.6330	293.2985
52	0.0000	0.0000	0.5437	298.7506
53	0.0000	0.0000	0.6800	304.9343
54	0.0000	0.0000	0.6569	311.2652
55	0.0000	0.0000	0.7343	316.6258
56	0.0000	0.0000	0.7969	321.8663
57	0.0000	0.0000	0.6371	327.8458
58	0.0000	0.0000	0.5444	333.0364
59	0.0000	0.0000	0.4827	338.2368
Pos: [179, 22, -60, 1.5]

Run: 5
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	6.5017
1	0.0000	0.0000	0.9016	11.7733
2	0.0000	0.0000	0.7686	16.9437
3	0.0000	0.0000	0.8113	22.6109
4	0.0000	0.0000	0.7592	27.8189
5	0.0000	0.0000	0.7584	33.0265
6	0.0000	0.0000	0.7386	38.5342
7	0.0000	0.0000	0.8053	44.3995
8	0.0000	0.0000	0.7678	50.1304
9	0.0000	0.0000	0.8399	55.3627
10	0.0000	0.0000	0.9497	61.0569
11	0.0000	0.0000	0.9218	66.3066
12	0.0000	0.0000	0.9141	71.5094
13	0.0000	0.0000	0.8751	76.8907
14	0.0000	0.0000	0.8012	82.7467
15	0.0000	0.0000	0.8133	88.3994
16	0.0000	0.0000	0.7506	94.1896
17	0.0000	0.0000	0.8666	100.1420
18	0.0000	0.0000	0.9314	105.3236
19	0.0000	0.0000	1.0000	110.4918
20	0.0000	0.0000	0.9395	116.2639
21	0.0000	0.0000	0.8740	122.3660
22	0.0000	0.0000	0.7285	127.5804
23	0.0000	0.0000	0.8232	132.7598
24	0.0000	0.0000	0.9559	138.7112
25	0.0000	0.0000	0.8267	143.9154
26	0.0000	0.0000	0.7570	149.1649
27	0.0000	0.0000	0.6925	156.4124
28	0.0000	0.0000	0.7465	162.4033
29	0.0000	0.0000	0.7397	167.7494
30	0.0000	0.0000	0.7701	173.1913
31	0.0000	0.0000	0.6927	179.2600
32	0.0000	0.0000	0.7527	184.8085
33	0.0000	0.0000	0.6619	190.0377
34	0.0000	0.0000	0.6649	196.0244
35	0.0000	0.0000	0.6372	201.2002
36	0.0000	0.0000	0.6657	206.4149
37	0.0000	0.0000	0.6960	212.0717
38	0.0000	0.0000	0.8317	218.1909
39	0.0000	0.0000	0.8092	223.4275
40	0.0000	0.0000	0.8212	228.6458
41	0.0000	0.0000	0.7380	234.7717
42	0.0000	0.0000	0.7640	239.9666
43	0.0000	0.0000	0.7477	245.1429
44	0.0000	0.0000	0.8421	251.3974
45	0.0000	0.0000	0.7817	257.8382
46	0.0000	0.0000	0.8638	263.0920
47	0.0000	0.0000	0.8023	268.2724
48	0.0000	0.0000	0.8547	273.9177
49	0.0000	0.0000	0.8776	279.1083
50	0.0000	0.0000	0.8977	284.2860
51	0.0000	0.0000	0.9094	290.2143
52	0.0000	0.0000	0.8257	296.2418
53	0.0000	0.0000	0.8365	301.9524
54	0.0000	0.0000	0.8116	307.9400
55	0.0000	0.0000	0.7958	313.7145
56	0.0000	0.0000	0.9570	318.9955
57	0.0000	0.0000	0.8813	324.4250
58	0.0000	0.0000	0.7944	330.6766
59	0.0000	0.0000	0.8811	336.8084
Pos: [179, 22, 47.24573639441888, 0.708567661323376]

Run: 6
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	6.8991
1	0.0000	0.0000	0.9682	12.3172
2	0.0000	0.0000	1.0000	17.5753
3	0.0000	0.0000	0.9562	22.7687
4	0.0000	0.0000	0.9896	27.9536
5	0.0000	0.0000	0.9625	33.1497
6	0.0000	0.0000	0.8867	38.4114
7	0.0000	0.0000	0.7751	43.6273
8	0.0000	0.0000	0.8331	48.8749
9	0.0000	0.0000	0.8882	54.3375
10	0.0000	0.0000	0.7968	59.7043
11	0.0000	0.0000	0.6491	64.9967
12	0.0000	0.0000	0.7989	70.1902
13	0.0000	0.0000	0.7840	75.6547
14	0.0000	0.0000	0.8478	83.2229
15	0.0000	0.0000	0.8313	88.5875
16	0.0000	0.0000	0.8655	93.8237
17	0.0000	0.0000	0.8652	99.2825
18	0.0000	0.0000	0.8592	105.4945
19	0.0000	0.0000	0.8744	111.3560
20	0.0000	0.0000	0.8098	116.8935
21	0.0000	0.0000	0.8662	122.8969
22	0.0000	0.0000	0.7503	129.1542
23	0.0000	0.0000	0.7205	134.9669
24	0.0000	0.0000	0.7808	141.2151
25	0.0000	0.0000	0.8099	147.4268
26	0.0000	0.0000	0.8673	153.4448
27	0.0000	0.0000	0.8914	159.2121
28	0.0000	0.0000	0.9464	164.8831
29	0.0000	0.0000	1.0000	170.4783
30	0.0000	0.0000	0.9142	176.2586
31	0.0000	0.0000	0.9600	182.1673
32	0.0000	0.0000	0.8962	187.8543
33	0.0000	0.0000	0.9560	193.8753
34	0.0000	0.0000	0.9440	199.4326
35	0.0000	0.0000	1.0000	204.6282
36	0.0000	0.0000	0.9802	209.8601
37	0.0000	0.0000	0.9913	215.4427
38	0.0000	0.0000	1.0000	220.6683
39	0.0000	0.0000	1.0000	225.8570
40	0.0000	0.0000	0.9778	231.6868
41	0.0000	0.0000	0.9716	237.5951
42	0.0000	0.0000	0.9297	242.7928
43	0.0000	0.0000	0.9466	247.9975
44	0.0000	0.0000	0.8231	253.6113
45	0.0000	0.0000	0.7489	258.8351
46	0.0000	0.0000	0.9996	264.1482
47	0.0000	0.0000	0.9054	269.9926
48	0.0000	0.0000	0.8266	275.6288
49	0.0000	0.0000	0.8628	280.8685
50	0.0000	0.0000	0.9367	286.1278
51	0.0000	0.0000	0.8222	291.8937
52	0.0000	0.0000	0.8414	297.0824
53	0.0000	0.0000	0.8697	302.2861
54	0.0000	0.0000	0.7788	307.9321
55	0.0000	0.0000	0.8945	313.8566
56	0.0000	0.0000	0.9074	319.1524
57	0.0000	0.0000	1.0000	324.3756
58	0.0000	0.0000	0.9535	331.3086
59	0.0000	0.0000	0.8605	336.5140
Pos: [179, 22, -60, 0.5]

Run: 7
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	7.3454
1	0.0000	0.0000	0.9749	12.5258
2	0.0000	0.0000	1.0000	17.7119
3	0.0000	0.0000	1.0000	23.3817
4	0.0000	0.0000	1.0000	29.7747
5	0.0000	0.0000	0.9612	35.6956
6	0.0000	0.0000	0.8851	40.9606
7	0.0000	0.0000	0.7830	46.1700
8	0.0000	0.0000	0.8265	52.3186
9	0.0000	0.0000	0.8846	57.5581
10	0.0000	0.0000	0.8403	62.7604
11	0.0000	0.0000	0.7850	68.7540
12	0.0000	0.0000	0.9048	75.0227
13	0.0000	0.0000	0.8398	80.7595
14	0.0000	0.0000	0.6987	85.9573
15	0.0000	0.0000	0.7233	91.4242
16	0.0000	0.0000	0.6501	97.3990
17	0.0000	0.0000	0.7536	102.5915
18	0.0000	0.0000	0.7452	107.7840
19	0.0000	0.0000	0.7807	113.3747
20	0.0000	0.0000	0.7076	119.3151
21	0.0000	0.0000	0.7872	125.0975
22	0.0000	0.0000	0.7486	130.2922
23	0.0000	0.0000	0.8268	135.5515
24	0.0000	0.0000	0.8047	141.1276
25	0.0000	0.0000	0.6842	146.3141
26	0.0000	0.0000	0.6442	151.5772
27	0.0000	0.0000	0.6229	157.4078
28	0.0000	0.0000	0.5511	163.2953
29	0.0000	0.0000	0.5653	168.4766
30	0.0000	0.0000	0.6050	173.6422
31	0.0000	0.0000	0.7434	178.8702
32	0.0000	0.0000	0.7801	184.0861
33	0.0000	0.0000	0.8137	189.2898
34	0.0000	0.0000	0.7556	194.4730
35	0.0000	0.0000	0.7176	199.6105
36	0.0000	0.0000	0.8277	204.8523
37	0.0000	0.0000	0.8347	210.8071
38	0.0000	0.0000	0.8358	217.6888
39	0.0000	0.0000	0.8717	222.8839
40	0.0000	0.0000	1.0000	228.6258
41	0.0000	0.0000	0.9359	234.8568
42	0.0000	0.0000	0.8836	241.4415
43	0.0000	0.0000	0.9833	247.2267
44	0.0000	0.0000	0.8997	252.4753
45	0.0000	0.0000	0.8925	257.7024
46	0.0000	0.0000	0.9071	263.3655
47	0.0000	0.0000	0.8775	268.8923
48	0.0000	0.0000	0.9547	274.1401
49	0.0000	0.0000	0.8900	279.3524
50	0.0000	0.0000	0.8789	285.6786
51	0.0000	0.0000	0.8892	291.5096
52	0.0000	0.0000	0.9076	296.7186
53	0.0000	0.0000	0.9166	301.9087
54	0.0000	0.0000	0.9078	307.6775
55	0.0000	0.0000	0.9288	313.3421
56	0.0000	0.0000	0.9061	318.9487
57	0.0000	0.0000	0.9726	324.2011
58	0.0000	0.0000	0.8722	329.9532
59	0.0000	0.0000	0.9304	335.2997
Pos: [179, 22, 10.062949073367275, 0.5]

Run: 8
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.6231
1	0.0000	0.0000	1.0000	11.1117
2	0.0000	0.0000	1.0000	18.6987
3	0.0000	0.0000	0.8192	24.3473
4	0.0000	0.0000	1.0000	29.7983
5	0.0000	0.0000	0.8686	35.5945
6	0.0000	0.0000	0.8780	41.8410
7	0.0000	0.0000	0.9109	47.3106
8	0.0000	0.0000	0.8616	52.5188
9	0.0000	0.0000	0.8659	57.7085
10	0.0000	0.0000	0.8518	62.9129
11	0.0000	0.0000	0.9189	68.1882
12	0.0000	0.0000	0.8981	73.3907
13	0.0000	0.0000	0.9122	78.5749
14	0.0000	0.0000	0.8937	83.7379
15	0.0000	0.0000	0.9110	88.9027
16	0.0000	0.0000	0.9131	98.5217
17	0.0000	0.0000	0.8688	103.9159
18	0.0000	0.0000	0.8840	109.1387
19	0.0000	0.0000	0.8641	114.8777
20	0.0000	0.0000	0.8521	121.0620
21	0.0000	0.0000	0.6680	126.7216
22	0.0000	0.0000	0.7094	132.1576
23	0.0000	0.0000	0.7318	137.3727
24	0.0000	0.0000	0.6630	142.5626
25	0.0000	0.0000	0.7376	148.1957
26	0.0000	0.0000	0.7461	153.5108
27	0.0000	0.0000	0.9848	158.7119
28	0.0000	0.0000	0.9239	164.5572
29	0.0000	0.0000	0.8601	170.3696
30	0.0000	0.0000	0.8708	175.5922
31	0.0000	0.0000	0.8186	180.8548
32	0.0000	0.0000	0.7693	186.7726
33	0.0000	0.0000	0.7815	191.9749
34	0.0000	0.0000	0.7788	197.1552
35	0.0000	0.0000	0.7567	203.2220
36	0.0000	0.0000	0.8353	209.3711
37	0.0000	0.0000	0.7862	214.5765
38	0.0000	0.0000	0.8089	219.9838
39	0.0000	0.0000	0.8631	225.6749
40	0.0000	0.0000	0.9914	230.8304
41	0.0000	0.0000	0.9228	236.3369
42	0.0000	0.0000	0.9510	242.2023
43	0.0000	0.0000	0.8809	247.8538
44	0.0000	0.0000	0.8348	253.0589
45	0.0000	0.0000	0.8098	258.7054
46	0.0000	0.0000	0.9205	263.9465
47	0.0000	0.0000	0.8537	269.2053
48	0.0000	0.0000	0.8854	274.6274
49	0.0000	0.0000	0.9588	280.8287
50	0.0000	0.0000	0.8613	286.1588
51	0.0000	0.0000	0.8683	291.4274
52	0.0000	0.0000	0.8894	296.6235
53	0.0000	0.0000	0.7102	301.8167
54	0.0000	0.0000	0.7697	306.9782
55	0.0000	0.0000	0.7793	312.1908
56	0.0000	0.0000	0.8076	317.4613
57	0.0000	0.0000	0.7385	322.6619
58	0.0000	0.0000	0.6974	327.8952
59	0.0000	0.0000	0.6390	333.0832
Pos: [179, 22, 26.119393541343335, 0.5998358871508004]

Run: 9
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.7261
1	0.0000	0.0000	0.9509	10.9341
2	0.0000	0.0000	0.8551	16.8560
3	0.0000	0.0000	0.8700	22.7900
4	0.0000	0.0000	0.8534	28.0735
5	0.0000	0.0000	0.8350	33.8898
6	0.0000	0.0000	0.7712	39.2077
7	0.0000	0.0000	0.9298	44.4255
8	0.0000	0.0000	0.8567	49.7260
9	0.0000	0.0000	0.7468	55.3541
10	0.0000	0.0000	0.7606	60.9243
11	0.0000	0.0000	0.6855	67.5845
12	0.0000	0.0000	0.6265	73.2741
13	0.0000	0.0000	0.6642	78.5887
14	0.0000	0.0000	0.6115	84.0840
15	0.0000	0.0000	0.6996	90.0695
16	0.0000	0.0000	0.7578	96.2782
17	0.0000	0.0000	0.7305	102.2897
18	0.0000	0.0000	0.8741	107.4905
19	0.0000	0.0000	0.8104	112.7908
20	0.0000	0.0000	0.7569	118.0017
21	0.0000	0.0000	0.6093	123.3025
22	0.0000	0.0000	0.7000	129.5888
23	0.0000	0.0000	0.7806	134.8388
24	0.0000	0.0000	0.6999	140.0485
25	0.0000	0.0000	0.8096	145.5550
26	0.0000	0.0000	0.7863	151.5310
27	0.0000	0.0000	0.7565	157.1925
28	0.0000	0.0000	0.7922	162.5683
29	0.0000	0.0000	0.8530	167.7649
30	0.0000	0.0000	0.9055	173.0325
31	0.0000	0.0000	0.9087	178.2849
32	0.0000	0.0000	0.9766	183.5685
33	0.0000	0.0000	0.8987	188.7760
34	0.0000	0.0000	0.8509	194.0141
35	0.0000	0.0000	0.9545	200.8004
36	0.0000	0.0000	0.9908	206.0893
37	0.0000	0.0000	0.9769	212.5635
38	0.0000	0.0000	1.0000	218.6086
39	0.0000	0.0000	0.9642	224.4732
40	0.0000	0.0000	0.8968	229.6920
41	0.0000	0.0000	0.8565	235.6713
42	0.0000	0.0000	0.8256	241.9529
43	0.0000	0.0000	0.9385	248.1513
44	0.0000	0.0000	0.8942	253.7432
45	0.0000	0.0000	0.9217	259.9070
46	0.0000	0.0000	0.8854	265.7173
47	0.0000	0.0000	0.8221	271.9300
48	0.0000	0.0000	0.8991	278.1637
49	0.0000	0.0000	0.9120	285.6452
50	0.0000	0.0000	0.9252	291.0199
51	0.0000	0.0000	0.9308	296.8206
52	0.0000	0.0000	0.8862	302.3407
53	0.0000	0.0000	0.7931	308.3045
54	0.0000	0.0000	0.7898	314.5280
55	0.0000	0.0000	0.7304	320.4954
56	0.0000	0.0000	0.8214	325.7453
57	0.0000	0.0000	0.7914	330.9791
58	0.0000	0.0000	0.8741	336.2024
59	0.0000	0.0000	0.9237	341.5003
Pos: [179, 22, 2.6417079898027347, 0.8025288310212417]

=================================================================================================================
