ID: 2020-03-06 17:09:24.939624	Date: 2020-03-06 17:09:24	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
59	5.0000	2.8800	0.5703	1236851.0897
Pos: [1530.5133946213364, 920.099801289508, -2.3819493672904546, 0.9594566551895098]

Run: 1
Iter	Gbest	AvrFit	Diver	ETime	
0	2.0000	0.0600	1.0000	27369.9665
1	2.0000	0.0600	1.0000	40368.3536
2	2.0000	0.0600	1.0000	52303.6995
3	2.0000	0.0600	0.9774	67712.8277
4	2.0000	0.0600	0.9753	81360.1544
5	2.0000	0.0800	0.9747	94469.9419
6	2.0000	0.1000	0.9791	104179.5626
7	2.0000	0.1000	0.9453	113606.9238
8	2.0000	0.1200	0.9350	124960.9847
9	2.0000	0.2000	0.8949	134217.9539
10	2.0000	0.2000	0.8747	140655.2663
11	2.0000	0.2400	0.8834	149435.6608
12	2.0000	0.2400	0.8933	163018.8851
13	3.0000	0.3000	0.9124	171635.9544
14	3.0000	0.3000	0.8786	181702.2674
15	3.0000	0.3600	0.8760	196180.0132
16	3.0000	0.4000	0.9018	208704.6964
17	3.0000	0.4600	0.8605	224308.8276
18	3.0000	0.5000	0.8553	240306.0327
19	3.0000	0.5000	0.8849	256856.2603
20	3.0000	0.5000	0.9037	271864.4509
21	3.0000	0.5800	0.8887	287783.7732
22	3.0000	0.6400	0.8794	298234.7479
23	3.0000	0.6600	0.8674	315409.2481
24	3.0000	0.7200	0.8595	332013.4227
25	3.0000	0.8000	0.8036	349845.3953
26	3.0000	0.9400	0.7740	370419.0621
27	3.0000	1.0000	0.7803	390482.8098
28	3.0000	1.0400	0.7677	413127.1369
29	3.0000	1.1000	0.7724	434856.7905
30	3.0000	1.2600	0.7468	455905.3953
31	3.0000	1.4400	0.7497	477453.3992
32	3.0000	1.5000	0.7489	499194.6833
33	3.0000	1.5800	0.7442	522765.9340
34	4.0000	1.7000	0.7422	547024.3497
35	4.0000	1.8000	0.7444	571237.3166
36	4.0000	1.8400	0.7494	594220.6638
37	4.0000	1.8800	0.7414	618112.0780
38	4.0000	1.9400	0.7254	642077.9705
39	4.0000	2.1000	0.7067	666333.2341
40	4.0000	2.1000	0.6924	688886.4717
41	4.0000	2.1000	0.6850	713421.9437
42	4.0000	2.1400	0.6890	736907.1760
43	4.0000	2.1600	0.6823	760983.0856
44	4.0000	2.2400	0.6815	785075.4924
45	4.0000	2.3600	0.6803	809637.3508
46	4.0000	2.3800	0.6840	834477.6771
47	4.0000	2.4200	0.6864	858778.4510
48	5.0000	2.4800	0.6853	881908.3743
49	5.0000	2.5000	0.6796	906470.1412
50	5.0000	2.5200	0.6786	930492.8243
51	5.0000	2.5400	0.6811	955095.3562
52	5.0000	2.5400	0.6810	976755.5478
53	5.0000	2.5400	0.6844	999867.6548
54	5.0000	2.5400	0.6860	1023570.8425
55	5.0000	2.5400	0.6739	1045657.8372
56	5.0000	2.5800	0.6844	1069671.9317
57	5.0000	2.5800	0.6844	1093263.1505
58	5.0000	2.5800	0.6839	1117568.8443
59	5.0000	2.6200	0.6757	1143296.8707
Pos: [1523.4179396491836, 837.1956872247687, -45.26355837968873, 0.7472505475816806]

Run: 2
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0200	1.0000	26877.7692
1	1.0000	0.0400	1.0000	38779.1338
2	1.0000	0.0600	0.9621	51033.3264
3	1.0000	0.0600	0.9673	62933.9600
4	1.0000	0.1000	0.9748	75975.5964
5	1.0000	0.1200	0.9749	83552.5770
6	1.0000	0.1400	0.9444	94757.3559
7	2.0000	0.2000	0.9272	109901.6707
8	2.0000	0.2400	0.9141	126098.9950
9	2.0000	0.2600	0.9398	141749.8238
10	2.0000	0.3000	0.9225	156356.6895
11	2.0000	0.3600	0.8765	174473.0041
12	2.0000	0.4200	0.8693	190661.9132
13	2.0000	0.4400	0.8639	207388.9086
14	2.0000	0.4400	0.8831	224890.6579
15	2.0000	0.5000	0.8824	244315.9385
16	3.0000	0.6000	0.8670	267362.1581
17	3.0000	0.6800	0.8532	288479.6810
18	3.0000	0.7400	0.8569	308463.7537
19	3.0000	0.7600	0.8427	329069.8483
20	3.0000	0.7800	0.8299	346200.3329
21	3.0000	0.7800	0.8505	366647.0811
22	3.0000	0.8400	0.8445	388409.4946
23	3.0000	0.8600	0.8197	410538.7158
24	3.0000	0.9200	0.7988	431684.9024
25	3.0000	0.9200	0.7660	453404.0046
26	3.0000	0.9800	0.7642	474631.8359
27	3.0000	1.0000	0.7605	493896.2073
28	3.0000	1.1000	0.7405	516536.0291
29	3.0000	1.2200	0.7284	538034.1156
30	3.0000	1.3000	0.7526	561042.0113
31	3.0000	1.3000	0.7534	583934.5376
32	3.0000	1.4000	0.7388	609413.0721
33	3.0000	1.5000	0.7508	634904.1717
34	3.0000	1.5200	0.7745	659654.1500
35	3.0000	1.5800	0.7858	684942.0667
36	3.0000	1.6000	0.7875	709398.8776
37	3.0000	1.6200	0.7865	734181.2091
38	3.0000	1.6400	0.7912	759716.3832
39	3.0000	1.7000	0.7884	785112.8047
40	3.0000	1.8000	0.7849	810200.7866
41	3.0000	1.8000	0.7782	834724.2839
42	3.0000	1.8200	0.7805	859723.4800
43	4.0000	1.9400	0.7923	884758.6544
44	4.0000	1.9600	0.7859	910082.4347
45	4.0000	2.0000	0.7871	935530.7584
46	4.0000	2.0600	0.7815	961025.9967
47	4.0000	2.1400	0.7871	986309.7126
48	4.0000	2.1600	0.7722	1011717.3362
49	4.0000	2.2200	0.7728	1037767.7791
50	4.0000	2.2400	0.7654	1062118.6852
51	4.0000	2.2400	0.7666	1087541.9707
52	4.0000	2.3000	0.7577	1112508.6184
53	4.0000	2.3000	0.7571	1137649.9815
54	4.0000	2.3200	0.7589	1163552.1288
55	4.0000	2.3200	0.7601	1189319.7451
56	4.0000	2.3600	0.7580	1214898.7424
57	4.0000	2.3600	0.7580	1239987.6568
58	4.0000	2.3800	0.7340	1265597.7886
59	4.0000	2.3800	0.7258	1290939.5115
Pos: [1634.360603878803, 989.5742147621459, 2.9432127473902394, 0.8349546146568482]

Run: 3
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0200	1.0000	27213.4185
1	1.0000	0.0200	1.0000	37107.7466
2	1.0000	0.0200	0.9599	49940.3832
3	1.0000	0.0200	0.9778	62548.5103
4	1.0000	0.0400	0.9489	77157.9430
5	1.0000	0.0600	0.9386	86427.3829
6	1.0000	0.0600	0.9226	98036.6397
7	1.0000	0.1000	0.9384	112656.8265
8	2.0000	0.1600	0.9371	129643.0035
9	2.0000	0.1600	0.9409	146680.9983
10	2.0000	0.1600	0.9193	160531.3292
11	2.0000	0.2000	0.9261	176550.2503
12	2.0000	0.2200	0.9298	194462.9331
13	2.0000	0.2400	0.9468	213467.9959
14	2.0000	0.3400	0.9167	232775.8107
15	3.0000	0.4400	0.9184	253249.0599
16	3.0000	0.4800	0.9134	270041.5745
17	3.0000	0.5400	0.8945	284795.4829
18	3.0000	0.6000	0.8876	302320.7638
19	3.0000	0.6400	0.8905	319716.6598
20	3.0000	0.6600	0.8230	337710.5033
21	3.0000	0.7600	0.8362	354664.7966
22	3.0000	0.8200	0.8196	374803.8571
23	3.0000	0.9200	0.7936	395456.6705
24	4.0000	1.0800	0.8036	415143.7609
25	4.0000	1.2000	0.7807	439078.6784
26	4.0000	1.3200	0.7800	463010.0133
27	4.0000	1.3200	0.7553	487258.8124
28	4.0000	1.4600	0.7524	511882.4983
29	4.0000	1.5200	0.7371	533960.3717
30	4.0000	1.6600	0.7225	555162.1618
31	4.0000	1.8000	0.7155	578253.2914
32	4.0000	1.8800	0.7058	602834.6035
33	4.0000	1.8800	0.7038	624831.9237
34	4.0000	2.0200	0.6699	647061.6693
35	4.0000	2.1200	0.6625	671139.1633
36	4.0000	2.2200	0.6663	695746.1143
37	4.0000	2.3400	0.6459	718842.8521
38	4.0000	2.3800	0.6311	744053.0746
39	4.0000	2.4200	0.6507	768758.2591
40	5.0000	2.5000	0.6480	793903.1048
41	5.0000	2.5200	0.6444	818873.7674
42	5.0000	2.5600	0.6559	841947.5563
43	5.0000	2.6000	0.6404	864501.6742
44	5.0000	2.7000	0.6415	888537.1592
45	5.0000	2.7200	0.6383	913095.1447
46	5.0000	2.7400	0.6195	935360.4143
47	5.0000	2.7400	0.6179	958005.2121
48	5.0000	2.7400	0.6200	982322.3786
49	5.0000	2.7800	0.6154	1004521.5895
50	5.0000	2.8600	0.6073	1028882.3006
51	5.0000	2.8800	0.6090	1054274.6887
52	5.0000	2.9400	0.6089	1077033.3083
53	5.0000	2.9600	0.6091	1099373.8675
54	5.0000	3.0000	0.6088	1123100.3060
55	5.0000	3.0200	0.6054	1145368.7065
56	5.0000	3.0600	0.6053	1167990.1447
57	5.0000	3.0800	0.5905	1191470.6962
58	5.0000	3.0800	0.5929	1215667.0206
59	5.0000	3.0800	0.5875	1239919.7316
Pos: [1583.6100506567802, 927.6615141056643, -57.911584682065815, 0.8099678594109723]

Run: 4
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	18969.3313
1	0.0000	0.0000	0.9798	26737.2875
2	0.0000	0.0000	0.9645	32766.8126
3	2.0000	0.0400	0.9953	39459.0828
4	2.0000	0.0400	1.0000	44631.0790
5	2.0000	0.0400	0.9686	51714.8530
6	2.0000	0.0400	1.0000	60194.1531
7	2.0000	0.0600	0.9983	69153.5435
8	2.0000	0.0600	0.9965	78977.7615
9	2.0000	0.0600	0.9643	86935.0436
10	2.0000	0.0800	0.9610	95787.5266
11	2.0000	0.1000	0.9791	106756.4387
12	2.0000	0.1200	0.9584	119697.3112
13	2.0000	0.1200	0.9668	131792.5243
14	2.0000	0.1400	0.9580	148637.9244
15	2.0000	0.1600	0.9180	163474.7992
16	3.0000	0.2600	0.9427	181341.1801
17	3.0000	0.3200	0.9257	200349.2115
18	3.0000	0.3200	0.9221	218817.4298
19	3.0000	0.3200	0.9133	236820.0119
20	3.0000	0.3600	0.9388	254232.9638
21	3.0000	0.4000	0.9246	273752.0037
22	3.0000	0.4600	0.9093	293183.5120
23	3.0000	0.4600	0.8993	310577.2636
24	3.0000	0.5000	0.8900	331127.0344
25	3.0000	0.5400	0.9154	351760.3452
26	3.0000	0.5600	0.9157	372791.7721
27	3.0000	0.5800	0.8883	394378.3538
28	3.0000	0.6600	0.8688	417877.8894
29	3.0000	0.7200	0.8589	440294.3306
30	3.0000	0.7400	0.8375	460767.7071
31	3.0000	0.8000	0.8657	482671.7660
32	3.0000	0.8600	0.8733	503228.2906
33	3.0000	0.9000	0.8426	526288.2450
34	3.0000	0.9000	0.8268	549418.6532
35	3.0000	0.9600	0.8237	570979.7738
36	3.0000	1.1200	0.8041	592532.1825
37	3.0000	1.2200	0.8026	616525.4743
38	3.0000	1.3600	0.8003	638655.8719
39	3.0000	1.4600	0.7999	662296.2627
40	3.0000	1.5000	0.7972	686788.3284
41	3.0000	1.5400	0.7939	710800.2877
42	3.0000	1.5800	0.7935	734309.8402
43	3.0000	1.6200	0.7994	756465.6148
44	3.0000	1.6600	0.7902	779245.9149
45	3.0000	1.7200	0.7690	804602.2644
46	3.0000	1.7400	0.7773	827259.3443
47	3.0000	1.8200	0.7851	852686.7430
48	3.0000	1.9200	0.7886	877620.5919
49	3.0000	1.9400	0.7836	902514.6780
50	3.0000	1.9400	0.7831	927371.1338
51	3.0000	1.9800	0.7665	952458.1788
52	3.0000	1.9800	0.7630	977663.2037
53	3.0000	2.0200	0.7636	1002157.7802
54	4.0000	2.1000	0.7709	1027234.0591
55	4.0000	2.1400	0.7792	1052059.8757
56	4.0000	2.1600	0.7768	1077763.1860
57	4.0000	2.2000	0.7606	1103383.0719
58	4.0000	2.2000	0.7697	1128388.9077
59	4.0000	2.2600	0.7762	1153379.6003
Pos: [1549.462782964231, 947.2925135262094, -8.947897377612836, 0.9307575546918015]

Run: 5
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0400	1.0000	30272.3186
1	1.0000	0.0400	1.0000	38769.9690
2	1.0000	0.0400	0.9973	47769.3496
3	1.0000	0.0400	1.0000	56024.6727
4	1.0000	0.0400	0.9954	64104.9192
5	1.0000	0.0400	0.9779	74797.8325
6	1.0000	0.0400	1.0000	83772.1691
7	1.0000	0.0400	1.0000	91204.1996
8	1.0000	0.0600	0.9446	99089.2210
9	1.0000	0.0600	0.9420	108312.2113
10	1.0000	0.0600	0.9702	118828.8715
11	1.0000	0.0600	0.9727	126555.0659
12	1.0000	0.0800	0.9704	137861.3794
13	1.0000	0.0800	0.9771	152989.4688
14	1.0000	0.0800	0.9369	164661.8264
15	1.0000	0.0800	0.8911	174499.9685
16	1.0000	0.1000	0.9020	182872.0536
17	1.0000	0.1000	0.8745	190263.4094
18	1.0000	0.1000	0.9243	199440.4342
19	1.0000	0.1200	0.8984	208214.4055
20	2.0000	0.1400	0.9082	219657.3908
21	2.0000	0.1400	0.8887	233811.5964
22	2.0000	0.1600	0.9062	246485.9059
23	2.0000	0.1800	0.8827	261647.0137
24	2.0000	0.2000	0.9065	275059.5834
25	2.0000	0.2200	0.9073	288578.2950
26	2.0000	0.2200	0.9110	301173.3003
27	3.0000	0.3200	0.8956	313662.4908
28	3.0000	0.3400	0.9185	327712.2278
29	3.0000	0.3800	0.8787	342701.7078
30	3.0000	0.4200	0.8751	358193.4068
31	3.0000	0.4800	0.9009	375838.0530
32	3.0000	0.5000	0.8791	393280.3230
33	3.0000	0.5200	0.8735	409336.3180
34	3.0000	0.5400	0.8582	426812.7327
35	3.0000	0.6600	0.8765	443332.4003
36	3.0000	0.6600	0.8766	462353.2596
37	3.0000	0.6800	0.8325	482331.5692
38	4.0000	0.7400	0.8287	500267.8854
39	4.0000	0.7800	0.8018	519777.1795
40	4.0000	0.8000	0.8019	543032.1023
41	4.0000	0.9000	0.7889	565853.8015
42	4.0000	0.9200	0.7999	590344.6724
43	4.0000	0.9600	0.7789	611985.4343
44	4.0000	1.0600	0.7814	634418.1540
45	4.0000	1.0800	0.7713	658615.9110
46	4.0000	1.1400	0.7512	681020.3054
47	7.0000	1.3400	0.7258	703985.7185
48	7.0000	1.4200	0.7177	727883.6005
49	7.0000	1.4800	0.7135	751972.7893
50	7.0000	1.5600	0.7089	775555.0587
51	7.0000	1.6800	0.6574	799623.1112
52	7.0000	1.8800	0.6457	824288.7239
53	7.0000	1.9800	0.6459	846286.8247
54	7.0000	2.0600	0.6275	871788.2123
55	7.0000	2.1000	0.6211	895188.3750
56	7.0000	2.2400	0.6009	919798.0709
57	7.0000	2.3800	0.5995	943926.3749
58	7.0000	2.3800	0.6038	968445.6944
59	7.0000	2.4400	0.6093	993159.4007
Pos: [1564.5902916022837, 821.528220645642, -26.555416533713498, 0.9328589811121271]

Run: 6
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	24342.7675
1	0.0000	0.0000	1.0000	31299.4967
2	0.0000	0.0000	0.9993	36693.1603
3	0.0000	0.0000	0.9788	41890.9526
4	1.0000	0.0200	0.9736	47125.6337
5	1.0000	0.0200	1.0000	52113.0199
6	1.0000	0.0400	0.9521	58988.5077
7	1.0000	0.0400	0.9363	64715.3585
8	1.0000	0.0600	0.9730	70519.3067
9	2.0000	0.1000	0.9628	78644.4638
10	2.0000	0.1600	1.0000	90764.4510
11	2.0000	0.1800	0.9604	101965.4803
12	2.0000	0.2600	0.9347	113194.1321
13	2.0000	0.2600	0.9334	124813.3919
14	2.0000	0.3200	0.8980	136354.3057
15	2.0000	0.4000	0.8875	151790.7252
16	2.0000	0.4200	0.9010	165805.2020
17	3.0000	0.4400	0.9208	177190.5031
18	3.0000	0.4400	0.9389	189586.6678
19	3.0000	0.5400	0.9194	204556.3824
20	3.0000	0.6200	0.8749	220107.4963
21	3.0000	0.6400	0.8712	236661.8836
22	3.0000	0.7400	0.8353	255299.8493
23	3.0000	0.8000	0.8167	273540.7999
24	3.0000	0.9000	0.8516	295503.8555
25	3.0000	1.0200	0.8373	317771.3265
26	3.0000	1.1000	0.8535	339273.0160
27	3.0000	1.2200	0.8333	361246.0661
28	4.0000	1.3200	0.8106	383289.9439
29	4.0000	1.4600	0.7962	403950.1073
30	4.0000	1.5200	0.7723	427964.0217
31	4.0000	1.5600	0.7560	453035.2402
32	4.0000	1.6600	0.7474	477189.3735
33	4.0000	1.7000	0.7542	501187.0856
34	4.0000	1.7200	0.7199	526363.0598
35	4.0000	1.8400	0.7197	550420.4710
36	4.0000	1.9200	0.7328	575093.1156
37	4.0000	2.0000	0.7240	600920.5053
38	4.0000	2.0600	0.7266	625051.9722
39	4.0000	2.1000	0.7272	650072.4208
40	5.0000	2.2200	0.7127	674100.4882
41	5.0000	2.2400	0.7121	698710.5474
42	5.0000	2.3200	0.7029	723365.4692
43	5.0000	2.3800	0.7101	747010.6664
44	5.0000	2.4400	0.7102	772127.8055
45	5.0000	2.5000	0.7029	797301.3868
46	5.0000	2.5000	0.6987	821746.6671
47	5.0000	2.5000	0.7014	846787.8585
48	5.0000	2.5200	0.6831	872314.5530
49	5.0000	2.5400	0.6968	896284.7826
50	5.0000	2.6000	0.6945	921320.2665
51	5.0000	2.7400	0.6684	945793.1719
52	5.0000	2.8200	0.6631	970281.6210
53	5.0000	2.8600	0.6618	994877.9044
54	5.0000	2.9200	0.6591	1019456.2643
55	5.0000	2.9600	0.6625	1043505.8885
56	5.0000	2.9600	0.6611	1066509.3217
57	5.0000	2.9600	0.6600	1090493.7131
58	5.0000	2.9800	0.6667	1115080.4789
59	5.0000	2.9800	0.6666	1140101.8198
Pos: [1596.220301510867, 882.9669181124292, -28.7114655724897, 0.8799865627478186]

Run: 7
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0200	1.0000	26948.9596
1	1.0000	0.0400	1.0000	40803.0384
2	3.0000	0.1800	0.9913	56025.9988
3	3.0000	0.2000	0.9793	71803.3648
4	3.0000	0.2400	0.9371	90012.9905
5	3.0000	0.2400	0.9580	105996.9370
6	3.0000	0.2400	0.9374	121351.6705
7	3.0000	0.2800	0.9386	137566.8633
8	3.0000	0.3000	0.9549	153869.0872
9	3.0000	0.3000	0.9604	172242.4338
10	3.0000	0.3400	0.9320	190529.1171
11	3.0000	0.4000	0.8966	209725.4708
12	3.0000	0.4400	0.8618	228900.0037
13	3.0000	0.4800	0.8703	247111.0055
14	3.0000	0.5200	0.8696	262961.7834
15	3.0000	0.5400	0.8502	278997.6587
16	3.0000	0.5400	0.8680	293763.6685
17	3.0000	0.6200	0.8503	307296.0711
18	3.0000	0.6600	0.8441	325593.0350
19	3.0000	0.6600	0.8383	341597.8153
20	3.0000	0.7000	0.8536	360757.4811
21	3.0000	0.7600	0.8236	378244.1623
22	3.0000	0.7800	0.8374	394058.2173
23	3.0000	0.8000	0.8290	413255.0955
24	3.0000	0.8200	0.8154	432975.2042
25	3.0000	0.9600	0.7979	454234.8819
26	3.0000	1.0000	0.7640	474588.6178
27	3.0000	1.0200	0.7850	497259.9564
28	3.0000	1.1000	0.7550	521006.7732
29	3.0000	1.2200	0.7322	542888.0620
30	3.0000	1.3200	0.7398	565286.8474
31	3.0000	1.3600	0.7621	587470.4051
32	3.0000	1.4800	0.7404	609579.1337
33	3.0000	1.6200	0.7143	634076.4685
34	4.0000	1.7800	0.7030	657328.2719
35	4.0000	1.8800	0.6909	681354.9416
36	4.0000	1.9400	0.6816	706413.1627
37	4.0000	2.0600	0.6588	731974.9987
38	4.0000	2.1600	0.6596	756156.5082
39	4.0000	2.2600	0.6659	781637.0053
40	4.0000	2.3800	0.6581	806523.1121
41	4.0000	2.4400	0.6632	831050.1969
42	4.0000	2.4800	0.6598	856582.5663
43	4.0000	2.5200	0.6617	881693.7046
44	4.0000	2.5600	0.6573	903720.3422
45	4.0000	2.6200	0.6580	927901.4537
46	4.0000	2.6400	0.6459	952593.4319
47	4.0000	2.6400	0.6411	977443.8984
48	5.0000	2.7200	0.6485	1002600.0049
49	5.0000	2.7600	0.6460	1028069.8810
50	5.0000	2.8200	0.6369	1052716.4190
51	5.0000	2.9600	0.6437	1076851.5842
52	5.0000	3.0200	0.6336	1100963.5882
53	5.0000	3.0200	0.6344	1125987.0937
54	5.0000	3.0600	0.6260	1150623.6329
55	5.0000	3.1200	0.6244	1175810.7882
56	5.0000	3.1200	0.6251	1200310.5824
57	5.0000	3.1400	0.6182	1225167.0685
58	5.0000	3.1800	0.6180	1250679.1821
59	5.0000	3.1800	0.6083	1275835.8543
Pos: [1567.3358337145473, 907.8983745514763, 11.538948082145028, 0.8140981296307258]

Run: 8
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0200	1.0000	33726.8684
1	1.0000	0.0400	1.0000	46985.5814
2	1.0000	0.0600	1.0000	57116.9674
3	1.0000	0.0600	0.9673	68822.8862
4	1.0000	0.0600	0.9772	77888.4208
5	2.0000	0.1000	0.9793	87906.5135
6	2.0000	0.1200	0.9355	100067.5721
7	2.0000	0.1400	0.9524	112057.7972
8	2.0000	0.1400	0.9340	124275.4805
9	2.0000	0.2000	0.9298	137316.5226
10	2.0000	0.2200	0.9486	152443.3556
11	2.0000	0.2600	0.9456	168149.7684
12	2.0000	0.2800	0.9458	182749.1903
13	3.0000	0.3600	0.9284	198653.5349
14	3.0000	0.4000	0.9541	214603.0705
15	3.0000	0.4400	0.9623	228549.7158
16	3.0000	0.4800	0.9301	247629.1494
17	3.0000	0.5800	0.9355	265726.9025
18	3.0000	0.5800	0.9082	283358.6743
19	3.0000	0.6200	0.8932	301506.1922
20	3.0000	0.6600	0.8880	320597.8279
21	3.0000	0.6800	0.9111	341616.1201
22	3.0000	0.7400	0.8970	363229.5735
23	3.0000	0.8800	0.8684	385470.2880
24	3.0000	0.9200	0.8512	406114.6357
25	3.0000	1.0000	0.8705	427780.5045
26	3.0000	1.0200	0.8635	446333.9362
27	3.0000	1.0600	0.8790	465437.4626
28	3.0000	1.0800	0.8433	484673.2001
29	3.0000	1.1800	0.8284	506328.5134
30	3.0000	1.2800	0.8261	527266.8107
31	3.0000	1.3400	0.8387	549359.0868
32	3.0000	1.3600	0.8369	569852.4787
33	3.0000	1.4000	0.8434	594555.9995
34	6.0000	1.5200	0.8482	616779.2413
35	6.0000	1.5800	0.8476	640490.0398
36	6.0000	1.6200	0.8443	663458.9097
37	6.0000	1.7400	0.8301	686970.8331
38	6.0000	1.7800	0.8242	710943.4407
39	6.0000	1.7800	0.8206	734594.1913
40	6.0000	1.8200	0.8152	757775.1632
41	6.0000	1.9000	0.7990	781489.4962
42	6.0000	1.9800	0.7910	805930.8705
43	6.0000	2.0800	0.7440	830081.3861
44	6.0000	2.1000	0.7442	855639.6015
45	6.0000	2.1200	0.7500	880193.3360
46	6.0000	2.1200	0.7512	903682.8692
47	6.0000	2.1800	0.7505	927625.8628
48	6.0000	2.2000	0.7639	951321.9745
49	6.0000	2.2200	0.7690	975406.3601
50	6.0000	2.3000	0.7401	1000589.2668
51	6.0000	2.4400	0.7023	1025158.5784
52	6.0000	2.4600	0.6995	1048402.6890
53	6.0000	2.5400	0.7024	1073997.9098
54	6.0000	2.5600	0.6903	1099074.1646
55	6.0000	2.5800	0.6827	1124186.1997
56	6.0000	2.6200	0.6748	1148297.7881
57	6.0000	2.6400	0.6859	1173237.5815
58	6.0000	2.6600	0.6924	1196201.2699
59	6.0000	2.6800	0.6955	1219272.4073
Pos: [1636.3176990550799, 867.8980531514962, -28.91880124766148, 0.8280700515770452]

Run: 9
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0600	1.0000	26407.9833
1	1.0000	0.0600	0.9917	34526.7780
2	1.0000	0.0600	0.9966	44677.8419
3	1.0000	0.0800	0.9943	56205.5047
4	1.0000	0.0800	0.9814	68049.9206
5	1.0000	0.1200	1.0000	83895.8449
6	2.0000	0.1800	0.9768	101112.9510
7	2.0000	0.1800	1.0000	115639.5481
8	2.0000	0.2000	0.9914	132835.5880
9	2.0000	0.2200	0.9978	151835.3257
10	5.0000	0.2800	1.0000	170268.6040
11	5.0000	0.2800	1.0000	184732.2295
12	5.0000	0.3000	0.9908	200308.4559
13	5.0000	0.3000	0.9732	212180.8958
14	5.0000	0.4000	0.9561	226984.0200
15	5.0000	0.4600	0.9629	240980.2933
16	5.0000	0.5000	0.9256	257089.6969
17	5.0000	0.5200	0.9020	270984.1526
18	5.0000	0.5600	0.9028	287284.9703
19	5.0000	0.6400	0.8716	303728.0154
20	5.0000	0.8000	0.8235	319749.9475
21	5.0000	0.8200	0.8080	338368.4573
22	5.0000	0.9000	0.8129	356636.8093
23	5.0000	0.9200	0.8060	378008.2457
24	5.0000	1.0000	0.8254	397382.5693
25	5.0000	1.1400	0.7943	420553.2906
26	5.0000	1.1800	0.7655	439171.5744
27	5.0000	1.2400	0.7418	457138.4227
28	5.0000	1.3000	0.7066	479288.6004
