ID: 2020-03-06 17:09:50.724524	Date: 2020-03-06 17:09:50	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
5	0.0000	0.0000	0.9006	28.3668
6	0.0000	0.0000	0.9304	33.4318
7	0.0000	0.0000	0.9169	37.9381
8	0.0000	0.0000	0.9401	42.3384
9	0.0000	0.0000	0.9113	47.3931
10	0.0000	0.0000	0.8965	51.8179
11	0.0000	0.0000	0.9404	56.2727
12	0.0000	0.0000	0.9859	60.9083
13	0.0000	0.0000	0.9772	66.0837
14	0.0000	0.0000	1.0000	72.4015
15	0.0000	0.0000	0.7533	77.7695
16	0.0000	0.0000	0.7874	83.5438
17	0.0000	0.0000	0.8678	88.9883
18	0.0000	0.0000	0.7846	94.5616
19	0.0000	0.0000	0.8500	100.3256
20	0.0000	0.0000	0.8478	106.2758
21	0.0000	0.0000	0.8079	112.8945
22	0.0000	0.0000	0.8292	117.7161
23	0.0000	0.0000	0.8234	122.7229
24	0.0000	0.0000	0.7374	128.0065
25	0.0000	0.0000	0.7263	134.7122
26	0.0000	0.0000	0.7179	139.1883
27	0.0000	0.0000	0.7374	144.1319
28	0.0000	0.0000	0.7074	148.6390
29	0.0000	0.0000	0.7670	155.1592
30	0.0000	0.0000	0.6604	161.1702
31	0.0000	0.0000	0.7204	166.8732
32	0.0000	0.0000	0.7068	171.8895
33	0.0000	0.0000	0.7900	176.5437
34	0.0000	0.0000	0.7497	182.7228
35	0.0000	0.0000	0.8224	188.0002
36	0.0000	0.0000	0.7828	193.7530
37	0.0000	0.0000	0.7747	198.1394
38	0.0000	0.0000	0.7543	202.9891
39	0.0000	0.0000	0.7401	208.9243
40	0.0000	0.0000	0.7569	213.7158
41	0.0000	0.0000	0.6932	218.2126
42	0.0000	0.0000	0.7470	222.6012
43	0.0000	0.0000	0.7288	227.5848
44	0.0000	0.0000	0.8743	232.9242
45	0.0000	0.0000	0.7899	237.5226
46	0.0000	0.0000	0.7839	242.0247
47	0.0000	0.0000	0.8270	247.1902
48	0.0000	0.0000	0.8672	251.7822
49	0.0000	0.0000	0.9652	256.2146
50	0.0000	0.0000	0.9412	260.6149
51	0.0000	0.0000	0.8001	265.7235
52	0.0000	0.0000	0.8592	271.1587
53	0.0000	0.0000	0.8743	275.7864
54	0.0000	0.0000	0.9061	280.1669
55	0.0000	0.0000	0.9237	284.5662
56	0.0000	0.0000	0.9588	289.1145
57	0.0000	0.0000	0.8480	293.5181
58	0.0000	0.0000	0.9279	298.0278
59	0.0000	0.0000	0.8476	302.4204
Pos: [189, 2, -46.42230926397968, 1.4235012550853776]

Run: 5
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	4.7822
1	0.0000	0.0000	0.9203	10.4902
2	0.0000	0.0000	0.8968	15.5478
3	0.0000	0.0000	0.9265	19.9711
4	0.0000	0.0000	1.0000	24.4787
5	0.0000	0.0000	0.9348	30.4167
6	0.0000	0.0000	1.0000	35.8760
7	0.0000	0.0000	0.8683	40.3383
8	0.0000	0.0000	0.8726	44.7524
9	0.0000	0.0000	0.8664	50.6947
10	0.0000	0.0000	0.8593	56.1504
11	0.0000	0.0000	0.8486	60.7102
12	0.0000	0.0000	0.8684	65.4011
13	0.0000	0.0000	0.9737	71.1603
14	0.0000	0.0000	0.9369	76.4368
15	0.0000	0.0000	0.9001	80.8523
16	0.0000	0.0000	0.9107	85.3744
17	0.0000	0.0000	0.9234	90.3442
18	0.0000	0.0000	0.9551	97.3630
19	0.0000	0.0000	0.9406	104.4970
20	0.0000	0.0000	0.9126	111.5258
21	0.0000	0.0000	0.9325	116.6673
22	0.0000	0.0000	0.7382	121.1500
23	0.0000	0.0000	0.7361	125.5674
24	0.0000	0.0000	0.7672	130.5430
25	0.0000	0.0000	0.8202	136.3344
26	0.0000	0.0000	0.8871	140.8300
27	0.0000	0.0000	0.7448	145.3578
28	0.0000	0.0000	0.6580	150.1760
29	0.0000	0.0000	0.5444	155.9708
30	0.0000	0.0000	0.6162	161.3352
31	0.0000	0.0000	0.5757	165.8103
32	0.0000	0.0000	0.5893	170.3618
33	0.0000	0.0000	0.5797	174.7916
34	0.0000	0.0000	0.6088	179.2855
35	0.0000	0.0000	0.6220	183.7163
36	0.0000	0.0000	0.6062	188.2036
37	0.0000	0.0000	0.7645	192.6811
38	0.0000	0.0000	0.7318	197.0861
39	0.0000	0.0000	0.6359	201.5357
40	0.0000	0.0000	0.7711	206.0342
41	0.0000	0.0000	0.8332	210.5038
42	0.0000	0.0000	0.8462	215.0233
43	0.0000	0.0000	0.7399	219.4350
44	0.0000	0.0000	0.7949	223.8209
45	0.0000	0.0000	0.8553	228.2963
46	0.0000	0.0000	0.8321	232.7485
47	0.0000	0.0000	0.9074	237.1364
48	0.0000	0.0000	0.8793	241.6050
49	0.0000	0.0000	0.8669	246.0098
50	0.0000	0.0000	0.8046	250.3986
51	0.0000	0.0000	0.7741	254.9551
52	0.0000	0.0000	0.7612	259.3882
53	0.0000	0.0000	0.8889	265.5237
54	0.0000	0.0000	0.8081	269.9621
55	0.0000	0.0000	0.8269	274.4026
56	0.0000	0.0000	0.8471	280.7901
57	0.0000	0.0000	0.8831	286.0217
58	0.0000	0.0000	0.8645	290.9627
59	0.0000	0.0000	0.9382	296.0563
Pos: [189, 2, -11.543584412240982, 1.5]

Run: 6
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.7461
1	0.0000	0.0000	1.0000	10.4170
2	0.0000	0.0000	0.8426	16.5410
3	0.0000	0.0000	0.9457	22.7334
4	0.0000	0.0000	0.9955	27.2007
5	0.0000	0.0000	1.0000	31.6670
6	0.0000	0.0000	1.0000	37.3967
7	0.0000	0.0000	0.9902	41.8234
8	0.0000	0.0000	0.9098	46.2997
9	0.0000	0.0000	0.8825	51.0037
10	0.0000	0.0000	0.8736	56.9029
11	0.0000	0.0000	0.8788	62.5455
12	0.0000	0.0000	0.9426	66.9906
13	0.0000	0.0000	0.8995	71.7125
14	0.0000	0.0000	1.0000	76.4515
15	0.0000	0.0000	0.8910	80.8780
16	0.0000	0.0000	0.9226	85.4216
17	0.0000	0.0000	0.8777	90.6496
18	0.0000	0.0000	1.0000	95.8676
19	0.0000	0.0000	0.9916	100.2939
20	0.0000	0.0000	0.9160	104.7299
21	0.0000	0.0000	0.9534	109.8478
22	0.0000	0.0000	0.9639	114.2681
23	0.0000	0.0000	0.9451	118.8087
24	0.0000	0.0000	0.8699	124.0792
25	0.0000	0.0000	1.0000	129.2064
26	0.0000	0.0000	0.9688	133.7626
27	0.0000	0.0000	1.0000	138.2394
28	0.0000	0.0000	1.0000	142.7212
29	0.0000	0.0000	0.8314	147.1362
30	0.0000	0.0000	0.8535	151.5715
31	0.0000	0.0000	0.8710	156.1296
32	0.0000	0.0000	0.8289	160.5306
33	0.0000	0.0000	0.8341	164.9470
34	0.0000	0.0000	0.9140	169.4937
35	0.0000	0.0000	0.8122	173.9089
36	0.0000	0.0000	0.9047	178.4647
37	0.0000	0.0000	0.9239	182.8578
38	0.0000	0.0000	0.9070	187.2668
39	0.0000	0.0000	0.9810	191.8118
40	0.0000	0.0000	0.8385	196.2273
41	0.0000	0.0000	0.8922	200.6912
42	0.0000	0.0000	0.7601	205.2431
43	0.0000	0.0000	0.7187	209.6620
44	0.0000	0.0000	0.6596	214.0615
45	0.0000	0.0000	0.7580	218.5287
46	0.0000	0.0000	0.7410	222.9886
47	0.0000	0.0000	0.9283	227.4883
48	0.0000	0.0000	0.9874	233.9568
49	0.0000	0.0000	0.9146	238.5106
50	0.0000	0.0000	0.8779	242.9166
51	0.0000	0.0000	0.9163	247.5865
52	0.0000	0.0000	0.9418	252.8520
53	0.0000	0.0000	0.8979	258.1260
54	0.0000	0.0000	0.7639	264.6241
55	0.0000	0.0000	0.8218	269.0361
56	0.0000	0.0000	0.8592	275.4891
57	0.0000	0.0000	0.8241	280.2858
58	0.0000	0.0000	0.7956	285.6154
59	0.0000	0.0000	0.8326	290.5574
Pos: [189, 2, 30.406747472841374, 1.0822911812134623]

Run: 7
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	6.4647
1	0.0000	0.0000	0.9122	10.9136
2	0.0000	0.0000	0.9051	15.3282
3	0.0000	0.0000	0.8938	19.7706
4	0.0000	0.0000	0.8920	24.8287
5	0.0000	0.0000	0.9296	30.5054
6	0.0000	0.0000	0.9862	34.9951
7	0.0000	0.0000	1.0000	40.8421
8	0.0000	0.0000	0.8541	46.1121
9	0.0000	0.0000	0.9343	50.5524
10	0.0000	0.0000	1.0000	54.9903
11	0.0000	0.0000	0.9276	60.1728
12	0.0000	0.0000	0.8831	66.5586
13	0.0000	0.0000	0.8789	71.6152
14	0.0000	0.0000	0.9078	76.0269
15	0.0000	0.0000	0.9845	81.2621
16	0.0000	0.0000	0.9390	86.2801
17	0.0000	0.0000	1.0000	90.7214
18	0.0000	0.0000	1.0000	95.1469
19	0.0000	0.0000	1.0000	100.4653
20	0.0000	0.0000	0.9659	106.1997
21	0.0000	0.0000	0.9958	111.0189
22	0.0000	0.0000	0.9394	115.4745
23	0.0000	0.0000	0.8808	119.8895
24	0.0000	0.0000	0.9903	124.3372
25	0.0000	0.0000	0.9331	130.0974
26	0.0000	0.0000	0.9157	136.1270
27	0.0000	0.0000	0.9021	140.5690
28	0.0000	0.0000	0.9324	145.4151
29	0.0000	0.0000	1.0000	150.7173
30	0.0000	0.0000	0.8966	156.8367
31	0.0000	0.0000	0.8856	161.9380
32	0.0000	0.0000	0.9182	166.3868
33	0.0000	0.0000	0.8970	170.7945
34	0.0000	0.0000	0.8750	175.9558
35	0.0000	0.0000	0.9326	180.3980
36	0.0000	0.0000	0.9321	184.8776
37	0.0000	0.0000	0.8415	190.2049
38	0.0000	0.0000	0.8450	195.5283
39	0.0000	0.0000	0.8933	199.9409
40	0.0000	0.0000	0.8159	204.3588
41	0.0000	0.0000	0.8696	209.5754
42	0.0000	0.0000	0.8271	214.0081
43	0.0000	0.0000	0.7352	219.7797
44	0.0000	0.0000	0.8178	225.0636
45	0.0000	0.0000	0.7670	230.2051
46	0.0000	0.0000	0.7961	236.5015
47	0.0000	0.0000	0.7410	241.9786
48	0.0000	0.0000	0.7600	247.2394
49	0.0000	0.0000	0.7516	252.1605
50	0.0000	0.0000	0.7928	257.3941
51	0.0000	0.0000	0.6910	263.4685
52	0.0000	0.0000	0.9088	269.1016
53	0.0000	0.0000	0.8792	273.5341
54	0.0000	0.0000	0.8306	278.7733
55	0.0000	0.0000	0.8581	283.5300
56	0.0000	0.0000	0.9844	289.4740
57	0.0000	0.0000	0.9419	295.0430
58	0.0000	0.0000	0.9380	300.4985
59	0.0000	0.0000	0.8574	305.7213
Pos: [189, 2, -35.13781566505226, 1.232524661317424]

Run: 8
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	6.3806
1	0.0000	0.0000	1.0000	11.0891
2	0.0000	0.0000	1.0000	15.5606
3	0.0000	0.0000	0.9233	20.0796
4	0.0000	0.0000	0.8935	24.5075
5	0.0000	0.0000	0.8954	28.9111
6	0.0000	0.0000	0.8696	33.4754
7	0.0000	0.0000	0.8797	39.1786
8	0.0000	0.0000	0.9281	43.6985
9	0.0000	0.0000	0.9567	48.0981
10	0.0000	0.0000	1.0000	52.5410
11	0.0000	0.0000	1.0000	57.8063
12	0.0000	0.0000	0.8646	62.7387
13	0.0000	0.0000	0.8101	67.2295
14	0.0000	0.0000	0.8138	71.6634
15	0.0000	0.0000	0.7935	76.6413
16	0.0000	0.0000	0.8385	81.2123
17	0.0000	0.0000	0.6818	86.5366
18	0.0000	0.0000	0.6209	91.1307
19	0.0000	0.0000	0.5672	96.3347
20	0.0000	0.0000	0.6186	101.4938
21	0.0000	0.0000	0.6316	106.6906
22	0.0000	0.0000	0.5976	112.0331
23	0.0000	0.0000	0.6741	118.1884
24	0.0000	0.0000	0.7439	122.8988
25	0.0000	0.0000	0.6115	127.8644
26	0.0000	0.0000	0.6851	132.7085
27	0.0000	0.0000	0.8216	138.4318
28	0.0000	0.0000	0.7448	145.2818
29	0.0000	0.0000	0.8843	150.4683
30	0.0000	0.0000	0.9947	155.8418
31	0.0000	0.0000	0.9426	161.0312
32	0.0000	0.0000	0.9012	165.8826
33	0.0000	0.0000	0.8866	170.3002
34	0.0000	0.0000	0.8653	174.9921
35	0.0000	0.0000	0.7512	180.7070
36	0.0000	0.0000	0.7758	186.8129
37	0.0000	0.0000	0.7998	191.2560
38	0.0000	0.0000	0.9083	195.6358
39	0.0000	0.0000	0.9479	200.1493
40	0.0000	0.0000	0.8174	204.5426
41	0.0000	0.0000	0.9209	209.0054
42	0.0000	0.0000	0.8625	213.5186
43	0.0000	0.0000	0.9074	217.9692
44	0.0000	0.0000	0.9509	222.4610
45	0.0000	0.0000	0.8977	226.8848
46	0.0000	0.0000	0.9182	231.3671
47	0.0000	0.0000	1.0000	235.8885
48	0.0000	0.0000	0.9068	240.3193
49	0.0000	0.0000	0.9585	244.7605
50	0.0000	0.0000	1.0000	249.3210
51	0.0000	0.0000	0.9395	253.8762
52	0.0000	0.0000	0.8926	258.3771
53	0.0000	0.0000	0.8665	262.8143
54	0.0000	0.0000	0.8203	267.2162
55	0.0000	0.0000	0.9878	271.7474
56	0.0000	0.0000	0.9865	276.1984
57	0.0000	0.0000	0.9549	280.6151
58	0.0000	0.0000	0.9447	285.1038
59	0.0000	0.0000	0.9799	289.5226
Pos: [189, 2, -60, 1.4056371440529938]

Run: 9
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	4.7874
1	0.0000	0.0000	0.9928	9.2041
2	0.0000	0.0000	0.9442	15.1455
3	0.0000	0.0000	1.0000	19.5336
4	0.0000	0.0000	0.9689	24.0035
5	0.0000	0.0000	0.9465	29.1560
6	0.0000	0.0000	0.8067	34.7552
7	0.0000	0.0000	0.7675	39.2261
8	0.0000	0.0000	0.8880	43.6401
9	0.0000	0.0000	0.9137	48.9545
10	0.0000	0.0000	0.8300	53.4096
11	0.0000	0.0000	0.9373	57.8644
12	0.0000	0.0000	0.9421	62.7017
13	0.0000	0.0000	0.9786	68.2344
14	0.0000	0.0000	1.0000	73.1034
15	0.0000	0.0000	0.9963	77.5337
16	0.0000	0.0000	0.9970	82.1211
17	0.0000	0.0000	0.9690	86.5641
18	0.0000	0.0000	0.9417	90.9948
19	0.0000	0.0000	0.9423	95.5000
20	0.0000	0.0000	0.9793	99.8933
21	0.0000	0.0000	1.0000	104.3880
22	0.0000	0.0000	0.9684	108.9416
23	0.0000	0.0000	0.9153	113.3666
24	0.0000	0.0000	1.0000	117.8155
25	0.0000	0.0000	1.0000	122.3564
26	0.0000	0.0000	1.0000	126.8415
27	0.0000	0.0000	0.9067	133.5249
28	0.0000	0.0000	0.7809	139.6623
29	0.0000	0.0000	0.8708	145.3254
30	0.0000	0.0000	0.8428	149.8749
31	0.0000	0.0000	0.7464	156.0059
32	0.0000	0.0000	0.7982	162.3759
33	0.0000	0.0000	0.7517	168.5412
34	0.0000	0.0000	0.7810	173.0254
35	0.0000	0.0000	0.8451	177.5055
36	0.0000	0.0000	0.8710	183.4321
37	0.0000	0.0000	0.9113	187.9070
38	0.0000	0.0000	0.9170	192.4975
39	0.0000	0.0000	0.9404	197.8793
40	0.0000	0.0000	0.9143	203.8486
41	0.0000	0.0000	0.8503	208.9977
42	0.0000	0.0000	0.8781	213.4902
43	0.0000	0.0000	0.7921	218.1125
44	0.0000	0.0000	0.8434	223.1176
45	0.0000	0.0000	0.8175	227.6492
46	0.0000	0.0000	0.7638	232.1405
47	0.0000	0.0000	0.7350	236.9080
48	0.0000	0.0000	0.5992	242.4140
49	0.0000	0.0000	0.7009	247.0558
50	0.0000	0.0000	0.7293	251.5628
51	0.0000	0.0000	0.7797	258.3621
52	0.0000	0.0000	0.7627	262.9669
53	0.0000	0.0000	0.7433	267.3981
54	0.0000	0.0000	0.7439	272.0170
55	0.0000	0.0000	0.7173	277.5578
56	0.0000	0.0000	0.7535	283.4380
57	0.0000	0.0000	0.8148	287.9465
58	0.0000	0.0000	0.8437	292.3896
59	0.0000	0.0000	0.8354	297.3552
Pos: [189, 2, -1.0105561797875027, 0.9427504000705883]

=================================================================================================================
