ID: 2020-03-06 17:09:24.956524	Date: 2020-03-06 17:09:24	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
58	3.0000	2.1000	0.6012	1109266.2494
59	3.0000	2.1400	0.6045	1134264.2097
Pos: [1501.0248499962263, 1456.968047471139, -54.304062444120376, 0.5476843595954672]

Run: 1
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0200	1.0000	24386.7218
1	1.0000	0.0400	0.9615	32860.3380
2	1.0000	0.0600	0.9533	39850.0228
3	1.0000	0.0800	0.9355	49792.1934
4	1.0000	0.1000	0.9455	60219.4746
5	1.0000	0.1000	0.9646	70284.4617
6	1.0000	0.1000	0.9185	79385.1008
7	1.0000	0.1000	0.9161	91761.8747
8	1.0000	0.1200	0.9249	102834.0051
9	1.0000	0.1400	0.9391	115402.1993
10	1.0000	0.1600	0.9416	128375.4821
11	2.0000	0.1800	0.9206	140331.9967
12	2.0000	0.2600	0.9014	151188.8955
13	2.0000	0.3200	0.8784	163444.0138
14	2.0000	0.3200	0.9096	179149.6241
15	2.0000	0.3400	0.9078	196942.7466
16	2.0000	0.3600	0.9095	215680.8138
17	2.0000	0.3600	0.8875	234002.0566
18	2.0000	0.3600	0.8423	252289.1309
19	2.0000	0.3800	0.8371	270441.2475
20	2.0000	0.4200	0.8382	287548.7921
21	2.0000	0.4800	0.8397	303591.4345
22	2.0000	0.4800	0.8435	322142.5557
23	2.0000	0.5000	0.8418	341179.5657
24	2.0000	0.5000	0.8433	359864.8105
25	2.0000	0.5200	0.8255	381922.1735
26	2.0000	0.5400	0.8444	404542.4714
27	2.0000	0.6000	0.8523	428162.2345
28	2.0000	0.6600	0.8118	450784.2658
29	2.0000	0.7600	0.7912	475440.8307
30	3.0000	0.8000	0.7777	497189.7852
31	3.0000	0.9000	0.7762	519803.7813
32	3.0000	0.9800	0.7911	542430.7666
33	3.0000	1.0000	0.7818	564388.7880
34	3.0000	1.0400	0.7805	587354.8229
35	3.0000	1.0400	0.7538	611605.1688
36	4.0000	1.1000	0.7359	636179.0717
37	4.0000	1.1200	0.7456	660979.0323
38	4.0000	1.1800	0.7238	685236.7740
39	4.0000	1.2200	0.7200	710361.5313
40	4.0000	1.3400	0.7003	735291.6718
41	4.0000	1.4200	0.6991	759669.2824
42	4.0000	1.4600	0.6804	784181.8218
43	4.0000	1.5000	0.6734	808693.1322
44	4.0000	1.5400	0.6564	833795.4900
45	4.0000	1.5800	0.6464	857990.1652
46	4.0000	1.6200	0.6262	883053.1669
47	4.0000	1.6600	0.6272	908630.5714
48	4.0000	1.6800	0.6158	933431.1438
49	4.0000	1.7000	0.6020	958802.6242
50	4.0000	1.7400	0.5825	983964.5514
51	4.0000	1.8400	0.5684	1009467.0990
52	4.0000	1.8600	0.5668	1034149.4284
53	4.0000	1.9000	0.5568	1058761.5387
54	4.0000	1.9200	0.5585	1084484.6971
55	4.0000	2.0000	0.5781	1109647.4750
56	4.0000	2.0400	0.5787	1133861.7101
57	4.0000	2.0600	0.5819	1159387.8849
58	4.0000	2.0800	0.5834	1185002.3749
59	4.0000	2.0800	0.5928	1210539.7859
Pos: [1481.0574473337251, 1494.2074252950945, -2.0964794626788086, 0.8780893308775457]

Run: 2
Iter	Gbest	AvrFit	Diver	ETime	
0	2.0000	0.1000	1.0000	26881.3152
1	2.0000	0.1000	0.9797	36787.7498
2	2.0000	0.1000	0.9556	46706.9805
3	2.0000	0.1800	0.9673	53100.3704
4	2.0000	0.2000	0.9657	61403.2664
5	2.0000	0.2400	0.9735	69278.1677
6	2.0000	0.2800	0.9711	79725.8725
7	2.0000	0.3200	0.9922	88387.7470
8	2.0000	0.3400	0.9617	101380.6267
9	2.0000	0.4000	0.9655	116259.6626
10	2.0000	0.4600	0.9498	127687.5999
11	2.0000	0.4600	0.9446	142132.9021
12	2.0000	0.4800	0.9467	155139.6987
13	3.0000	0.5200	0.9616	166486.5735
14	3.0000	0.5400	0.9428	177827.6026
15	3.0000	0.5600	0.9209	191707.0792
16	3.0000	0.7000	0.9298	208142.7801
17	3.0000	0.7200	0.9375	225006.8581
18	3.0000	0.7400	0.9739	240925.5247
19	3.0000	0.8000	0.9875	260379.4219
20	3.0000	0.8400	0.9996	277749.2874
21	3.0000	0.9000	0.9853	293536.1862
22	3.0000	0.9800	0.9865	310536.0339
23	3.0000	0.9800	0.9865	328892.6153
24	3.0000	1.0000	0.9771	346849.6473
25	3.0000	1.0000	0.9670	364874.0895
26	3.0000	1.0800	0.9790	381778.6667
27	3.0000	1.1200	0.9602	401046.4914
28	3.0000	1.1200	0.9621	421713.0644
29	3.0000	1.1600	0.9677	439804.6892
30	3.0000	1.1800	0.9345	458813.1354
31	3.0000	1.2600	0.9666	479946.4161
32	3.0000	1.2800	0.9577	498575.8636
33	3.0000	1.3000	0.9726	518493.4900
34	3.0000	1.3000	0.9703	536890.9242
35	3.0000	1.3000	0.9778	551814.0306
36	3.0000	1.3000	0.9545	569342.9251
37	3.0000	1.3400	0.9531	588815.6066
38	3.0000	1.3400	0.9717	609938.0765
39	3.0000	1.3600	0.9477	632317.6517
40	3.0000	1.4000	0.9681	653573.6063
41	3.0000	1.4000	0.9729	674983.1314
42	3.0000	1.4000	0.9901	694520.7248
43	3.0000	1.4200	0.9835	713713.7663
44	3.0000	1.4400	0.9736	733761.8952
45	3.0000	1.5000	0.9614	753208.0300
46	3.0000	1.5400	0.9747	771647.6293
47	3.0000	1.5600	0.9542	792996.2168
48	3.0000	1.6200	0.9305	814306.2203
49	3.0000	1.6600	0.9272	835948.4282
50	3.0000	1.6600	0.9139	855497.9000
51	3.0000	1.6600	0.9231	874918.9847
52	3.0000	1.7600	0.9180	898821.8091
53	3.0000	1.8000	0.8886	918520.8204
54	4.0000	1.8600	0.8859	941296.3789
55	4.0000	1.9000	0.8770	962589.5953
56	4.0000	1.9800	0.8705	984928.2856
57	4.0000	2.0200	0.9005	1006229.2502
58	4.0000	2.0600	0.8752	1028221.0517
59	4.0000	2.1000	0.8807	1051242.4057
Pos: [623.5971969055515, 457.5046506199225, -10.702219855523438, 0.6054886900922031]

Run: 3
Iter	Gbest	AvrFit	Diver	ETime	
0	2.0000	0.0400	1.0000	19401.7861
1	2.0000	0.0600	1.0000	25176.2807
2	2.0000	0.0600	0.9730	29857.1022
3	2.0000	0.0600	0.9584	35967.2186
4	2.0000	0.0600	0.9727	45452.6820
5	2.0000	0.1000	0.9605	58376.6360
6	2.0000	0.1200	0.9423	72311.8474
7	3.0000	0.1400	0.9403	84287.3757
8	3.0000	0.1800	0.9215	92683.9633
9	3.0000	0.2800	0.9386	102572.5031
10	3.0000	0.3600	0.9309	116336.5741
11	3.0000	0.4400	0.9391	128678.6857
12	3.0000	0.4600	0.9100	143034.0190
13	3.0000	0.5200	0.9406	160088.1295
14	3.0000	0.5200	0.9328	174304.4453
15	3.0000	0.5800	0.9261	188612.7019
16	3.0000	0.5800	0.8978	200815.7666
17	3.0000	0.6200	0.9168	215591.4662
18	3.0000	0.6400	0.8895	228792.1228
19	3.0000	0.6400	0.8824	240946.5332
20	3.0000	0.6400	0.8852	252616.0624
21	3.0000	0.6400	0.8894	267473.9051
22	3.0000	0.6400	0.9073	281131.7456
23	3.0000	0.6800	0.8726	289874.3453
24	3.0000	0.7000	0.8637	302136.7600
25	3.0000	0.7800	0.8555	318668.1027
26	3.0000	0.8000	0.8669	334948.1511
27	3.0000	0.8800	0.9088	351453.4245
28	3.0000	0.9600	0.9198	366919.6327
29	3.0000	0.9600	0.8980	384939.2343
30	3.0000	1.0000	0.9187	405945.9331
31	3.0000	1.0400	0.9115	420768.1623
32	3.0000	1.0800	0.9226	437694.7198
33	3.0000	1.1400	0.9038	456683.7337
34	3.0000	1.2000	0.9187	471647.0952
35	3.0000	1.2000	0.9295	486976.2099
36	3.0000	1.2400	0.9195	502910.0196
37	3.0000	1.3000	0.8900	522968.2148
38	3.0000	1.3600	0.8937	543517.7438
39	3.0000	1.3600	0.9007	563005.1808
40	3.0000	1.3600	0.9062	580418.9136
41	3.0000	1.3600	0.8817	600396.1992
42	3.0000	1.4000	0.8701	619855.5806
43	3.0000	1.4400	0.8248	643892.4136
44	3.0000	1.5400	0.8114	664326.8964
45	3.0000	1.5800	0.7968	686006.5885
46	3.0000	1.6200	0.7950	708925.6780
47	3.0000	1.6600	0.8045	732333.5862
48	3.0000	1.7600	0.8342	756095.8476
49	3.0000	1.8400	0.7975	780563.3414
50	3.0000	1.8800	0.7893	804425.9257
51	3.0000	1.9000	0.7671	828292.6936
52	3.0000	1.9400	0.7939	853487.9582
53	3.0000	1.9400	0.7840	875601.1062
54	3.0000	1.9600	0.7783	897431.6120
55	3.0000	1.9800	0.7670	919245.2765
56	3.0000	2.0000	0.7517	940243.4480
57	3.0000	2.0200	0.7300	962702.0693
58	3.0000	2.0200	0.7236	986129.5862
59	3.0000	2.0400	0.7254	1007163.6777
Pos: [606.7814230792582, 452.2411556528847, 0.29731894596890207, 0.6557374560109237]

Run: 4
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0200	1.0000	27620.3122
1	2.0000	0.0400	0.9921	36906.6689
2	2.0000	0.0800	1.0000	47472.2657
3	2.0000	0.1200	0.9193	58164.1529
4	2.0000	0.1400	0.9213	66799.2470
5	2.0000	0.1400	0.8883	77009.7976
6	2.0000	0.2000	0.8721	86812.0558
7	2.0000	0.2400	0.8801	97900.4133
8	2.0000	0.2600	0.8836	109457.2256
9	2.0000	0.2600	0.9127	117249.7072
10	3.0000	0.3000	0.8960	124588.8524
11	3.0000	0.3400	0.8810	133047.6556
12	3.0000	0.3600	0.8552	143320.5194
13	3.0000	0.3600	0.8599	152801.1849
14	3.0000	0.3800	0.8163	163743.0704
15	3.0000	0.4200	0.7834	175654.7387
16	3.0000	0.5200	0.8398	187670.6398
17	3.0000	0.5200	0.8268	199186.2538
18	3.0000	0.5800	0.8180	208722.7373
19	3.0000	0.6000	0.8231	216856.7266
20	3.0000	0.6000	0.8223	227330.6601
21	3.0000	0.6000	0.8468	238769.7382
22	3.0000	0.6600	0.8843	256765.4750
23	3.0000	0.7200	0.8476	271136.8341
24	3.0000	0.7800	0.8417	286087.7426
25	3.0000	0.8000	0.8703	300985.3299
26	3.0000	0.8200	0.8575	316474.3624
27	3.0000	0.8800	0.8754	333023.7134
28	3.0000	0.9600	0.8534	352643.8744
29	3.0000	1.0200	0.8578	373089.2143
30	3.0000	1.0600	0.8881	392587.5285
31	3.0000	1.0800	0.8685	411176.0232
32	3.0000	1.1000	0.8524	433409.5898
33	3.0000	1.1200	0.8510	455312.5300
34	3.0000	1.1800	0.8562	476410.5878
35	3.0000	1.2800	0.8650	499578.2042
36	3.0000	1.3400	0.8667	523781.9312
37	3.0000	1.4200	0.8385	547088.7434
38	3.0000	1.4600	0.8140	568314.8959
39	3.0000	1.6000	0.8120	591635.5457
40	3.0000	1.7000	0.8158	616352.3924
41	3.0000	1.7400	0.8146	640044.8284
42	3.0000	1.7800	0.8247	662321.6598
43	3.0000	1.8200	0.8254	685368.8359
44	3.0000	1.8400	0.8249	707975.9295
45	3.0000	1.8600	0.8227	729971.6775
46	3.0000	1.8800	0.8140	752551.7559
47	3.0000	1.9400	0.8066	777286.3612
48	3.0000	1.9600	0.8048	801405.3276
49	3.0000	2.0000	0.7979	824564.7066
50	3.0000	2.0600	0.8056	848184.1056
51	3.0000	2.0800	0.8092	870309.8247
52	3.0000	2.1200	0.8092	893363.8308
53	3.0000	2.1400	0.8092	917323.0114
54	3.0000	2.1800	0.8064	941312.0248
55	3.0000	2.1800	0.7732	965357.2538
56	4.0000	2.2800	0.7441	989877.1873
57	4.0000	2.3800	0.7072	1015475.9855
58	4.0000	2.4800	0.6926	1040691.0830
59	4.0000	2.5000	0.6934	1064754.4923
Pos: [630.6221019278955, 474.86022250124176, -15.083574441909212, 0.6468124553475656]

Run: 5
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0600	1.0000	25743.1421
1	2.0000	0.1000	0.9665	34153.4936
2	2.0000	0.1200	0.9389	45651.6230
3	2.0000	0.1600	0.9515	59581.7757
4	2.0000	0.1600	0.9422	74260.2322
5	2.0000	0.1600	0.9659	91078.7303
6	2.0000	0.1800	0.9841	113110.2438
7	2.0000	0.1800	0.9852	134145.9250
8	2.0000	0.2200	0.9686	149166.6212
9	2.0000	0.2600	0.9680	164687.0544
10	2.0000	0.3000	0.9828	178975.3845
11	2.0000	0.3600	0.9366	192458.4591
12	2.0000	0.4200	0.9473	205784.1716
13	2.0000	0.4600	0.9124	225199.0116
14	2.0000	0.4600	0.9215	245145.3607
15	2.0000	0.4800	0.8906	265259.7330
16	2.0000	0.5600	0.8844	284832.9506
17	2.0000	0.5800	0.8848	304553.4101
18	2.0000	0.6200	0.8866	325928.2582
19	2.0000	0.6600	0.8822	346605.4714
20	2.0000	0.7000	0.8851	367221.2756
21	2.0000	0.7800	0.8410	389818.3694
22	2.0000	0.8200	0.8389	413399.8058
23	3.0000	0.9400	0.8091	436525.4929
24	3.0000	0.9800	0.8184	460534.9030
25	3.0000	1.0600	0.8074	483719.6269
26	3.0000	1.1200	0.7653	506454.9911
27	3.0000	1.1600	0.7442	528610.2293
28	3.0000	1.2600	0.6932	553267.3912
29	3.0000	1.3200	0.6917	576507.6518
30	3.0000	1.3800	0.6864	601117.0709
31	3.0000	1.4400	0.6743	625382.5080
32	3.0000	1.5000	0.6730	648991.9848
33	3.0000	1.6200	0.6488	673296.2768
34	3.0000	1.6800	0.6396	695427.4106
35	3.0000	1.7000	0.6339	720093.7793
36	4.0000	1.7800	0.6386	745257.3488
37	4.0000	1.8200	0.6007	770006.5296
38	4.0000	1.9000	0.6003	793147.3978
39	4.0000	1.9000	0.6107	816753.9020
40	4.0000	1.9400	0.6073	841300.7476
41	4.0000	1.9400	0.5851	865383.7936
42	4.0000	1.9600	0.5877	889273.6876
43	4.0000	1.9800	0.5944	913836.1182
44	4.0000	2.0200	0.5873	937396.0786
45	4.0000	2.0400	0.5708	961977.9072
46	4.0000	2.0600	0.5598	986645.7531
47	4.0000	2.0600	0.5601	1010759.5179
48	4.0000	2.0800	0.5677	1033846.7076
49	4.0000	2.1200	0.5631	1057846.4570
50	4.0000	2.1200	0.5638	1083082.0694
51	4.0000	2.1600	0.5693	1107375.1178
52	4.0000	2.1600	0.5707	1132520.4957
53	4.0000	2.1600	0.5637	1158145.0770
54	4.0000	2.1600	0.5640	1183134.4423
55	4.0000	2.1600	0.5693	1208537.6415
56	4.0000	2.1600	0.5629	1233704.1414
57	4.0000	2.1600	0.5657	1258283.0648
58	4.0000	2.1600	0.5612	1281214.0703
59	4.0000	2.1600	0.5590	1306246.3977
Pos: [1439.410637511828, 1614, 11.177229983246635, 0.6829258995644572]

Run: 6
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0200	1.0000	22105.4239
1	1.0000	0.0400	1.0000	31006.4347
2	2.0000	0.0800	0.9794	40492.9340
3	2.0000	0.0800	0.9601	52497.9961
4	2.0000	0.0800	0.9891	65423.3725
5	2.0000	0.1400	0.9914	78459.3303
6	2.0000	0.1600	1.0000	88059.1478
7	2.0000	0.2200	0.9692	100404.3825
8	2.0000	0.3200	0.9610	114910.4440
9	2.0000	0.3600	0.9633	126431.8657
10	2.0000	0.3600	0.9662	138879.7896
11	2.0000	0.4800	0.9910	150281.7419
12	2.0000	0.5400	0.9704	164152.4255
13	2.0000	0.5800	0.9837	176603.4896
14	2.0000	0.5800	0.9992	189436.4951
15	2.0000	0.6000	0.9851	203809.7672
16	2.0000	0.6600	0.9679	217769.6042
17	2.0000	0.6600	0.9702	234812.7327
18	2.0000	0.7000	0.9641	256898.7837
19	2.0000	0.7600	0.9532	274177.6614
20	2.0000	0.8000	0.9406	293814.0140
21	3.0000	0.9600	0.9382	314501.7703
22	3.0000	1.0000	0.9360	335732.3160
23	3.0000	1.0200	0.9358	355113.9159
24	3.0000	1.0600	0.9127	374990.9072
25	3.0000	1.1200	0.9140	395962.9414
26	3.0000	1.1600	0.9148	413982.9104
27	3.0000	1.2400	0.9028	434147.3517
28	3.0000	1.2800	0.8967	455268.0583
29	3.0000	1.3200	0.9001	475406.0249
30	3.0000	1.4400	0.8955	496992.7640
31	3.0000	1.4800	0.8876	517617.9602
32	3.0000	1.5400	0.8842	538119.0381
33	3.0000	1.6000	0.8994	557648.6771
34	3.0000	1.6200	0.8792	576032.2895
35	3.0000	1.6800	0.8785	594712.9135
36	3.0000	1.7000	0.8624	614076.1728
37	3.0000	1.7400	0.8692	633985.2765
38	3.0000	1.7600	0.8752	652303.4453
39	3.0000	1.8000	0.8542	673829.1914
40	3.0000	1.8000	0.8328	695293.0505
41	3.0000	1.8200	0.8621	715840.7395
42	3.0000	1.8400	0.8587	737448.2543
43	3.0000	1.8800	0.8484	758413.7156
44	3.0000	1.9400	0.8478	781404.3620
45	4.0000	1.9800	0.8354	797797.0483
46	4.0000	2.0800	0.8288	819860.1766
47	4.0000	2.1400	0.8303	841903.8141
48	4.0000	2.1800	0.8121	865290.1096
49	4.0000	2.2200	0.8066	889413.3751
50	4.0000	2.2200	0.8077	911228.0006
51	4.0000	2.2200	0.8017	933765.5356
52	4.0000	2.2400	0.7691	957373.5096
53	4.0000	2.2800	0.7673	979515.0697
54	4.0000	2.3200	0.7492	1003128.4177
55	4.0000	2.3200	0.7451	1024728.9662
56	4.0000	2.3200	0.7342	1049461.8108
57	4.0000	2.3400	0.7400	1072549.2458
58	4.0000	2.3600	0.7193	1095146.5409
59	4.0000	2.4200	0.7259	1118160.6898
Pos: [646.6703214263836, 469.11291020359215, -30.07346752800774, 0.6622676168151002]

Run: 7
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	20866.4620
1	0.0000	0.0000	0.9819	28048.4188
2	2.0000	0.0400	0.9642	37350.1563
3	2.0000	0.0400	0.9414	48529.3727
4	2.0000	0.0400	0.9687	58167.5839
5	2.0000	0.0400	0.9587	68199.0540
6	2.0000	0.1000	0.9571	79333.0517
7	2.0000	0.1000	0.9561	88831.0225
8	2.0000	0.1400	0.9299	100234.0162
9	2.0000	0.1400	0.9287	111215.0593
10	2.0000	0.2200	0.9317	122188.6976
11	2.0000	0.2400	0.9112	136891.1228
12	2.0000	0.2400	0.9171	151432.2922
13	2.0000	0.2800	0.9166	164878.8252
14	2.0000	0.2800	0.9355	178473.6023
15	2.0000	0.3000	0.9007	189814.1382
16	2.0000	0.3200	0.8964	202599.0548
17	2.0000	0.3200	0.9209	220622.9601
18	2.0000	0.3400	0.8828	236923.2087
19	2.0000	0.3400	0.8901	254170.5990
20	2.0000	0.3600	0.8751	276309.3755
21	2.0000	0.4200	0.9086	298473.8300
22	2.0000	0.5000	0.8742	320028.7971
23	2.0000	0.5400	0.8572	341627.7509
24	2.0000	0.5800	0.8743	362285.4915
25	2.0000	0.6000	0.8561	383721.3390
26	2.0000	0.6200	0.8416	405332.6528
27	3.0000	0.6800	0.7908	425505.9252
28	3.0000	0.7800	0.7647	447115.8676
29	3.0000	0.8800	0.7341	470260.8311
30	3.0000	0.9000	0.7094	493892.4081
31	3.0000	1.0200	0.7136	515863.9014
32	3.0000	1.0800	0.7312	536787.2298
33	3.0000	1.1200	0.6803	559251.0037
34	3.0000	1.2200	0.6741	582765.4660
35	3.0000	1.3200	0.6862	606975.4636
36	3.0000	1.4000	0.6918	630269.2049
37	3.0000	1.4600	0.6666	652976.6345
38	3.0000	1.4800	0.6762	675100.0304
39	3.0000	1.5400	0.6860	699230.5748
40	3.0000	1.6000	0.6820	723740.9313
41	3.0000	1.7000	0.6768	747298.4397
42	3.0000	1.7800	0.6537	770804.7547
43	3.0000	1.7800	0.6460	794812.5498
44	3.0000	1.8200	0.6233	819501.0743
45	3.0000	1.8200	0.6317	841986.1753
46	3.0000	1.8800	0.6233	865050.0400
47	3.0000	1.9000	0.6190	885562.2990
48	3.0000	1.9000	0.6159	906499.8791
49	3.0000	1.9200	0.6166	928972.4536
50	3.0000	1.9800	0.6099	950199.5726
51	3.0000	2.0000	0.6068	973670.0952
52	3.0000	2.0400	0.6058	997213.9201
53	3.0000	2.0400	0.6028	1020732.0356
54	3.0000	2.0400	0.6101	1043683.5561
55	3.0000	2.0400	0.6199	1066228.5275
56	3.0000	2.0800	0.6153	1089265.1536
57	3.0000	2.0800	0.6128	1109654.2568
58	3.0000	2.1200	0.6196	1133764.9596
59	3.0000	2.1400	0.6251	1156131.0973
Pos: [1442.9814390163642, 1452.35707030214, -49.910155160822086, 0.8660833752909194]

Run: 8
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	20161.8226
1	1.0000	0.0200	0.9980	29995.8003
2	1.0000	0.0600	1.0000	39781.8887
3	1.0000	0.0600	0.9936	48626.1535
4	1.0000	0.0800	0.9742	57410.1551
5	2.0000	0.1200	0.9450	65949.9040
6	2.0000	0.1200	0.9385	77435.3464
7	2.0000	0.1600	0.9284	92027.9145
8	2.0000	0.2200	0.9396	108098.8848
9	2.0000	0.3000	0.9617	123157.9869
10	2.0000	0.3800	0.9249	140316.3157
11	2.0000	0.3800	0.9148	155900.4481
12	2.0000	0.4000	0.9106	171735.1358
13	2.0000	0.4200	0.9119	187670.5709
14	2.0000	0.4400	0.9017	204032.8293
15	2.0000	0.4600	0.9095	220423.5759
16	2.0000	0.4800	0.9058	234411.5825
17	2.0000	0.5200	0.9173	250227.3490
18	2.0000	0.5600	0.9011	266575.3534
19	2.0000	0.6000	0.8748	282773.6843
20	2.0000	0.6800	0.8672	302695.4877
21	2.0000	0.7000	0.8427	321086.5057
22	2.0000	0.7200	0.8396	338676.8770
23	2.0000	0.7200	0.8003	357822.3631
24	2.0000	0.7800	0.8072	376514.2684
25	2.0000	0.8200	0.7989	397865.3901
26	2.0000	0.8600	0.7815	418517.5312
27	2.0000	0.9400	0.7702	440888.0656
28	2.0000	0.9600	0.7641	461561.6765
29	2.0000	1.0000	0.7538	480652.9469
30	2.0000	1.1200	0.7550	502889.0002
31	2.0000	1.2200	0.7064	524070.4811
32	3.0000	1.3000	0.7117	546195.6277
33	3.0000	1.3400	0.7060	567694.5100
34	3.0000	1.4400	0.6734	591268.1267
35	3.0000	1.5200	0.6489	615901.5515
36	3.0000	1.6200	0.6575	639394.2811
37	3.0000	1.6600	0.6198	664485.3683
38	3.0000	1.7600	0.6055	688488.0502
39	3.0000	1.8200	0.6064	710513.6456
40	3.0000	1.8600	0.5912	735238.6055
41	3.0000	1.8800	0.5970	760003.8335
42	3.0000	1.9000	0.6009	783666.0593
43	3.0000	1.9800	0.6086	807439.1248
44	3.0000	2.0000	0.5881	832233.9408
45	3.0000	2.0000	0.5935	856949.8298
46	3.0000	2.0200	0.5878	881406.6329
47	3.0000	2.0600	0.5708	905562.7091
48	3.0000	2.0600	0.5815	930072.0439
49	3.0000	2.0800	0.5757	955069.3920
50	3.0000	2.1000	0.5890	980115.6421
51	3.0000	2.1200	0.5906	1003645.3795
52	3.0000	2.1200	0.5969	1028421.0217
53	3.0000	2.1200	0.5985	1052199.2416
54	3.0000	2.1200	0.5763	1075803.9422
55	3.0000	2.1600	0.5659	1100916.5788
56	3.0000	2.1600	0.5702	1123964.4651
57	3.0000	2.1600	0.5687	1148935.1497
58	3.0000	2.1800	0.5726	1172590.7018
59	3.0000	2.1800	0.5613	1197294.5669
Pos: [1447.0062821545569, 1614.0, -32.654248156683074, 0.6567272755993419]

Run: 9
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0600	1.0000	27199.5487
1	1.0000	0.1000	0.9532	36493.5489
2	1.0000	0.1200	0.9689	47562.1476
3	1.0000	0.1400	0.9709	56634.6514
4	2.0000	0.1800	0.9804	69278.4553
5	3.0000	0.3200	0.9803	80916.0423
6	3.0000	0.3600	0.9814	91419.3316
7	3.0000	0.3600	0.9556	102546.8614
8	3.0000	0.3600	0.9245	114204.9685
9	3.0000	0.4000	0.9070	126886.8992
10	3.0000	0.4800	0.8914	144415.7450
11	3.0000	0.5000	0.8760	159406.4634
12	3.0000	0.6400	0.8691	176881.7461
13	3.0000	0.6800	0.8807	194578.3775
14	3.0000	0.7400	0.9087	214369.1945
15	3.0000	0.7600	0.9012	234286.5140
16	3.0000	0.8400	0.8729	255831.1272
17	3.0000	0.8800	0.8768	274640.8205
18	3.0000	0.9200	0.8691	293985.3551
19	3.0000	0.9800	0.8279	311936.6417
20	3.0000	1.0400	0.8578	332390.2686
21	3.0000	1.2000	0.8482	354076.3292
22	4.0000	1.2800	0.8478	374721.3931
23	4.0000	1.3400	0.8399	393200.4530
24	4.0000	1.4400	0.8165	412795.6522
25	4.0000	1.5200	0.7926	432839.0503
26	4.0000	1.5800	0.7777	453182.2677
27	4.0000	1.6200	0.7729	474895.0889
28	4.0000	1.6400	0.7430	498491.8411
29	4.0000	1.6600	0.7246	521589.0810
