ID: 2020-03-06 17:10:31.636293	Date: 2020-03-06 17:10:31	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
56	9.0000	6.5600	0.5234	1118097.2700
57	9.0000	6.5800	0.5112	1141431.5083
58	9.0000	6.6000	0.5006	1166029.5763
59	9.0000	6.6000	0.4997	1190153.7943
Pos: [380.2235045707132, 512.8427350569877, -0.021033250835367653, 0.9844886279189765]

Run: 1
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	28029.2060
1	0.0000	0.0000	1.0000	38580.6007
2	0.0000	0.0000	0.9845	49077.5869
3	0.0000	0.0000	0.9287	56508.6837
4	0.0000	0.0000	0.9593	65507.5269
5	0.0000	0.0000	0.9538	75341.4974
6	0.0000	0.0000	0.9584	82215.8740
7	0.0000	0.0000	0.9527	89149.7221
8	0.0000	0.0000	0.9619	96152.4048
9	0.0000	0.0000	0.9297	105736.9456
10	0.0000	0.0000	0.9476	113778.2309
11	0.0000	0.0000	0.9705	122846.4568
12	0.0000	0.0000	0.9754	132279.7673
13	0.0000	0.0000	0.9776	139786.9146
14	0.0000	0.0000	0.9491	146738.3502
15	0.0000	0.0000	0.9691	153685.4920
16	0.0000	0.0000	1.0000	159214.1089
17	1.0000	0.0200	0.9948	165645.9761
18	1.0000	0.0200	0.9963	175948.5576
19	1.0000	0.0200	0.9869	185284.3494
20	1.0000	0.0200	0.9781	194591.6266
21	1.0000	0.0200	0.9707	204760.2773
22	4.0000	0.1000	0.9756	215820.3645
23	4.0000	0.1200	0.9404	225985.5609
24	5.0000	0.2400	0.9597	236287.6093
25	5.0000	0.2600	0.9652	246593.6275
26	5.0000	0.2600	0.8989	258372.2813
27	5.0000	0.5400	0.8790	267633.3919
28	5.0000	0.5400	0.8713	278132.1244
29	5.0000	0.5400	0.8866	291395.6473
30	6.0000	0.7000	0.8435	303513.3026
31	6.0000	0.7000	0.8370	318808.9273
32	6.0000	0.7200	0.8595	329091.9204
33	6.0000	0.8000	0.8831	338997.1426
34	6.0000	0.8000	0.8624	348526.0048
35	6.0000	0.8000	0.8487	355685.0777
36	6.0000	0.9000	0.8522	365185.5814
37	6.0000	0.9000	0.8279	376362.6294
38	6.0000	0.9800	0.8304	391463.2125
39	6.0000	1.0600	0.8128	406075.8693
40	8.0000	1.2800	0.7816	421626.1549
41	8.0000	1.4000	0.7749	438091.4288
42	8.0000	1.4400	0.8024	457762.0752
43	8.0000	1.5200	0.7948	472622.9575
44	8.0000	1.6600	0.7985	488483.1879
45	8.0000	1.7400	0.7638	505648.5035
46	8.0000	1.9200	0.7290	522648.4935
47	8.0000	1.9600	0.7425	537101.5780
48	8.0000	2.1200	0.7392	554018.3585
49	8.0000	2.3200	0.7138	571455.4636
50	8.0000	2.5000	0.6921	590401.0885
51	8.0000	2.6600	0.7026	611691.2394
52	8.0000	2.9400	0.6606	630546.6964
53	8.0000	3.2600	0.6223	651815.5806
54	8.0000	3.4600	0.5964	674593.9450
55	8.0000	3.6800	0.5786	696461.8230
56	8.0000	4.0800	0.5639	720252.0516
57	8.0000	4.2400	0.5457	742435.6902
58	8.0000	4.6200	0.5310	765088.1588
59	8.0000	4.7200	0.5094	789118.4521
Pos: [317.4155033201213, 466.2922725299295, 1.1610660112610813, 0.9596557887190451]

Run: 2
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	16698.1132
1	0.0000	0.0000	1.0000	23710.7732
2	0.0000	0.0000	0.9563	31680.3620
3	3.0000	0.0600	0.9610	38584.2686
4	3.0000	0.0600	0.9934	45685.3530
5	3.0000	0.0600	0.9921	55546.8094
6	3.0000	0.0600	1.0000	62884.1329
7	3.0000	0.0600	0.9919	69867.5282
8	3.0000	0.1200	0.9690	77028.6789
9	3.0000	0.1200	0.9494	86152.4951
10	3.0000	0.1400	0.9686	95216.9087
11	3.0000	0.1600	0.9489	101722.9588
12	3.0000	0.1600	0.9546	109222.3818
13	3.0000	0.1600	0.9339	117127.5742
14	3.0000	0.2200	0.9459	124189.2109
15	3.0000	0.2200	0.9357	133112.4766
16	3.0000	0.2200	0.9435	143487.8485
17	3.0000	0.2200	0.9209	155880.7375
18	3.0000	0.2200	0.9236	166781.3714
19	3.0000	0.2200	0.9206	178276.3288
20	3.0000	0.2200	0.9272	187281.9295
21	3.0000	0.2400	0.9517	198614.9156
22	3.0000	0.2400	0.8925	207536.9093
23	3.0000	0.2600	0.9259	218325.3131
24	3.0000	0.2600	0.8883	229076.3128
25	3.0000	0.3800	0.8467	240870.3923
26	5.0000	0.4400	0.8362	251254.4637
27	5.0000	0.5200	0.7873	265008.8480
28	5.0000	0.6000	0.7823	277764.6677
29	5.0000	0.6200	0.7695	290698.4339
30	5.0000	0.9400	0.7667	306415.4704
31	5.0000	1.0200	0.7365	321126.3347
32	5.0000	1.2800	0.7059	338846.7636
33	5.0000	1.6400	0.7394	357547.8120
34	5.0000	1.8800	0.6963	373956.9309
35	5.0000	2.0800	0.6633	395571.4293
36	5.0000	2.2400	0.6373	417781.7881
37	6.0000	2.6400	0.6203	441453.1479
38	6.0000	2.9800	0.5865	464141.0959
39	6.0000	3.2000	0.5693	487884.1543
40	6.0000	3.5000	0.5216	509646.2810
41	7.0000	4.0000	0.5127	531938.4010
42	7.0000	4.1800	0.5126	554291.2650
43	7.0000	4.2800	0.5123	578900.3673
44	7.0000	4.4800	0.5031	601611.2013
45	7.0000	4.6000	0.5103	625318.8281
46	7.0000	4.6800	0.5223	647681.7899
47	7.0000	4.8200	0.5137	671339.3786
48	7.0000	4.9400	0.5114	695002.3458
49	7.0000	5.0800	0.5085	717226.4166
50	7.0000	5.1600	0.5070	739503.3777
51	7.0000	5.1600	0.4997	763086.0367
52	7.0000	5.1800	0.4979	787266.0797
53	7.0000	5.3200	0.4975	810122.8864
54	7.0000	5.4000	0.4870	832864.5957
55	7.0000	5.4600	0.4914	856618.7942
56	7.0000	5.5000	0.4963	880688.8304
57	7.0000	5.5000	0.4821	903377.5120
58	7.0000	5.5000	0.4703	928090.0769
59	7.0000	5.5200	0.4702	950957.6552
Pos: [332.4329928484944, 409.4936187383479, 0.9691343735396032, 0.9968199377219407]

Run: 3
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	17094.3174
1	0.0000	0.0000	0.9742	23781.2235
2	0.0000	0.0000	0.9727	28104.2674
3	0.0000	0.0000	0.9561	34420.8283
4	0.0000	0.0000	0.9595	40179.7485
5	0.0000	0.0000	0.9331	45674.9351
6	0.0000	0.0000	0.9351	53025.0659
7	0.0000	0.0000	0.9385	58745.5761
8	0.0000	0.0000	0.9288	64254.3983
9	0.0000	0.0000	0.9304	69895.1168
10	0.0000	0.0000	0.9469	73890.9452
11	0.0000	0.0000	0.9466	79425.4811
12	0.0000	0.0000	0.9558	85394.1052
13	0.0000	0.0000	0.9756	93312.5079
14	0.0000	0.0000	0.9690	99622.7953
15	0.0000	0.0000	0.9421	106094.0378
16	0.0000	0.0000	0.9565	111904.7673
17	0.0000	0.0000	0.9807	117275.9144
18	0.0000	0.0000	1.0000	121029.0418
19	0.0000	0.0000	0.9724	125631.6431
20	0.0000	0.0000	0.9472	131184.5384
21	0.0000	0.0000	0.9390	137635.6792
22	0.0000	0.0000	0.9403	143677.6106
23	0.0000	0.0000	0.9546	149349.1542
24	0.0000	0.0000	1.0000	154766.4945
25	0.0000	0.0000	0.9743	160062.2358
26	1.0000	0.0200	0.9580	166929.1372
27	1.0000	0.0200	0.9173	172460.9134
28	1.0000	0.0200	0.9562	177846.3397
29	1.0000	0.0200	0.9112	187681.1244
30	1.0000	0.0200	0.9443	199669.5926
31	1.0000	0.0200	0.9238	211048.4586
32	3.0000	0.0600	0.9260	225966.1868
33	3.0000	0.0600	0.9175	239625.1519
34	3.0000	0.1200	0.8896	251525.8198
35	4.0000	0.1600	0.9076	260933.2616
36	4.0000	0.1600	0.9107	268488.3661
37	4.0000	0.1600	0.8967	276010.3197
38	4.0000	0.1600	0.8517	282873.8945
39	4.0000	0.1600	0.8536	287905.7467
40	4.0000	0.2200	0.8637	297313.6854
41	4.0000	0.2400	0.8287	308261.7052
42	4.0000	0.2800	0.8242	320974.2556
43	4.0000	0.3600	0.8140	335683.7659
44	4.0000	0.3800	0.8240	346121.5501
45	4.0000	0.3800	0.8182	357554.0247
46	4.0000	0.4400	0.7906	370836.8354
47	4.0000	0.5600	0.7990	381589.1268
48	4.0000	0.7000	0.7926	391414.2137
49	4.0000	0.8200	0.7996	404738.1058
50	4.0000	0.8600	0.7722	419481.1051
51	5.0000	1.0400	0.7284	436924.8679
52	5.0000	1.1600	0.7322	456225.0884
53	5.0000	1.4200	0.7074	475040.5030
54	5.0000	1.4800	0.7161	493880.9679
55	5.0000	1.6600	0.7017	513987.8201
56	5.0000	1.8800	0.6926	535153.3000
57	5.0000	2.0400	0.7213	557810.6899
58	5.0000	2.3400	0.6687	578769.2938
59	5.0000	2.4000	0.6518	601496.0842
Pos: [350.2821860902329, 382.0453475411539, -25.360613943068987, 0.8839807385872361]

Run: 4
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	23574.0228
1	0.0000	0.0000	0.9741	29897.6696
2	0.0000	0.0000	0.9440	36772.2189
3	0.0000	0.0000	0.9798	38915.0059
4	0.0000	0.0000	0.9805	43408.5591
5	0.0000	0.0000	0.9688	47468.0505
6	0.0000	0.0000	0.9188	51952.9641
7	0.0000	0.0000	0.9360	56417.2635
8	0.0000	0.0000	0.9582	59799.9754
9	0.0000	0.0000	0.9654	65035.5206
10	0.0000	0.0000	0.9554	69997.0765
11	0.0000	0.0000	0.9783	78523.3850
12	0.0000	0.0000	0.9547	84565.9661
13	0.0000	0.0000	1.0000	87787.5793
14	0.0000	0.0000	0.9944	91864.5482
15	0.0000	0.0000	0.9888	96281.3470
16	0.0000	0.0000	0.9548	99097.7087
17	0.0000	0.0000	0.9979	104764.6151
18	0.0000	0.0000	0.9964	111020.7937
19	0.0000	0.0000	0.9231	117559.7270
20	0.0000	0.0000	0.9664	123296.2811
21	0.0000	0.0000	0.9825	130590.8663
22	0.0000	0.0000	0.9719	139276.0048
23	0.0000	0.0000	0.9718	147738.5738
24	0.0000	0.0000	0.9535	157803.7436
25	0.0000	0.0000	0.9475	168372.3083
26	0.0000	0.0000	0.9522	175621.6652
27	0.0000	0.0000	0.9452	184147.1696
28	0.0000	0.0000	0.9549	193734.2770
29	0.0000	0.0000	0.9690	205166.3225
30	0.0000	0.0000	0.9574	216598.9745
31	0.0000	0.0000	0.9201	229686.2710
32	0.0000	0.0000	0.9721	239447.7818
33	0.0000	0.0000	0.9557	249596.6372
34	4.0000	0.0800	0.9594	256843.9336
35	4.0000	0.0800	1.0000	261546.1385
36	4.0000	0.0800	0.9901	267654.3202
37	4.0000	0.0800	0.9609	273673.7602
38	4.0000	0.0800	0.9584	280095.9222
39	4.0000	0.0800	0.9312	286491.0207
40	4.0000	0.0800	0.9239	292977.8488
41	4.0000	0.1600	0.9349	299008.2471
42	4.0000	0.1600	0.9036	307688.7205
43	4.0000	0.2000	0.8876	319168.6134
44	5.0000	0.3400	0.8785	330721.6256
45	5.0000	0.3400	0.8593	343823.7162
46	5.0000	0.3800	0.8839	355769.3067
47	5.0000	0.3800	0.8558	367666.9736
48	5.0000	0.4200	0.8558	379078.6777
49	5.0000	0.5000	0.8803	392450.4831
50	5.0000	0.6400	0.8563	404983.9571
51	5.0000	0.8000	0.8118	418584.1269
52	5.0000	0.8400	0.8194	433528.5470
53	5.0000	0.8400	0.7911	446940.3627
54	5.0000	0.9200	0.7660	462684.2041
55	6.0000	1.1000	0.7543	477072.0088
56	6.0000	1.3000	0.7332	494460.2377
57	6.0000	1.4000	0.7338	511869.8437
58	6.0000	1.6800	0.7059	528594.4023
59	6.0000	1.9800	0.7029	550362.3323
Pos: [309.055993292551, 389.36206442552515, -3.1505318889663236, 1.0048459490784463]

Run: 5
Iter	Gbest	AvrFit	Diver	ETime	
0	2.0000	0.0400	1.0000	21642.3135
1	2.0000	0.0400	1.0000	30255.3551
2	2.0000	0.0400	1.0000	35527.8895
3	2.0000	0.0400	1.0000	40206.0153
4	2.0000	0.0600	0.9961	46859.8845
5	3.0000	0.1200	0.9618	56341.3908
6	3.0000	0.1200	0.9701	64291.0762
7	3.0000	0.1200	0.9637	69891.5155
8	3.0000	0.1200	0.9958	78018.9643
9	4.0000	0.1400	0.9363	90405.2274
10	4.0000	0.1800	0.9239	102750.1979
11	4.0000	0.2000	0.9209	114185.8916
12	4.0000	0.2000	0.9103	126131.7642
13	4.0000	0.2000	0.8978	138469.9342
14	4.0000	0.2000	0.9046	150013.0653
15	4.0000	0.2200	0.8677	158507.7858
16	4.0000	0.2200	0.8450	167928.8714
17	4.0000	0.2400	0.8521	178022.5780
18	4.0000	0.2400	0.8491	188951.2560
19	4.0000	0.2800	0.8679	200966.8686
20	4.0000	0.3000	0.8794	210148.6650
21	4.0000	0.3400	0.8911	223037.6022
22	4.0000	0.3400	0.8582	237309.4974
23	4.0000	0.3400	0.8450	252180.3908
24	4.0000	0.3600	0.8380	267040.3812
25	4.0000	0.3800	0.8426	280763.2301
26	4.0000	0.4800	0.8332	295999.5704
27	4.0000	0.6000	0.8322	315177.6071
28	4.0000	0.8600	0.7970	333387.9361
29	4.0000	1.0800	0.7504	352047.4734
30	5.0000	1.3200	0.7086	370528.6295
31	5.0000	1.4200	0.7048	389656.2562
32	5.0000	1.6600	0.6898	407327.0547
33	5.0000	1.8600	0.6136	427822.9799
34	5.0000	2.2000	0.6163	446696.3229
35	5.0000	2.5000	0.5992	466789.8691
36	5.0000	2.6400	0.5958	489393.5115
37	6.0000	3.0200	0.5727	511939.7688
38	6.0000	3.3000	0.5483	534550.8144
39	6.0000	3.5200	0.5323	557575.3517
40	6.0000	3.8000	0.5548	581090.1155
41	6.0000	4.1400	0.5497	605239.7950
42	6.0000	4.3000	0.5271	629352.2785
43	6.0000	4.4800	0.5184	653385.9947
44	6.0000	4.5600	0.5216	676978.0984
45	6.0000	4.7200	0.5102	700998.2209
46	6.0000	4.8600	0.5136	723093.5078
47	6.0000	4.9800	0.5062	748173.3642
48	6.0000	5.0200	0.5152	771211.4682
49	6.0000	5.0600	0.5185	795241.6024
50	6.0000	5.1200	0.5156	819309.8626
51	6.0000	5.1200	0.5210	843000.1402
52	6.0000	5.1600	0.4965	867260.4833
53	6.0000	5.1600	0.5023	891429.0137
54	6.0000	5.2000	0.5074	914555.6281
55	6.0000	5.2400	0.4965	938230.6547
56	6.0000	5.2400	0.5072	962276.8111
57	6.0000	5.3000	0.5051	984751.2448
58	6.0000	5.3400	0.5178	1008051.3451
59	6.0000	5.4000	0.5134	1032186.6672
Pos: [381.7278829723345, 466.6664092430257, -24.336055150302037, 0.7845439084293975]

Run: 6
Iter	Gbest	AvrFit	Diver	ETime	
0	3.0000	0.0600	1.0000	17054.4617
1	3.0000	0.0600	1.0000	24520.3087
2	3.0000	0.0600	0.9724	32563.8912
3	3.0000	0.1000	0.9546	42152.2861
4	5.0000	0.2600	0.9142	52345.7828
5	5.0000	0.3000	0.9174	63865.4680
6	5.0000	0.3000	0.9408	71281.0426
7	5.0000	0.3400	0.8956	80040.1871
8	5.0000	0.3400	0.8486	92415.2036
9	5.0000	0.3800	0.8233	105149.7340
10	5.0000	0.4800	0.8165	116529.5730
11	5.0000	0.5000	0.8226	127219.8908
12	5.0000	0.5200	0.8359	137924.9575
13	5.0000	0.5800	0.8389	151193.8248
14	5.0000	0.6800	0.8447	166370.3096
15	5.0000	0.7200	0.8078	182271.7183
16	5.0000	0.8000	0.8278	194672.1869
17	5.0000	0.8000	0.7969	211252.1522
18	5.0000	0.8800	0.8173	227252.8315
19	5.0000	1.0800	0.7602	243363.1759
20	5.0000	1.1800	0.7289	258465.8513
21	5.0000	1.3200	0.7282	275739.5928
22	5.0000	1.4000	0.7050	292541.2815
23	6.0000	1.7000	0.6870	311127.5871
24	6.0000	2.1000	0.6515	327774.7176
25	6.0000	2.3800	0.6587	345383.8644
26	6.0000	2.6600	0.5935	365513.3691
27	6.0000	3.0800	0.5651	387137.8622
28	6.0000	3.4600	0.5396	408740.5190
29	6.0000	3.7800	0.5369	429533.2699
30	8.0000	4.1800	0.5399	448828.5892
31	8.0000	4.3200	0.5324	469627.7976
32	8.0000	4.4000	0.5310	491841.0323
33	8.0000	4.5200	0.5156	514464.2663
34	8.0000	4.7200	0.4830	537612.9265
35	8.0000	4.9800	0.4942	560736.8808
36	8.0000	5.0000	0.4924	582365.2239
37	8.0000	5.0400	0.4712	606474.9529
38	8.0000	5.1200	0.4849	628207.9706
39	8.0000	5.3000	0.4866	649396.7230
40	8.0000	5.3600	0.4850	672062.5923
41	8.0000	5.4400	0.4888	692359.2572
42	8.0000	5.5800	0.4830	715498.6930
43	8.0000	5.6200	0.4940	739588.4335
44	8.0000	5.7200	0.4894	762316.0467
45	8.0000	5.7400	0.4817	785532.9413
46	8.0000	5.8000	0.4759	809883.0409
47	8.0000	5.8400	0.4750	832181.2150
48	8.0000	5.8800	0.4857	855770.4618
49	8.0000	5.9200	0.4928	876061.6884
50	8.0000	5.9600	0.4893	897356.2994
51	8.0000	6.0400	0.4876	920033.4430
52	8.0000	6.1200	0.4898	942720.9148
53	8.0000	6.1800	0.4747	964872.9937
54	8.0000	6.2400	0.4774	989511.2436
55	8.0000	6.2800	0.4737	1011817.0922
56	8.0000	6.3400	0.4757	1033875.8392
57	8.0000	6.4000	0.4816	1057623.3084
58	8.0000	6.4200	0.4829	1082362.9465
59	8.0000	6.4400	0.4610	1106166.0748
Pos: [356.90739798526346, 452.3626481313055, 0.6969849500490766, 0.9617461473607257]

Run: 7
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	15119.4646
1	1.0000	0.0200	0.9775	24053.2091
2	1.0000	0.0200	1.0000	33492.1997
3	3.0000	0.0800	0.9762	42317.2550
4	3.0000	0.0800	0.9579	52789.2580
5	3.0000	0.0800	0.9782	66266.1376
6	3.0000	0.0800	0.9581	77819.9089
7	6.0000	0.2200	0.9438	88300.7433
8	6.0000	0.2400	0.8951	98764.0462
9	6.0000	0.4200	0.8778	108680.3730
10	6.0000	0.4200	0.8769	121156.9300
11	6.0000	0.5000	0.8594	132565.9795
12	6.0000	0.5200	0.8736	148409.5585
13	6.0000	0.6000	0.8265	162248.4748
14	6.0000	0.6000	0.8490	174988.1673
15	6.0000	0.6800	0.7887	187266.8638
16	6.0000	0.7200	0.7937	200459.8176
17	6.0000	0.8600	0.7818	216791.2128
18	6.0000	0.9600	0.7695	232272.3479
19	6.0000	1.0800	0.7503	246505.3051
20	6.0000	1.2000	0.7610	263720.8691
21	6.0000	1.3600	0.7482	281009.5551
22	6.0000	1.5200	0.7126	300119.0174
23	6.0000	1.7400	0.6508	317813.1199
24	6.0000	2.0400	0.6424	337119.7674
25	6.0000	2.3800	0.6140	356075.6314
26	6.0000	2.8000	0.5876	377255.3666
27	6.0000	3.0800	0.5721	398950.8719
28	6.0000	3.4000	0.5531	419803.2072
29	7.0000	3.7600	0.5236	439635.4463
30	7.0000	4.1600	0.4894	462877.1775
31	7.0000	4.5400	0.4850	486866.3073
32	7.0000	4.7400	0.4774	509588.8309
33	8.0000	4.9200	0.4783	531318.8274
34	8.0000	4.9800	0.4684	554514.0646
35	8.0000	5.1400	0.4545	579087.8444
36	8.0000	5.2800	0.4481	602269.3369
37	8.0000	5.4400	0.4236	625915.2682
38	8.0000	5.4800	0.4313	649606.1299
39	8.0000	5.5600	0.4349	674221.8945
40	8.0000	5.7200	0.4462	697922.4610
41	8.0000	5.8800	0.4441	722458.3743
42	8.0000	6.1000	0.4388	746967.2043
43	8.0000	6.2200	0.4316	770775.1062
44	8.0000	6.3000	0.4319	795375.7186
45	8.0000	6.4000	0.4280	819512.0761
46	8.0000	6.4200	0.4264	843587.3828
47	8.0000	6.5200	0.4150	868595.9010
48	8.0000	6.5800	0.4157	893234.7691
49	8.0000	6.6600	0.4137	917810.3747
50	8.0000	6.7200	0.4068	942844.5377
51	8.0000	6.8200	0.4081	967870.9650
52	8.0000	6.9000	0.3929	992442.5807
53	8.0000	6.9600	0.3754	1016294.0779
54	8.0000	7.0000	0.3768	1040854.9612
55	8.0000	7.0200	0.3756	1065789.7995
56	8.0000	7.0600	0.3837	1090669.5809
57	8.0000	7.0800	0.3853	1115834.2416
58	8.0000	7.1000	0.3883	1139634.0513
59	8.0000	7.1200	0.3848	1164361.5608
Pos: [346.93605263783553, 414.9790026332102, 0.4599598158515059, 0.9955030371548611]

Run: 8
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	13104.4827
1	0.0000	0.0000	0.9782	17745.4433
2	0.0000	0.0000	1.0000	22666.9114
3	0.0000	0.0000	0.9664	27668.7951
4	0.0000	0.0000	0.9654	31280.9699
5	0.0000	0.0000	0.9850	35763.9010
6	0.0000	0.0000	0.9108	40736.4986
7	0.0000	0.0000	0.8991	49474.1046
8	1.0000	0.0200	0.9070	58041.3396
9	1.0000	0.0200	0.9485	64934.7873
10	1.0000	0.0200	0.9943	72825.5014
11	1.0000	0.0200	0.9300	75803.6168
12	1.0000	0.0200	0.9449	77937.7072
13	1.0000	0.0200	0.9652	83856.8549
14	1.0000	0.0200	0.9730	88155.0586
15	1.0000	0.0200	0.9273	95670.9311
16	1.0000	0.0200	0.8957	100789.3548
17	1.0000	0.0200	0.9152	107270.7963
18	1.0000	0.0200	0.9106	112580.0183
19	1.0000	0.0200	0.9066	119197.2506
20	2.0000	0.0600	0.9305	125153.1515
21	2.0000	0.0800	0.9066	134171.8042
22	2.0000	0.0800	0.9453	140340.9848
23	2.0000	0.0800	0.9530	147997.8940
24	2.0000	0.0800	0.9427	154146.6534
25	2.0000	0.1000	0.9158	163498.6110
26	2.0000	0.1200	0.9572	175182.9803
27	2.0000	0.1200	0.9210	186339.8163
28	2.0000	0.1400	0.8533	196717.6116
29	2.0000	0.1800	0.8783	208013.2148
30	2.0000	0.1800	0.8763	215397.7802
31	5.0000	0.3000	0.8346	224850.4882
32	5.0000	0.3400	0.8074	234164.1030
33	5.0000	0.3600	0.7888	244113.6518
34	5.0000	0.4600	0.8006	257070.0653
35	5.0000	0.5400	0.7930	272358.6752
36	5.0000	0.6000	0.7663	285815.3992
37	5.0000	0.6200	0.7587	299212.9738
38	5.0000	0.6800	0.7481	313075.2656
39	6.0000	1.0200	0.7487	326898.0451
40	6.0000	1.0200	0.7113	339286.2666
41	6.0000	1.2800	0.6834	350927.4135
42	6.0000	1.4200	0.6800	366596.8614
43	6.0000	1.5400	0.6809	381669.9085
44	6.0000	1.7200	0.6702	396804.4701
45	6.0000	1.8400	0.6656	415349.6976
46	6.0000	2.1600	0.6189	434211.7260
47	6.0000	2.7400	0.6008	455111.3539
48	6.0000	3.0000	0.5814	475857.3642
49	6.0000	3.2600	0.5539	495176.0600
50	7.0000	3.7600	0.5647	518503.4852
51	7.0000	3.8400	0.5496	539984.7262
52	7.0000	4.2000	0.5516	561309.1583
53	7.0000	4.3800	0.5392	580661.5422
54	7.0000	4.6000	0.5292	603190.9223
55	7.0000	4.7400	0.5090	625500.1078
56	8.0000	4.9200	0.4921	647801.3120
57	8.0000	5.0800	0.4889	669809.4347
58	8.0000	5.2600	0.4830	692441.8182
59	8.0000	5.3000	0.4760	713914.4299
Pos: [369.6388520146818, 425.7555170718231, -8.723590507894762, 0.9418129181578204]

Run: 9
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	21694.0897
1	0.0000	0.0000	1.0000	32171.6907
2	0.0000	0.0000	1.0000	40939.3196
3	0.0000	0.0000	0.9533	46749.1040
4	0.0000	0.0000	0.9412	51716.3639
5	0.0000	0.0000	0.9189	57944.1359
6	0.0000	0.0000	0.9419	67914.4905
7	0.0000	0.0000	0.9334	77784.8873
8	0.0000	0.0000	0.9390	85852.7026
9	1.0000	0.0200	0.9136	97173.1932
10	1.0000	0.0200	0.9502	105578.0210
11	1.0000	0.0200	0.9181	113562.4104
12	2.0000	0.1000	0.9082	121584.4252
13	2.0000	0.1000	0.9085	128820.6723
14	2.0000	0.1000	0.9206	137114.5089
15	2.0000	0.1400	0.9082	144690.8054
16	2.0000	0.1400	0.8819	152611.5034
17	2.0000	0.1400	0.8874	163496.3789
18	3.0000	0.1600	0.8595	172382.6652
19	3.0000	0.2000	0.8126	181529.5246
20	3.0000	0.2600	0.8048	193411.0873
21	3.0000	0.2800	0.7965	203242.2278
22	4.0000	0.3600	0.7652	215931.2353
23	5.0000	0.6000	0.7849	233117.4452
24	5.0000	0.7400	0.7598	247602.9122
25	5.0000	0.9000	0.7158	261071.6476
26	6.0000	1.2200	0.7207	275883.5778
27	6.0000	1.3000	0.7174	292722.5492
28	6.0000	1.6200	0.6824	311096.2546
29	6.0000	1.9400	0.6451	329866.5602
30	6.0000	2.2400	0.6248	350975.3871
