ID: 2020-03-06 17:09:24.917245	Date: 2020-03-06 17:09:24	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
9	4.0000	0.7600	0.9657	150987.1967
10	4.0000	0.7800	0.9874	166575.6655
11	4.0000	0.7800	1.0000	182562.9435
12	5.0000	0.8600	1.0000	200478.6475
13	5.0000	0.9000	0.9758	221590.6205
14	5.0000	0.9800	0.9797	242641.7367
15	5.0000	1.0400	0.9879	264136.6911
16	5.0000	1.1600	0.9875	285306.6640
17	5.0000	1.2400	0.9737	306865.8791
18	5.0000	1.3200	0.9771	329384.8069
19	5.0000	1.3600	0.9665	352031.5068
20	5.0000	1.4800	0.9615	375544.1251
21	5.0000	1.6600	0.9835	400663.8813
22	5.0000	1.8000	0.9727	424075.5394
23	5.0000	1.8800	0.9651	447880.0809
24	5.0000	1.9000	0.9785	471652.7414
25	5.0000	1.9200	0.9649	495693.4319
26	5.0000	2.0200	0.9609	520253.4008
27	5.0000	2.1600	0.9652	543738.2567
28	5.0000	2.1800	0.9470	568288.4486
29	5.0000	2.2200	0.9611	592387.5942
30	6.0000	2.3600	0.9580	615361.0337
31	6.0000	2.4000	0.9540	637428.5617
32	6.0000	2.4600	0.9274	661638.5953
33	6.0000	2.5600	0.9332	686258.5998
34	6.0000	2.6400	0.9420	710104.6586
35	6.0000	2.7000	0.9311	733550.6878
36	6.0000	2.7000	0.9266	757952.4908
37	6.0000	2.7400	0.9233	782909.5891
38	6.0000	2.8000	0.9191	807426.3060
39	6.0000	2.8200	0.9173	832902.9343
40	6.0000	2.9000	0.8986	855787.4708
41	6.0000	3.0000	0.8940	880150.3551
42	6.0000	3.0600	0.8907	903507.2930
43	6.0000	3.2400	0.8623	928029.1827
44	6.0000	3.2600	0.8665	951751.9572
45	7.0000	3.3800	0.8668	977613.9946
46	7.0000	3.4800	0.8597	1002353.2023
47	7.0000	3.5800	0.8432	1027540.1165
48	7.0000	3.7800	0.8374	1053120.7819
49	7.0000	3.8800	0.8261	1077661.2759
50	7.0000	3.9000	0.8024	1102929.1756
51	7.0000	3.9400	0.7950	1128419.5628
52	7.0000	4.0000	0.7979	1153392.1559
53	7.0000	4.0000	0.7667	1176249.2926
54	7.0000	4.0400	0.7655	1200109.6261
55	7.0000	4.0600	0.7650	1224110.7957
56	7.0000	4.1400	0.7504	1249078.7070
57	7.0000	4.2000	0.7516	1272486.4507
58	7.0000	4.2600	0.7311	1298151.2628
59	7.0000	4.3000	0.7270	1322767.0135
Pos: [2149.8418099715786, 989.002340938162, -5.206495670057572, 0.8896355305041842]

Run: 3
Iter	Gbest	AvrFit	Diver	ETime	
0	2.0000	0.1000	1.0000	24846.9911
1	2.0000	0.1400	1.0000	35057.9355
2	2.0000	0.1600	0.9547	45263.5462
3	2.0000	0.2200	0.9259	57512.5723
4	4.0000	0.3600	0.9389	71222.7426
5	4.0000	0.4200	0.9793	81402.4560
6	4.0000	0.5400	0.9504	93851.4850
7	4.0000	0.5400	0.9513	110446.7547
8	4.0000	0.7200	0.9163	126543.4396
9	4.0000	0.8000	0.9123	144238.2278
10	5.0000	0.9800	0.9581	164312.6512
11	5.0000	1.0800	0.9453	184421.2387
12	5.0000	1.1800	0.9366	204322.9327
13	5.0000	1.2400	0.9116	222556.2966
14	5.0000	1.3800	0.8939	245146.5964
15	6.0000	1.5600	0.8956	264929.2793
16	6.0000	1.7600	0.9144	287825.3403
17	6.0000	1.8200	0.8851	310075.9697
18	6.0000	1.9400	0.9055	332831.6762
19	6.0000	1.9600	0.8818	355928.9031
20	6.0000	2.0800	0.8778	378395.5891
21	6.0000	2.1200	0.8881	399588.8152
22	6.0000	2.2200	0.8880	420947.8073
23	6.0000	2.3000	0.8693	443730.7010
24	6.0000	2.3200	0.8788	468258.1222
25	6.0000	2.5000	0.8476	492672.5035
26	6.0000	2.6600	0.8246	517512.2752
27	6.0000	2.9000	0.8304	540898.2275
28	6.0000	3.0800	0.8054	564493.6736
29	6.0000	3.2000	0.8038	588205.2982
30	6.0000	3.2200	0.8033	609508.7235
31	6.0000	3.2600	0.7846	632146.6296
32	6.0000	3.3400	0.7820	653985.4467
33	6.0000	3.4600	0.7623	677872.2653
34	7.0000	3.5200	0.7255	700419.8074
35	7.0000	3.5600	0.7431	723899.7588
36	7.0000	3.6600	0.7270	748538.1732
37	7.0000	3.8000	0.6953	771808.0297
38	8.0000	4.1400	0.6973	796122.1650
39	8.0000	4.2800	0.6968	820471.4925
40	8.0000	4.4200	0.6896	845137.7299
41	8.0000	4.4800	0.6857	869714.5224
42	8.0000	4.6400	0.6779	894468.1985
43	8.0000	4.7400	0.6524	918454.6716
44	8.0000	4.9200	0.6448	942496.1257
45	8.0000	4.9600	0.6161	966423.4867
46	8.0000	5.0800	0.6030	989542.0477
47	8.0000	5.1600	0.6091	1014328.0249
48	8.0000	5.1800	0.6054	1037676.1208
49	8.0000	5.2400	0.5991	1062729.3797
50	8.0000	5.2800	0.5810	1087086.0102
51	8.0000	5.3600	0.5787	1110991.2021
52	8.0000	5.4400	0.5747	1134334.9671
53	9.0000	5.5400	0.5721	1158544.2646
54	9.0000	5.6200	0.5696	1182915.5867
55	9.0000	5.7000	0.5653	1207885.4108
56	9.0000	5.7200	0.5684	1231734.3783
57	9.0000	5.8000	0.5701	1255892.8947
58	9.0000	5.8000	0.5730	1279763.4051
59	9.0000	5.8000	0.5572	1303213.7053
Pos: [2119.2556692492362, 921.2483715407088, -54.04501516287807, 0.8659183130144578]

Run: 4
Iter	Gbest	AvrFit	Diver	ETime	
0	2.0000	0.0400	1.0000	22037.8642
1	2.0000	0.0600	1.0000	31653.4841
2	2.0000	0.1200	0.9724	40758.6582
3	2.0000	0.1400	0.9720	49441.0098
4	4.0000	0.1800	0.9578	57540.1826
5	4.0000	0.2200	0.9109	66160.1737
6	4.0000	0.2600	0.8941	74913.7123
7	4.0000	0.3000	0.9061	83622.4618
8	6.0000	0.3800	0.8862	94823.4127
9	6.0000	0.4800	0.8773	106744.0548
10	6.0000	0.5400	0.9143	119871.1667
11	6.0000	0.6400	0.9097	134504.2448
12	6.0000	0.8600	0.8845	149981.3466
13	6.0000	1.0000	0.8771	168924.0043
14	6.0000	1.1000	0.8965	188309.0267
15	6.0000	1.3600	0.9286	204507.9885
16	6.0000	1.7200	0.8790	226212.1809
17	6.0000	1.8800	0.8662	246809.2966
18	6.0000	1.9800	0.8532	267490.1042
19	6.0000	2.1600	0.8119	289648.6063
20	6.0000	2.2400	0.7632	313270.0861
21	6.0000	2.7400	0.7652	338427.4023
22	6.0000	3.1400	0.7228	362179.0540
23	6.0000	3.3000	0.7555	385272.8643
24	6.0000	3.5600	0.7393	409362.5758
25	6.0000	3.7200	0.6880	433515.3484
26	6.0000	4.0800	0.6622	458487.2975
27	6.0000	4.3000	0.6475	482865.5353
28	6.0000	4.5200	0.6016	508245.8346
29	6.0000	4.5600	0.6046	532325.7296
30	7.0000	4.6800	0.5909	557709.7945
31	7.0000	4.8000	0.5855	582168.7667
32	7.0000	4.9800	0.5803	606088.7513
33	8.0000	5.0600	0.5892	631480.7866
34	8.0000	5.2000	0.5820	656440.5725
35	8.0000	5.2800	0.5587	682206.1250
36	8.0000	5.3800	0.5511	707410.6276
37	8.0000	5.4000	0.5409	731503.6929
38	8.0000	5.5000	0.5223	755551.3632
39	8.0000	5.5000	0.5282	780559.4747
40	8.0000	5.5400	0.5280	805680.1007
41	8.0000	5.6200	0.5284	830211.5076
42	8.0000	5.6800	0.5111	855220.8414
43	8.0000	5.7000	0.5158	880610.9324
44	8.0000	5.7000	0.5131	905486.3489
45	8.0000	5.7000	0.5172	930846.9641
46	8.0000	5.7200	0.5162	956239.5687
47	8.0000	5.7400	0.5151	981114.4214
48	8.0000	5.7600	0.5115	1005089.4260
49	8.0000	5.8000	0.5190	1028993.8421
50	8.0000	5.8200	0.5173	1053466.9538
51	8.0000	5.8200	0.5212	1077402.7658
52	8.0000	5.8400	0.5194	1101912.8482
53	8.0000	5.8600	0.5049	1127355.0932
54	8.0000	5.9800	0.5062	1152375.3753
55	8.0000	6.0000	0.5055	1177911.8676
56	8.0000	6.0400	0.4981	1203433.8672
57	8.0000	6.0600	0.4850	1227906.0669
58	8.0000	6.0800	0.4929	1252892.3373
59	8.0000	6.1000	0.4969	1278360.7538
Pos: [2122.5588684876334, 967.6987957308154, -5.753614046373821, 0.8999711372138715]

Run: 5
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0600	1.0000	19895.9830
1	1.0000	0.1000	1.0000	28173.0487
2	1.0000	0.1400	0.9756	38518.3499
3	1.0000	0.2000	0.9782	52426.2960
4	2.0000	0.2800	0.9824	64348.2902
5	2.0000	0.3800	0.9773	78069.8566
6	2.0000	0.4600	0.9699	93656.7652
7	2.0000	0.4800	0.9745	108302.5231
8	2.0000	0.5800	0.9468	126225.3389
9	2.0000	0.6200	0.9277	143749.4826
10	6.0000	0.8800	0.9216	162145.8211
11	6.0000	1.0200	0.9453	182203.0904
12	6.0000	1.1200	0.9370	203080.6422
13	6.0000	1.2200	0.9399	225072.7456
14	6.0000	1.3400	0.9116	247965.0714
15	6.0000	1.6200	0.8873	270429.6212
16	6.0000	1.7800	0.8871	293282.5115
17	6.0000	1.8000	0.8862	313708.4057
18	6.0000	1.8600	0.8790	336763.6507
19	6.0000	2.0600	0.8585	361177.2184
20	6.0000	2.1000	0.8618	384105.1059
21	6.0000	2.2200	0.8478	408503.1903
22	6.0000	2.3200	0.8452	432779.6779
23	6.0000	2.5600	0.8272	458110.8248
24	7.0000	2.8200	0.8369	482024.7788
25	7.0000	3.0000	0.8159	506982.1780
26	7.0000	3.1800	0.8069	531827.2259
27	7.0000	3.2400	0.8096	556151.5458
28	7.0000	3.3400	0.8020	580331.2168
29	7.0000	3.5200	0.7789	605226.1331
30	7.0000	3.5600	0.7678	629634.8879
31	7.0000	3.5800	0.7710	653991.8954
32	7.0000	3.9400	0.7606	678407.7818
33	7.0000	4.0800	0.7515	703822.2232
34	7.0000	4.1600	0.7288	729248.2564
35	7.0000	4.1800	0.7233	754632.4732
36	7.0000	4.4000	0.7096	779672.6816
37	7.0000	4.4800	0.6915	805007.1771
38	7.0000	4.5800	0.6820	829643.9497
39	7.0000	4.6400	0.6858	854962.3792
40	7.0000	4.6600	0.6828	880281.8277
41	7.0000	4.7800	0.6861	905045.2299
42	7.0000	4.8800	0.6607	930366.9062
43	7.0000	5.0800	0.6607	955188.7703
44	7.0000	5.1600	0.6623	980528.6970
45	7.0000	5.2200	0.6648	1005886.9412
46	7.0000	5.2600	0.6227	1031255.3580
47	7.0000	5.2800	0.6230	1056618.2401
48	7.0000	5.3200	0.5771	1081967.0920
49	7.0000	5.3800	0.5671	1107271.1949
50	7.0000	5.4400	0.5555	1132856.6051
51	7.0000	5.5200	0.5532	1158254.0624
52	7.0000	5.5400	0.5555	1183662.9665
53	7.0000	5.5800	0.5563	1209041.6162
54	7.0000	5.6200	0.5555	1234423.9399
55	7.0000	5.6400	0.5628	1259522.7952
56	7.0000	5.6800	0.5611	1284859.2463
57	7.0000	5.7000	0.5557	1310169.7204
58	7.0000	5.7000	0.5499	1335728.2677
59	7.0000	5.7400	0.5427	1361242.5797
Pos: [2112.7146562312896, 941.3893043083078, 0.5688106707264105, 0.8376544213883728]

Run: 6
Iter	Gbest	AvrFit	Diver	ETime	
0	4.0000	0.2000	1.0000	27711.8294
1	4.0000	0.2600	0.9906	39558.4781
2	4.0000	0.3400	1.0000	53914.4809
3	4.0000	0.4800	0.9638	68262.8860
4	4.0000	0.5600	0.9662	85430.0408
5	4.0000	0.6400	1.0000	105147.5146
6	4.0000	0.6600	0.9876	123592.0587
7	4.0000	0.8000	0.9570	144247.4654
8	4.0000	0.8600	0.9489	163399.8871
9	4.0000	0.9200	0.9268	180519.9230
10	4.0000	1.0200	0.8988	198237.2758
11	4.0000	1.0200	0.9087	221301.4195
12	4.0000	1.2400	0.9104	243351.0325
13	4.0000	1.3200	0.9231	263725.2469
14	5.0000	1.4800	0.9099	284577.1959
15	5.0000	1.5800	0.8947	307618.9942
16	5.0000	1.6400	0.8864	330223.5034
17	5.0000	1.7800	0.8916	352823.4973
18	5.0000	1.8600	0.8706	377052.5584
19	5.0000	1.9200	0.8743	400600.3518
20	5.0000	2.0200	0.8816	425071.0602
21	5.0000	2.1400	0.8798	448963.7678
22	5.0000	2.4200	0.8517	474622.3812
23	5.0000	2.6000	0.8353	500211.0915
24	5.0000	2.8600	0.8087	524350.9405
25	6.0000	2.9800	0.8015	549304.3699
26	7.0000	3.1800	0.7972	573828.2959
27	7.0000	3.2600	0.7980	597798.2287
28	7.0000	3.3600	0.7634	623305.8250
29	7.0000	3.5400	0.7609	648052.4697
30	7.0000	3.5800	0.7605	672946.9469
31	7.0000	3.7200	0.7516	698343.7200
32	7.0000	3.8600	0.7385	723784.1666
33	7.0000	3.9400	0.6978	749156.6575
34	7.0000	4.0200	0.6882	774065.9208
35	7.0000	4.1200	0.6743	799243.3720
36	7.0000	4.2000	0.6485	824120.3465
37	7.0000	4.3200	0.6456	848528.6405
38	7.0000	4.3400	0.6552	872999.3224
39	7.0000	4.4000	0.6576	897396.5275
40	7.0000	4.4800	0.6159	921116.8747
41	7.0000	4.5600	0.6040	946622.5438
42	7.0000	4.7400	0.5792	972075.3653
43	7.0000	4.8600	0.5674	996104.2984
44	8.0000	4.9800	0.5494	1019885.2470
45	8.0000	5.0600	0.5391	1044671.5186
46	8.0000	5.1000	0.5428	1069658.0021
47	8.0000	5.2400	0.5267	1094090.4310
48	8.0000	5.3600	0.5013	1119448.4074
49	8.0000	5.3800	0.4951	1144836.9806
50	8.0000	5.5400	0.4893	1168787.0998
51	8.0000	5.6000	0.4848	1192126.5204
52	8.0000	5.6600	0.4899	1215939.4119
53	8.0000	5.7200	0.4848	1239049.0558
54	8.0000	5.8400	0.4992	1262869.3106
55	8.0000	5.9400	0.4956	1287829.0749
56	8.0000	6.0600	0.4867	1312988.9340
57	8.0000	6.0800	0.4797	1338265.8732
58	8.0000	6.0800	0.4726	1363214.1495
59	8.0000	6.1200	0.4625	1387624.9368
Pos: [2179.338681812361, 893.9430793841304, -10.062064168271958, 0.9464407132244229]

Run: 7
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0400	1.0000	20602.5927
1	2.0000	0.1000	1.0000	30332.9110
2	2.0000	0.2000	1.0000	42382.8855
3	2.0000	0.2200	0.9749	54133.1513
4	2.0000	0.2800	0.9525	67875.1528
5	2.0000	0.3400	0.9680	79461.8332
6	3.0000	0.4000	0.9547	90993.9649
7	3.0000	0.5000	0.9768	101494.8988
8	3.0000	0.5400	0.9331	114045.5403
9	3.0000	0.5400	0.9290	126504.4074
10	3.0000	0.6400	0.9245	141360.7907
11	3.0000	0.7600	0.9232	155433.2726
12	4.0000	0.8600	0.9383	172442.9121
13	4.0000	0.9200	0.9492	188484.2718
14	4.0000	0.9800	0.9602	204850.8558
15	4.0000	1.1000	0.9451	222311.1913
16	4.0000	1.1000	0.9424	242962.0125
17	4.0000	1.2000	0.9231	262953.5203
18	4.0000	1.2200	0.9356	280110.4503
19	4.0000	1.3000	0.9677	300049.2840
20	4.0000	1.4000	0.9642	320137.4652
21	4.0000	1.4600	0.9575	340791.7163
22	4.0000	1.5000	0.9340	362955.3781
23	4.0000	1.5400	0.9222	381930.6457
24	4.0000	1.5800	0.9376	400833.5068
25	4.0000	1.6400	0.9246	418652.5280
26	4.0000	1.6800	0.9353	437556.8235
27	4.0000	1.7400	0.9194	458429.2758
28	4.0000	1.8000	0.9309	478319.5870
29	4.0000	1.8800	0.9124	499271.0645
30	5.0000	2.1200	0.9128	520592.3378
31	5.0000	2.1200	0.9073	540713.9177
32	5.0000	2.2000	0.9205	562874.2304
33	5.0000	2.2600	0.9188	586468.8411
34	5.0000	2.2800	0.9374	611283.7119
35	5.0000	2.3200	0.9279	634601.5587
36	5.0000	2.3600	0.9179	657223.7623
37	5.0000	2.3800	0.9329	680729.7111
38	5.0000	2.4000	0.9345	704181.3595
39	6.0000	2.4400	0.9369	727551.1250
40	6.0000	2.5000	0.9539	752629.0462
41	6.0000	2.5400	0.9273	777490.3476
42	6.0000	2.7800	0.9329	801933.4683
43	6.0000	2.8600	0.9330	825063.1359
44	6.0000	2.9600	0.9347	847763.6473
45	6.0000	2.9800	0.9357	870937.3844
46	7.0000	3.0800	0.9244	892417.4130
47	7.0000	3.1400	0.9188	915021.2955
48	7.0000	3.2400	0.8950	937981.8866
49	7.0000	3.4000	0.8838	960398.7787
50	7.0000	3.4000	0.8784	985184.1171
51	7.0000	3.5000	0.8720	1009531.9223
52	7.0000	3.5600	0.8717	1034429.6482
53	7.0000	3.7000	0.8609	1057402.7970
54	7.0000	3.7400	0.8545	1080915.3407
55	7.0000	3.7800	0.8475	1104277.5583
56	7.0000	3.8400	0.8436	1127732.7363
57	7.0000	3.8800	0.8462	1151612.0322
58	7.0000	3.9000	0.8481	1174789.7673
59	7.0000	3.9200	0.8422	1198711.0896
Pos: [2149.264975134901, 921.907432768276, 6.017551748053429, 0.8504348607970816]

Run: 8
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.1400	1.0000	24003.3658
1	2.0000	0.1800	1.0000	35292.0241
2	2.0000	0.2200	0.9606	47741.4894
3	3.0000	0.3600	0.9580	58853.7705
4	3.0000	0.4200	0.9766	73810.8683
5	3.0000	0.4800	0.9825	91190.6247
6	3.0000	0.5400	0.9673	105471.0224
7	3.0000	0.7200	0.9490	122690.4116
8	3.0000	0.8200	0.9530	141840.0843
9	3.0000	0.8400	0.9735	160657.1581
10	3.0000	0.9200	0.9621	183847.7798
11	4.0000	1.1200	0.9379	205085.0949
12	4.0000	1.2400	0.9681	225108.0544
13	4.0000	1.2800	0.9574	245909.6923
14	5.0000	1.4200	0.9540	266077.3220
15	5.0000	1.5400	0.9343	288133.3563
16	5.0000	1.6600	0.9090	310291.0964
17	5.0000	1.7800	0.9111	333400.6617
18	5.0000	1.9800	0.9312	356478.9276
19	5.0000	2.0600	0.9157	377764.0669
20	5.0000	2.2400	0.9108	402630.6751
21	6.0000	2.4400	0.8964	426664.5052
22	6.0000	2.4800	0.8972	451593.0476
23	6.0000	2.5200	0.8905	474429.6720
24	6.0000	2.6200	0.8740	498119.0929
25	6.0000	2.7400	0.8763	522495.5289
26	6.0000	2.8200	0.8675	546865.7920
27	6.0000	2.9000	0.8600	571618.0527
28	6.0000	3.0200	0.8594	596476.1412
29	6.0000	3.0400	0.8658	621208.0038
30	6.0000	3.0600	0.8568	646854.9438
31	7.0000	3.1800	0.8715	671880.5966
32	7.0000	3.2200	0.8743	696915.1690
33	7.0000	3.2200	0.8791	721918.3640
34	7.0000	3.3600	0.8945	747384.0265
35	7.0000	3.4200	0.8838	771897.6960
36	7.0000	3.5800	0.8974	797626.4920
37	7.0000	3.7000	0.8920	822807.6084
38	7.0000	3.7200	0.8776	847277.9689
39	7.0000	3.7800	0.8724	872698.2455
40	7.0000	3.8200	0.8732	897678.1201
41	7.0000	3.8400	0.8757	922681.2096
42	7.0000	3.8400	0.9000	948078.9275
43	7.0000	3.8800	0.8998	971552.6073
44	7.0000	3.9000	0.8926	995881.9630
45	7.0000	4.0000	0.8911	1020358.5577
46	7.0000	4.1600	0.8918	1044756.9788
47	7.0000	4.2800	0.8417	1070042.1681
48	7.0000	4.2800	0.8352	1093811.5406
49	7.0000	4.3400	0.8073	1118844.5098
50	7.0000	4.3800	0.8133	1143641.7620
51	7.0000	4.4400	0.8186	1169099.6909
52	7.0000	4.4400	0.8198	1193508.6188
53	7.0000	4.5600	0.8136	1218802.5031
54	7.0000	4.6400	0.7833	1244231.9975
55	7.0000	4.6800	0.7824	1269638.8478
56	7.0000	4.7200	0.7913	1294024.8821
57	7.0000	4.7600	0.7681	1318755.0335
58	7.0000	4.8400	0.7509	1344074.0461
59	7.0000	4.8800	0.7482	1368505.6615
Pos: [2111.3660476251034, 978.9588735894947, 2.593051318345244, 0.7824988027409189]

Run: 9
Iter	Gbest	AvrFit	Diver	ETime	
0	4.0000	0.1800	1.0000	28745.8961
1	4.0000	0.2400	1.0000	43239.5537
2	4.0000	0.2800	0.9432	54794.9028
3	4.0000	0.4000	1.0000	67058.1098
4	4.0000	0.5000	1.0000	80599.1788
5	4.0000	0.5600	1.0000	92572.5806
6	4.0000	0.6400	0.9704	103633.5289
7	4.0000	0.6800	0.9633	116138.4716
8	4.0000	0.7600	0.9580	130976.5990
9	4.0000	0.8200	0.9384	147195.5483
10	4.0000	0.8600	0.9619	165890.7194
11	4.0000	1.0000	0.9624	184077.6682
12	4.0000	1.0600	0.9555	200877.3754
13	4.0000	1.2000	0.9457	219049.8960
14	4.0000	1.3000	0.9480	238248.0595
15	4.0000	1.3200	0.9431	258948.8194
16	4.0000	1.3400	0.9255	278559.5994
17	5.0000	1.4200	0.9505	298270.2932
18	5.0000	1.4400	0.9334	317816.7605
19	5.0000	1.5800	0.9370	340334.6996
20	5.0000	1.6400	0.9232	362579.2587
21	5.0000	1.7200	0.9356	385043.2770
22	5.0000	1.8600	0.9536	407437.8555
23	5.0000	1.9000	0.9463	429852.6206
24	5.0000	1.9200	0.9295	453243.0778
25	5.0000	2.0600	0.9285	476006.2017
26	5.0000	2.2600	0.9058	498467.1278
