ID: 2020-03-06 17:09:42.843218	Date: 2020-03-06 17:09:42	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
Pos: [125, -32, -17.54702560146631, 1.2530193868554895]

Run: 1
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.1146
1	0.0000	0.0000	0.9936	10.4525
2	0.0000	0.0000	0.9620	15.1470
3	0.0000	0.0000	0.9620	19.6002
4	0.0000	0.0000	0.9670	24.0638
5	0.0000	0.0000	0.9811	30.4575
6	0.0000	0.0000	0.8888	35.2609
7	0.0000	0.0000	1.0000	39.6821
8	0.0000	0.0000	0.9070	44.0896
9	0.0000	0.0000	0.9309	48.9926
10	0.0000	0.0000	0.9412	54.2200
11	0.0000	0.0000	0.9591	59.3674
12	0.0000	0.0000	0.9675	63.7918
13	0.0000	0.0000	0.8155	68.2108
14	0.0000	0.0000	0.8535	72.7401
15	0.0000	0.0000	0.8347	77.1482
16	0.0000	0.0000	0.7521	81.6135
17	0.0000	0.0000	0.7288	86.0682
18	0.0000	0.0000	0.7693	90.4958
19	0.0000	0.0000	0.9871	95.0022
20	0.0000	0.0000	1.0000	100.3017
21	0.0000	0.0000	0.8301	104.7959
22	0.0000	0.0000	0.9307	109.2603
23	0.0000	0.0000	0.8738	113.9059
24	0.0000	0.0000	0.8255	118.7272
25	0.0000	0.0000	0.8267	124.3258
26	0.0000	0.0000	0.9569	128.9179
27	0.0000	0.0000	0.9497	133.4522
28	0.0000	0.0000	0.9210	137.8777
29	0.0000	0.0000	0.9287	142.3173
30	0.0000	0.0000	0.8930	146.7459
31	0.0000	0.0000	0.9269	151.1977
32	0.0000	0.0000	0.9077	155.6950
33	0.0000	0.0000	0.9977	160.0916
34	0.0000	0.0000	0.9405	164.4914
35	0.0000	0.0000	0.8839	169.0288
36	0.0000	0.0000	0.7539	174.4874
37	0.0000	0.0000	0.7809	179.0299
38	0.0000	0.0000	0.7705	184.6077
39	0.0000	0.0000	0.7903	190.9695
40	0.0000	0.0000	0.8589	195.7753
41	0.0000	0.0000	0.8556	200.8772
42	0.0000	0.0000	0.8731	206.1970
43	0.0000	0.0000	0.7400	211.4613
44	0.0000	0.0000	0.7536	217.2327
45	0.0000	0.0000	0.7318	222.2102
46	0.0000	0.0000	0.7611	226.7914
47	0.0000	0.0000	0.7091	231.2357
48	0.0000	0.0000	0.7855	236.1436
49	0.0000	0.0000	0.7549	241.1122
50	0.0000	0.0000	0.9052	246.1190
51	0.0000	0.0000	1.0000	251.0469
52	0.0000	0.0000	0.9421	256.2170
53	0.0000	0.0000	0.9201	261.2031
54	0.0000	0.0000	0.9532	266.1865
55	0.0000	0.0000	0.9876	270.6711
56	0.0000	0.0000	0.7727	275.7068
57	0.0000	0.0000	0.8885	280.3676
58	0.0000	0.0000	1.0000	285.3737
59	0.0000	0.0000	0.9876	290.2074
Pos: [125, -32, 8.314234087943834, 1.4382842721776854]

Run: 2
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.5816
1	0.0000	0.0000	0.9794	9.9969
2	0.0000	0.0000	0.9245	14.5237
3	0.0000	0.0000	0.9288	19.2029
4	0.0000	0.0000	0.9012	24.3030
5	0.0000	0.0000	0.8682	29.2614
6	0.0000	0.0000	0.8568	33.6940
7	0.0000	0.0000	0.7853	38.2066
8	0.0000	0.0000	0.9338	42.6328
9	0.0000	0.0000	0.8068	48.1675
10	0.0000	0.0000	0.8852	52.5656
11	0.0000	0.0000	0.9028	57.0207
12	0.0000	0.0000	0.9067	61.5091
13	0.0000	0.0000	0.8190	66.8709
14	0.0000	0.0000	0.7920	73.6711
15	0.0000	0.0000	0.7120	78.3131
16	0.0000	0.0000	0.7377	82.7799
17	0.0000	0.0000	0.7095	87.2908
18	0.0000	0.0000	0.7646	92.8419
19	0.0000	0.0000	0.7616	97.8661
20	0.0000	0.0000	0.7834	102.2551
21	0.0000	0.0000	0.7906	106.6940
22	0.0000	0.0000	0.8044	112.1702
23	0.0000	0.0000	0.7751	117.8458
24	0.0000	0.0000	0.7343	122.3083
25	0.0000	0.0000	0.7254	126.7133
26	0.0000	0.0000	0.7364	131.1750
27	0.0000	0.0000	0.7846	136.8613
28	0.0000	0.0000	0.8090	141.9320
29	0.0000	0.0000	0.8684	146.4460
30	0.0000	0.0000	0.8166	150.9504
31	0.0000	0.0000	0.7303	155.9067
32	0.0000	0.0000	0.7426	161.7677
33	0.0000	0.0000	0.7224	166.1866
34	0.0000	0.0000	0.8199	170.6777
35	0.0000	0.0000	0.6951	175.0796
36	0.0000	0.0000	0.7270	180.3398
37	0.0000	0.0000	0.7127	185.7429
38	0.0000	0.0000	0.7953	190.1603
39	0.0000	0.0000	0.7576	194.6526
40	0.0000	0.0000	0.6788	199.0581
41	0.0000	0.0000	0.6402	203.5182
42	0.0000	0.0000	0.5712	208.0142
43	0.0000	0.0000	0.6508	212.4357
44	0.0000	0.0000	0.6519	216.8472
45	0.0000	0.0000	0.5785	221.2532
46	0.0000	0.0000	0.6435	226.7027
47	0.0000	0.0000	0.6866	231.4298
48	0.0000	0.0000	0.6551	235.9574
49	0.0000	0.0000	0.7110	240.3462
50	0.0000	0.0000	0.6965	245.4977
51	0.0000	0.0000	0.6529	250.9992
52	0.0000	0.0000	0.6194	256.9048
53	0.0000	0.0000	0.7193	261.3699
54	0.0000	0.0000	0.7797	265.8489
55	0.0000	0.0000	0.8052	270.7930
56	0.0000	0.0000	0.8331	276.2077
57	0.0000	0.0000	0.8583	280.7803
58	0.0000	0.0000	0.8939	285.2054
59	0.0000	0.0000	0.9832	289.7427
Pos: [125, -32, 7.424726342819707, 1.2260364532421093]

Run: 3
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	4.9746
1	0.0000	0.0000	1.0000	9.4142
2	0.0000	0.0000	1.0000	15.4860
3	0.0000	0.0000	0.9914	20.6447
4	0.0000	0.0000	0.9455	25.0671
5	0.0000	0.0000	1.0000	29.9158
6	0.0000	0.0000	0.9669	35.5392
7	0.0000	0.0000	0.8818	40.5185
8	0.0000	0.0000	0.8171	44.9691
9	0.0000	0.0000	0.7282	49.3879
10	0.0000	0.0000	0.7495	54.5537
11	0.0000	0.0000	0.7626	59.7343
12	0.0000	0.0000	0.8468	64.3826
13	0.0000	0.0000	0.7794	68.7885
14	0.0000	0.0000	0.7963	73.1630
15	0.0000	0.0000	0.7865	78.2075
16	0.0000	0.0000	0.8073	82.6397
17	0.0000	0.0000	0.8788	87.1313
18	0.0000	0.0000	0.9036	91.5906
19	0.0000	0.0000	0.8525	99.8902
20	0.0000	0.0000	0.8573	105.1362
21	0.0000	0.0000	0.8146	109.5593
22	0.0000	0.0000	0.8471	114.0707
23	0.0000	0.0000	0.8881	118.9995
24	0.0000	0.0000	0.9765	124.5444
25	0.0000	0.0000	0.9209	129.2505
26	0.0000	0.0000	0.9354	133.7214
27	0.0000	0.0000	0.8844	138.5636
28	0.0000	0.0000	0.7981	143.6574
29	0.0000	0.0000	0.8137	149.3609
30	0.0000	0.0000	0.9008	153.7933
31	0.0000	0.0000	0.9599	158.3598
32	0.0000	0.0000	0.9375	162.7917
33	0.0000	0.0000	0.9232	168.3536
34	0.0000	0.0000	0.8975	173.4226
35	0.0000	0.0000	0.8460	177.8145
36	0.0000	0.0000	0.8783	182.3819
37	0.0000	0.0000	0.8290	187.2559
38	0.0000	0.0000	0.6824	192.3621
39	0.0000	0.0000	0.8105	196.9919
40	0.0000	0.0000	0.7038	201.3617
41	0.0000	0.0000	0.7676	205.7834
42	0.0000	0.0000	0.7711	210.1750
43	0.0000	0.0000	0.7998	214.5634
44	0.0000	0.0000	0.8803	220.7060
45	0.0000	0.0000	0.8648	225.1339
46	0.0000	0.0000	0.8374	229.5828
47	0.0000	0.0000	0.8398	234.1378
48	0.0000	0.0000	0.9522	239.1579
49	0.0000	0.0000	0.9212	244.7319
50	0.0000	0.0000	0.9745	249.1865
51	0.0000	0.0000	0.8254	253.6724
52	0.0000	0.0000	0.8371	258.8046
53	0.0000	0.0000	0.8418	263.2296
54	0.0000	0.0000	0.7058	267.7305
55	0.0000	0.0000	0.7739	272.1381
56	0.0000	0.0000	0.7683	277.4477
57	0.0000	0.0000	0.7452	283.1717
58	0.0000	0.0000	0.8424	287.5865
59	0.0000	0.0000	0.8842	292.0885
Pos: [125, -32, -51.260207564302064, 0.7851569118397065]

Run: 4
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	4.7910
1	0.0000	0.0000	1.0000	9.2833
2	0.0000	0.0000	1.0000	13.7122
3	0.0000	0.0000	1.0000	18.1291
4	0.0000	0.0000	0.9243	23.1695
5	0.0000	0.0000	1.0000	28.2338
6	0.0000	0.0000	0.9287	32.8081
7	0.0000	0.0000	1.0000	37.2126
8	0.0000	0.0000	0.9897	41.9433
9	0.0000	0.0000	0.8633	46.9146
10	0.0000	0.0000	0.6937	51.7266
11	0.0000	0.0000	0.8638	56.3767
12	0.0000	0.0000	0.8658	60.8287
13	0.0000	0.0000	0.7237	65.9087
14	0.0000	0.0000	0.8295	70.4854
15	0.0000	0.0000	0.8954	74.9292
16	0.0000	0.0000	0.9119	79.3984
17	0.0000	0.0000	0.9815	84.1146
18	0.0000	0.0000	0.8496	89.0126
19	0.0000	0.0000	0.8486	93.6198
20	0.0000	0.0000	0.7109	98.0439
21	0.0000	0.0000	0.6260	102.5100
22	0.0000	0.0000	0.6843	106.9963
23	0.0000	0.0000	0.7236	111.3966
24	0.0000	0.0000	0.6352	115.9425
25	0.0000	0.0000	0.7303	120.3654
26	0.0000	0.0000	0.7289	124.8362
27	0.0000	0.0000	0.7087	129.3807
28	0.0000	0.0000	0.7281	133.8031
29	0.0000	0.0000	0.7065	139.0848
30	0.0000	0.0000	0.7322	144.2628
31	0.0000	0.0000	0.7721	148.7687
32	0.0000	0.0000	0.6842	153.3394
33	0.0000	0.0000	0.6973	158.5553
34	0.0000	0.0000	0.7105	164.0356
35	0.0000	0.0000	0.7676	168.4406
36	0.0000	0.0000	0.7320	172.9209
37	0.0000	0.0000	0.7929	177.9041
38	0.0000	0.0000	0.7175	182.3192
39	0.0000	0.0000	0.7605	186.7549
40	0.0000	0.0000	0.6358	193.5658
41	0.0000	0.0000	0.6561	199.1291
42	0.0000	0.0000	0.7481	204.0260
43	0.0000	0.0000	0.6899	208.4589
44	0.0000	0.0000	0.7924	214.9472
45	0.0000	0.0000	0.7460	221.1699
46	0.0000	0.0000	0.7995	226.8608
47	0.0000	0.0000	0.8487	231.3716
48	0.0000	0.0000	0.8541	237.2046
49	0.0000	0.0000	0.8556	243.2716
50	0.0000	0.0000	0.8965	248.4694
51	0.0000	0.0000	0.8521	252.9652
52	0.0000	0.0000	0.8483	257.9708
53	0.0000	0.0000	0.8562	263.2406
54	0.0000	0.0000	0.8016	268.3737
55	0.0000	0.0000	0.8173	273.8223
56	0.0000	0.0000	0.8401	279.4003
57	0.0000	0.0000	0.9008	284.7960
58	0.0000	0.0000	0.8989	289.5043
59	0.0000	0.0000	0.9024	293.9155
Pos: [125, -32, 19.92281874180719, 1.4925322917628723]

Run: 5
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.6064
1	0.0000	0.0000	1.0000	10.1488
2	0.0000	0.0000	0.9725	14.6770
3	0.0000	0.0000	0.8974	20.7524
4	0.0000	0.0000	0.8506	26.0191
5	0.0000	0.0000	0.9698	30.5514
6	0.0000	0.0000	1.0000	35.0294
7	0.0000	0.0000	0.9421	41.2779
8	0.0000	0.0000	0.9000	46.7932
9	0.0000	0.0000	0.8720	51.4295
10	0.0000	0.0000	0.8088	55.9478
11	0.0000	0.0000	0.6756	60.8461
12	0.0000	0.0000	0.7966	65.7816
13	0.0000	0.0000	0.8152	70.3399
14	0.0000	0.0000	0.8971	74.7633
15	0.0000	0.0000	0.9339	79.2916
16	0.0000	0.0000	0.8549	84.2414
17	0.0000	0.0000	0.9160	88.6869
18	0.0000	0.0000	0.8548	93.1726
19	0.0000	0.0000	0.9147	97.9521
20	0.0000	0.0000	0.7709	102.9992
21	0.0000	0.0000	0.7376	107.8076
22	0.0000	0.0000	0.6977	112.2611
23	0.0000	0.0000	0.6890	116.8339
24	0.0000	0.0000	0.5828	121.2344
25	0.0000	0.0000	0.4809	125.6473
26	0.0000	0.0000	0.5165	130.2729
27	0.0000	0.0000	0.6011	134.6903
28	0.0000	0.0000	0.6578	139.1840
29	0.0000	0.0000	0.6630	143.5745
30	0.0000	0.0000	0.5954	147.9871
31	0.0000	0.0000	0.5851	152.5421
32	0.0000	0.0000	0.6881	156.9307
33	0.0000	0.0000	0.5621	161.3109
34	0.0000	0.0000	0.7571	165.8268
35	0.0000	0.0000	0.7579	170.2435
36	0.0000	0.0000	0.6805	174.8343
37	0.0000	0.0000	0.6941	179.2543
38	0.0000	0.0000	0.7671	183.6524
39	0.0000	0.0000	0.6391	188.1905
40	0.0000	0.0000	0.6049	193.2156
41	0.0000	0.0000	0.6823	198.1776
42	0.0000	0.0000	0.6113	202.5971
43	0.0000	0.0000	0.6061	207.0231
44	0.0000	0.0000	0.6105	211.8726
45	0.0000	0.0000	0.5226	216.9921
46	0.0000	0.0000	0.5574	222.9946
47	0.0000	0.0000	0.5833	227.4084
48	0.0000	0.0000	0.5514	233.2444
49	0.0000	0.0000	0.5778	238.2517
50	0.0000	0.0000	0.6297	243.2678
51	0.0000	0.0000	0.6302	248.7929
52	0.0000	0.0000	0.6804	253.9623
53	0.0000	0.0000	0.6650	259.3923
54	0.0000	0.0000	0.6763	263.8059
55	0.0000	0.0000	0.7051	268.2340
56	0.0000	0.0000	0.6946	272.7523
57	0.0000	0.0000	0.6952	277.1513
58	0.0000	0.0000	0.7424	281.5626
59	0.0000	0.0000	0.7670	286.0348
Pos: [125, -32, 49.641958633461265, 0.5]

Run: 6
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	4.9036
1	0.0000	0.0000	0.9663	9.8894
2	0.0000	0.0000	0.9836	14.8888
3	0.0000	0.0000	1.0000	20.6289
4	0.0000	0.0000	0.9366	25.0180
5	0.0000	0.0000	0.8810	31.0779
6	0.0000	0.0000	0.8496	36.4184
7	0.0000	0.0000	0.9867	41.3911
8	0.0000	0.0000	0.9602	46.4902
9	0.0000	0.0000	0.9642	51.5735
10	0.0000	0.0000	0.9947	57.3866
11	0.0000	0.0000	0.9433	62.2931
12	0.0000	0.0000	0.9438	67.3141
13	0.0000	0.0000	0.9969	71.7158
14	0.0000	0.0000	1.0000	76.7889
15	0.0000	0.0000	0.8677	81.2092
16	0.0000	0.0000	0.8894	86.4336
17	0.0000	0.0000	0.9092	91.9468
18	0.0000	0.0000	0.8139	97.1115
19	0.0000	0.0000	0.8584	101.9223
20	0.0000	0.0000	0.9273	106.8614
21	0.0000	0.0000	0.8704	111.4323
22	0.0000	0.0000	0.7612	116.3411
23	0.0000	0.0000	0.8251	121.7186
24	0.0000	0.0000	0.8989	127.3992
25	0.0000	0.0000	0.9032	132.8871
26	0.0000	0.0000	0.8936	138.2384
27	0.0000	0.0000	0.8592	144.1145
28	0.0000	0.0000	0.9942	149.5838
29	0.0000	0.0000	0.9601	154.0251
30	0.0000	0.0000	0.9337	159.7381
31	0.0000	0.0000	0.8908	164.1710
32	0.0000	0.0000	0.9352	168.5584
33	0.0000	0.0000	0.9255	174.2208
34	0.0000	0.0000	0.9166	180.2754
35	0.0000	0.0000	0.8489	186.4133
36	0.0000	0.0000	0.8315	191.4701
37	0.0000	0.0000	0.8454	196.8098
38	0.0000	0.0000	0.8053	201.6716
39	0.0000	0.0000	0.7331	206.9056
40	0.0000	0.0000	0.7559	211.9014
41	0.0000	0.0000	0.7584	216.7478
42	0.0000	0.0000	0.7696	221.2298
43	0.0000	0.0000	0.7421	226.4841
44	0.0000	0.0000	0.7235	232.0516
45	0.0000	0.0000	0.6851	236.4752
46	0.0000	0.0000	0.7564	240.9205
47	0.0000	0.0000	0.8031	245.3914
48	0.0000	0.0000	0.7636	250.3498
49	0.0000	0.0000	0.8004	255.3020
50	0.0000	0.0000	0.7531	259.7203
51	0.0000	0.0000	0.7488	264.1726
52	0.0000	0.0000	0.8918	268.7030
53	0.0000	0.0000	0.9539	273.1266
54	0.0000	0.0000	0.8377	277.5576
55	0.0000	0.0000	0.9240	282.1054
56	0.0000	0.0000	0.9508	286.5639
57	0.0000	0.0000	1.0000	290.9591
58	0.0000	0.0000	0.8977	295.4688
59	0.0000	0.0000	0.9435	299.8750
Pos: [125, -32, 36.01703661700458, 1.336770948830788]

Run: 7
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	4.8866
1	0.0000	0.0000	0.9072	9.7892
2	0.0000	0.0000	0.9500	14.2486
3	0.0000	0.0000	0.9785	18.6613
4	0.0000	0.0000	0.9865	23.3152
5	0.0000	0.0000	1.0000	28.4500
6	0.0000	0.0000	0.8318	33.2644
7	0.0000	0.0000	0.9306	37.6835
8	0.0000	0.0000	1.0000	42.7887
9	0.0000	0.0000	0.8752	47.2250
10	0.0000	0.0000	0.9712	51.6918
11	0.0000	0.0000	0.9026	56.3016
12	0.0000	0.0000	1.0000	61.5339
13	0.0000	0.0000	1.0000	66.5219
14	0.0000	0.0000	0.8184	70.9636
15	0.0000	0.0000	0.9342	75.6629
16	0.0000	0.0000	0.9759	80.6260
17	0.0000	0.0000	1.0000	86.5650
18	0.0000	0.0000	0.9297	91.6958
19	0.0000	0.0000	0.8609	96.9722
20	0.0000	0.0000	0.7944	102.0486
21	0.0000	0.0000	0.8431	107.1303
22	0.0000	0.0000	0.8508	112.8004
23	0.0000	0.0000	0.9175	117.7111
24	0.0000	0.0000	0.8980	122.1278
25	0.0000	0.0000	0.8515	126.8024
26	0.0000	0.0000	0.9378	132.4513
27	0.0000	0.0000	0.9085	137.6438
28	0.0000	0.0000	0.7890	142.0445
29	0.0000	0.0000	0.7669	147.1283
30	0.0000	0.0000	0.8720	151.5412
31	0.0000	0.0000	0.8256	155.9606
32	0.0000	0.0000	0.7895	160.5124
33	0.0000	0.0000	0.8251	166.1856
34	0.0000	0.0000	0.8082	171.1676
35	0.0000	0.0000	0.8404	176.0604
36	0.0000	0.0000	0.9047	180.9752
37	0.0000	0.0000	0.8611	185.9622
38	0.0000	0.0000	0.8611	190.3429
39	0.0000	0.0000	0.9255	195.2863
40	0.0000	0.0000	0.8484	201.1163
41	0.0000	0.0000	0.7973	206.5303
42	0.0000	0.0000	0.8180	210.9401
43	0.0000	0.0000	0.8996	215.3432
44	0.0000	0.0000	0.7640	220.3722
45	0.0000	0.0000	0.8103	225.7648
46	0.0000	0.0000	0.7676	230.3078
47	0.0000	0.0000	0.8171	234.6995
48	0.0000	0.0000	0.7972	240.0401
49	0.0000	0.0000	0.7687	245.6648
50	0.0000	0.0000	0.7961	250.9770
51	0.0000	0.0000	0.7508	255.5256
52	0.0000	0.0000	0.7861	259.9480
53	0.0000	0.0000	0.7765	267.0887
54	0.0000	0.0000	0.6119	271.5528
55	0.0000	0.0000	0.5721	275.9738
56	0.0000	0.0000	0.5443	280.6702
57	0.0000	0.0000	0.5763	285.8038
58	0.0000	0.0000	0.6155	291.4798
59	0.0000	0.0000	0.5533	296.3653
Pos: [125, -32, -60, 1.5]

Run: 8
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.6260
1	0.0000	0.0000	0.9494	10.2193
2	0.0000	0.0000	0.8857	14.6251
3	0.0000	0.0000	0.9429	19.2757
4	0.0000	0.0000	0.9299	24.7219
5	0.0000	0.0000	0.9303	29.8393
6	0.0000	0.0000	0.9360	34.3723
7	0.0000	0.0000	0.9504	38.7723
8	0.0000	0.0000	0.9346	44.8806
9	0.0000	0.0000	0.8874	49.2892
10	0.0000	0.0000	0.9539	53.6747
11	0.0000	0.0000	0.9112	58.4364
12	0.0000	0.0000	0.9152	63.6256
13	0.0000	0.0000	0.9591	68.8970
14	0.0000	0.0000	0.8998	73.2915
15	0.0000	0.0000	0.8502	77.6932
16	0.0000	0.0000	0.9416	83.0560
17	0.0000	0.0000	0.8886	88.6447
18	0.0000	0.0000	0.9357	93.1468
19	0.0000	0.0000	0.9692	97.8451
20	0.0000	0.0000	0.8778	102.9408
21	0.0000	0.0000	0.9081	108.4340
22	0.0000	0.0000	0.9024	113.6241
23	0.0000	0.0000	0.8718	118.3593
24	0.0000	0.0000	0.8441	122.7572
25	0.0000	0.0000	0.9094	128.2711
26	0.0000	0.0000	0.9152	133.2378
27	0.0000	0.0000	0.7841	137.6915
28	0.0000	0.0000	0.8597	142.2143
29	0.0000	0.0000	0.7732	147.3577
30	0.0000	0.0000	0.7559	152.7951
31	0.0000	0.0000	0.8707	157.9988
32	0.0000	0.0000	0.8181	162.7793
33	0.0000	0.0000	0.8914	167.2912
34	0.0000	0.0000	0.9381	171.7007
35	0.0000	0.0000	0.9400	176.2166
36	0.0000	0.0000	0.7981	181.1948
37	0.0000	0.0000	0.7917	185.6399
38	0.0000	0.0000	0.6973	190.1770
39	0.0000	0.0000	0.7568	194.8924
40	0.0000	0.0000	0.7345	200.0635
41	0.0000	0.0000	0.9339	204.9184
42	0.0000	0.0000	0.8558	209.3198
43	0.0000	0.0000	0.8527	213.8851
44	0.0000	0.0000	1.0000	218.8315
45	0.0000	0.0000	0.9525	223.2256
46	0.0000	0.0000	0.9065	227.8252
47	0.0000	0.0000	0.8656	232.2228
48	0.0000	0.0000	0.9353	237.2131
49	0.0000	0.0000	0.8671	242.1978
50	0.0000	0.0000	0.8143	246.7055
51	0.0000	0.0000	0.7782	251.2836
52	0.0000	0.0000	0.8870	255.6777
53	0.0000	0.0000	0.8649	261.4012
54	0.0000	0.0000	0.8882	265.7952
55	0.0000	0.0000	0.7896	270.1797
56	0.0000	0.0000	0.8115	274.7960
57	0.0000	0.0000	0.8427	279.7334
58	0.0000	0.0000	0.8173	285.2714
59	0.0000	0.0000	0.8420	289.7501
Pos: [125, -32, -51.678254726441025, 1.4912211184708237]

Run: 9
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.4810
1	0.0000	0.0000	1.0000	9.8677
2	0.0000	0.0000	0.8920	14.2202
3	0.0000	0.0000	0.9698	18.6806
4	0.0000	0.0000	1.0000	23.3090
5	0.0000	0.0000	1.0000	28.2252
6	0.0000	0.0000	0.9171	33.0505
7	0.0000	0.0000	0.9231	37.4212
8	0.0000	0.0000	0.8540	42.2461
9	0.0000	0.0000	0.9258	47.2751
10	0.0000	0.0000	0.8676	51.6670
11	0.0000	0.0000	0.9150	56.7260
12	0.0000	0.0000	0.8936	61.8622
13	0.0000	0.0000	0.9162	66.9031
14	0.0000	0.0000	0.9475	72.2020
15	0.0000	0.0000	0.9438	77.2426
16	0.0000	0.0000	0.9296	82.4728
17	0.0000	0.0000	0.9250	87.6391
18	0.0000	0.0000	0.9114	92.1226
19	0.0000	0.0000	0.8272	96.5312
20	0.0000	0.0000	0.9095	101.0303
21	0.0000	0.0000	0.9712	106.0243
22	0.0000	0.0000	1.0000	111.3470
23	0.0000	0.0000	0.9432	116.0181
24	0.0000	0.0000	0.9734	120.4302
25	0.0000	0.0000	0.9485	124.8519
26	0.0000	0.0000	0.9466	129.3535
27	0.0000	0.0000	0.9831	133.7609
28	0.0000	0.0000	1.0000	138.2935
29	0.0000	0.0000	0.9122	142.7002
30	0.0000	0.0000	0.9884	147.0997
31	0.0000	0.0000	0.9627	151.6850
32	0.0000	0.0000	0.9609	156.0903
33	0.0000	0.0000	0.8658	161.0627
34	0.0000	0.0000	0.9059	166.3454
35	0.0000	0.0000	0.8894	170.7923
36	0.0000	0.0000	0.8743	175.4043
37	0.0000	0.0000	0.7234	181.7105
38	0.0000	0.0000	0.8720	187.5436
39	0.0000	0.0000	0.8400	191.9711
40	0.0000	0.0000	0.7032	196.4810
41	0.0000	0.0000	0.5972	201.7155
42	0.0000	0.0000	0.6362	207.6926
43	0.0000	0.0000	0.6569	212.7407
44	0.0000	0.0000	0.6688	217.1519
45	0.0000	0.0000	0.7306	221.6113
46	0.0000	0.0000	0.6729	226.6452
47	0.0000	0.0000	0.8725	231.8940
48	0.0000	0.0000	0.8896	236.4342
49	0.0000	0.0000	0.9436	241.0789
50	0.0000	0.0000	0.7949	246.4006
51	0.0000	0.0000	0.7702	252.4905
52	0.0000	0.0000	0.8914	257.4227
53	0.0000	0.0000	0.8147	261.8303
54	0.0000	0.0000	0.7855	267.0538
55	0.0000	0.0000	0.9734	272.2402
56	0.0000	0.0000	0.9570	277.7021
57	0.0000	0.0000	0.9855	282.7852
58	0.0000	0.0000	0.9603	288.6484
59	0.0000	0.0000	0.9125	294.4417
Pos: [125, -32, -52.37681602393942, 0.9353270851953635]

=================================================================================================================
