ID: 2020-03-06 17:09:24.972570	Date: 2020-03-06 17:09:24	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
10	2.0000	0.5800	0.8698	117735.7409
11	2.0000	0.6800	0.8520	131667.6931
12	2.0000	0.7000	0.8708	145681.7853
13	3.0000	0.7800	0.8393	163777.1263
14	3.0000	0.8200	0.8425	180872.5519
15	3.0000	1.0800	0.8482	196831.8939
16	3.0000	1.2600	0.8573	214836.5686
17	3.0000	1.4200	0.8599	236383.0252
18	3.0000	1.5200	0.8472	259073.7708
19	3.0000	1.6000	0.8595	280552.8560
20	5.0000	1.7600	0.8212	303560.3411
21	5.0000	1.8800	0.8145	324697.3739
22	5.0000	1.9600	0.8027	346793.5452
23	5.0000	2.0200	0.7910	368798.8660
24	5.0000	2.2000	0.8024	393756.4182
25	5.0000	2.2600	0.7978	416455.5583
26	5.0000	2.3800	0.7966	440168.3171
27	5.0000	2.5400	0.7872	463509.2866
28	5.0000	2.5800	0.7823	486653.0402
29	5.0000	2.7400	0.7641	510764.4932
30	5.0000	2.7800	0.7605	535897.6543
31	5.0000	2.8200	0.7807	560501.0173
32	5.0000	2.9000	0.7971	585774.1954
33	5.0000	3.1000	0.8071	610954.6540
34	5.0000	3.1800	0.7874	634586.5164
35	5.0000	3.3000	0.7901	657621.8352
36	5.0000	3.3600	0.7837	682105.6297
37	6.0000	3.4000	0.7984	706133.1172
38	6.0000	3.4800	0.7881	730179.1031
39	6.0000	3.6000	0.7894	755932.6334
40	6.0000	3.6800	0.7962	781196.4142
41	6.0000	3.8200	0.7735	806316.7479
42	6.0000	3.8600	0.7607	830800.8320
43	6.0000	3.9000	0.7420	854456.6476
44	6.0000	3.9400	0.7413	878901.0911
45	6.0000	3.9600	0.7398	904315.4869
46	6.0000	3.9600	0.7307	928797.4532
47	6.0000	3.9800	0.7120	953332.5748
48	6.0000	4.0800	0.7057	978966.7885
49	6.0000	4.1200	0.6966	1004256.4378
50	6.0000	4.2000	0.6892	1028768.0364
51	6.0000	4.2200	0.7085	1054257.0949
52	6.0000	4.2200	0.6976	1079714.2839
53	6.0000	4.2600	0.6909	1102760.1242
54	6.0000	4.3000	0.6958	1128410.0378
55	6.0000	4.3200	0.6951	1153376.6544
56	6.0000	4.3400	0.6944	1178462.8575
57	6.0000	4.3400	0.6888	1203510.7281
58	6.0000	4.3800	0.6903	1229062.1054
59	6.0000	4.4000	0.6892	1253714.2260
Pos: [1645.0783208601179, 957.9966077716041, 7.166995767370048, 0.8486522359057449]

Run: 3
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	31284.7862
1	1.0000	0.0200	0.9810	42969.2774
2	2.0000	0.0800	0.9850	56004.7970
3	2.0000	0.1000	0.9691	69551.1723
4	3.0000	0.3600	0.9675	83739.8751
5	3.0000	0.4200	0.9481	97963.4886
6	3.0000	0.4400	0.9506	114525.7077
7	3.0000	0.5000	0.9314	128731.9782
8	4.0000	0.6600	0.9592	142851.5959
9	5.0000	0.7600	0.9432	157964.4732
10	5.0000	0.9000	0.9018	175004.8730
11	5.0000	0.9400	0.9020	190107.0838
12	5.0000	1.0800	0.8580	207329.7436
13	5.0000	1.2000	0.8613	223399.1618
14	5.0000	1.2800	0.8893	238343.5431
15	5.0000	1.4400	0.8757	255725.4713
16	5.0000	1.5200	0.8469	273222.1074
17	5.0000	1.5400	0.8637	288532.5818
18	5.0000	1.5600	0.8523	305003.0210
19	5.0000	1.7000	0.8561	323245.7526
20	5.0000	1.8800	0.8340	345089.4971
21	5.0000	1.9400	0.8506	363990.1688
22	5.0000	2.0200	0.8385	387052.8381
23	5.0000	2.2400	0.8382	405608.2625
24	5.0000	2.3400	0.8314	427535.5110
25	5.0000	2.4800	0.8208	449000.8390
26	5.0000	2.5400	0.8196	471954.6282
27	5.0000	2.6600	0.8056	493788.1985
28	5.0000	2.7800	0.8012	517147.1069
29	5.0000	2.9000	0.8120	539595.8941
30	5.0000	3.0800	0.8029	561594.7156
31	5.0000	3.1800	0.7920	586557.3533
32	5.0000	3.2400	0.7920	609565.2065
33	6.0000	3.3400	0.7957	631466.7864
34	6.0000	3.4400	0.8002	653500.1235
35	6.0000	3.5200	0.8061	677195.0500
36	6.0000	3.5800	0.8046	701728.0471
37	6.0000	3.6400	0.8192	726749.7845
38	6.0000	3.7000	0.7914	751166.0023
39	6.0000	3.7800	0.7835	775709.3260
40	6.0000	3.8800	0.7688	800395.6692
41	7.0000	4.0200	0.7641	824457.8631
42	7.0000	4.1400	0.7729	849052.1221
43	7.0000	4.1400	0.7738	873724.9417
44	7.0000	4.1600	0.7746	898245.7781
45	7.0000	4.2600	0.7787	923855.7520
46	7.0000	4.2800	0.7815	947799.8409
47	7.0000	4.3400	0.7780	972856.5016
48	7.0000	4.3600	0.7824	996911.6237
49	7.0000	4.4600	0.7795	1019830.5628
50	7.0000	4.5000	0.7665	1044361.1543
51	7.0000	4.5200	0.7727	1068276.5703
52	7.0000	4.5600	0.7644	1092890.9471
53	7.0000	4.5600	0.7643	1117888.6197
54	7.0000	4.5800	0.7638	1142339.3724
55	7.0000	4.6400	0.7651	1166420.5992
56	7.0000	4.6600	0.7531	1190008.0366
57	7.0000	4.7200	0.7597	1213013.7644
58	7.0000	4.7200	0.7597	1238061.2206
59	7.0000	4.7400	0.7597	1263025.9569
Pos: [1623.9984470511215, 872.18820168038, -24.223742360634827, 0.8723216328811445]

Run: 4
Iter	Gbest	AvrFit	Diver	ETime	
0	1.0000	0.0400	1.0000	24702.9240
1	1.0000	0.0600	0.9910	35041.6965
2	1.0000	0.0600	1.0000	48376.0128
3	3.0000	0.2000	0.9914	62512.0907
4	3.0000	0.2000	0.9706	76701.9823
5	4.0000	0.2800	0.9967	90751.0445
6	4.0000	0.3800	0.9788	105958.1406
7	4.0000	0.5000	0.9313	121610.9326
8	4.0000	0.5600	0.9089	140252.1822
9	4.0000	0.7000	0.8991	160951.3619
10	5.0000	0.8800	0.9012	179664.2437
11	5.0000	0.8800	0.8525	196385.6242
12	5.0000	1.0000	0.8719	216127.3847
13	6.0000	1.2800	0.8457	238101.3165
14	6.0000	1.4000	0.8300	259243.5627
15	6.0000	1.5800	0.8050	282241.5318
16	6.0000	1.7000	0.7833	304357.5783
17	6.0000	1.9200	0.7371	327447.4902
18	6.0000	2.1200	0.7256	352377.2388
19	6.0000	2.2800	0.7033	376951.7677
20	6.0000	2.3800	0.6815	401483.9113
21	6.0000	2.5800	0.6590	425971.0131
22	6.0000	2.8800	0.6467	451006.6664
23	6.0000	3.0600	0.6216	475682.9073
24	6.0000	3.2800	0.6059	501190.3839
25	6.0000	3.5000	0.6078	526726.1045
26	6.0000	3.6400	0.6026	551732.5518
27	6.0000	3.6400	0.6053	577290.3187
28	6.0000	3.8200	0.5950	602377.1136
29	6.0000	3.9400	0.5796	627507.9601
30	6.0000	4.0000	0.5754	653087.6215
31	6.0000	4.1200	0.5823	677665.6661
32	6.0000	4.1400	0.6059	702795.7218
33	6.0000	4.2000	0.6001	727756.4170
34	6.0000	4.3000	0.6124	753754.6573
35	6.0000	4.3800	0.6089	779315.6948
36	7.0000	4.5800	0.6016	804800.1335
37	7.0000	4.6600	0.5944	830487.6759
38	7.0000	4.6600	0.5920	855107.4405
39	7.0000	4.7600	0.5738	880591.1360
40	7.0000	4.8800	0.5829	906056.1357
41	7.0000	4.9200	0.5762	931735.1277
42	7.0000	4.9400	0.5677	957426.4781
43	7.0000	4.9800	0.5615	983061.4130
44	7.0000	5.0400	0.5517	1008563.7922
45	7.0000	5.0400	0.5489	1034086.7565
46	7.0000	5.0800	0.5526	1059581.5575
47	7.0000	5.1200	0.5430	1085172.2183
48	7.0000	5.1600	0.5446	1110790.0958
49	7.0000	5.2400	0.5452	1136322.1962
50	7.0000	5.2600	0.5472	1161960.8080
51	7.0000	5.2800	0.5447	1187186.4223
52	7.0000	5.3000	0.5439	1212787.6828
53	7.0000	5.3200	0.5391	1238506.3882
54	7.0000	5.3600	0.5375	1264214.0217
55	7.0000	5.4200	0.5332	1289907.8283
56	7.0000	5.4400	0.5331	1315449.2180
57	8.0000	5.5000	0.5350	1341035.4877
58	8.0000	5.5200	0.5333	1366085.9950
59	8.0000	5.5200	0.5336	1391559.2346
Pos: [1669.837993005045, 832.4016647930739, -24.128369866794426, 0.8898676017492269]

Run: 5
Iter	Gbest	AvrFit	Diver	ETime	
0	4.0000	0.1600	1.0000	22161.8092
1	4.0000	0.3400	0.9691	35321.2490
2	4.0000	0.4400	0.9442	49106.8964
3	4.0000	0.5400	0.9180	65790.9493
4	4.0000	0.6000	0.9089	83387.2952
5	4.0000	0.7000	0.8917	100092.8502
6	6.0000	1.0200	0.8930	119408.9377
7	6.0000	1.1600	0.9033	136238.1713
8	6.0000	1.3000	0.8761	156159.1051
9	6.0000	1.4600	0.8400	178866.0569
10	6.0000	1.6600	0.8611	200162.2636
11	6.0000	1.8800	0.8711	221552.6230
12	6.0000	2.0600	0.8572	242824.8155
13	6.0000	2.2800	0.8360	264811.0628
14	6.0000	2.4000	0.8430	282715.0142
15	6.0000	2.5200	0.8403	305704.4609
16	6.0000	2.5600	0.8118	328649.8911
17	6.0000	2.7400	0.8106	352173.3382
18	6.0000	2.8800	0.7923	374089.7315
19	6.0000	3.0200	0.7866	395016.3064
20	6.0000	3.1000	0.7894	418013.5276
21	6.0000	3.1400	0.7753	439508.6284
22	6.0000	3.2200	0.7619	460447.1433
23	6.0000	3.3000	0.7612	483325.5200
24	6.0000	3.3600	0.7556	503212.5807
25	6.0000	3.5200	0.7556	523519.7234
26	6.0000	3.6000	0.7652	545418.0989
27	6.0000	3.6200	0.7663	567035.7473
28	6.0000	3.6400	0.7683	589055.4664
29	6.0000	3.6800	0.7674	611437.1219
30	6.0000	3.8600	0.7629	635266.8741
31	6.0000	3.8600	0.7490	656952.0180
32	6.0000	3.9000	0.7623	678654.4633
33	6.0000	3.9400	0.7575	701454.3896
34	6.0000	4.0600	0.7409	724374.2645
35	6.0000	4.0800	0.7469	748862.9732
36	6.0000	4.1400	0.7585	773043.9878
37	6.0000	4.1600	0.7531	796739.9757
38	6.0000	4.2000	0.7535	821681.5901
39	6.0000	4.2200	0.7522	845101.6707
40	6.0000	4.3400	0.7537	870083.3077
41	6.0000	4.3800	0.7511	891219.7278
42	6.0000	4.4400	0.7500	914643.7628
43	6.0000	4.4800	0.7485	937715.7407
44	6.0000	4.4800	0.7455	960664.0697
45	7.0000	4.5400	0.7356	982938.3316
46	7.0000	4.5600	0.7352	1002611.2747
47	7.0000	4.5600	0.7395	1025504.6232
48	7.0000	4.6400	0.7423	1049568.2979
49	7.0000	4.7200	0.7371	1072784.3630
50	7.0000	4.7400	0.7288	1095743.2628
51	7.0000	4.7400	0.7311	1116731.7858
52	7.0000	4.7400	0.7311	1138683.1832
53	7.0000	4.7800	0.7334	1160002.5105
54	7.0000	4.7800	0.7333	1181487.7024
55	7.0000	4.7800	0.7688	1205631.1123
56	7.0000	4.7800	0.7689	1230233.9978
57	7.0000	4.8000	0.7684	1254586.4220
58	7.0000	4.8400	0.7686	1278563.0867
59	7.0000	4.8400	0.7662	1303127.4264
Pos: [1605.8768652276017, 882.8841943038096, -34.53649221237006, 0.875064811597943]

Run: 6
Iter	Gbest	AvrFit	Diver	ETime	
0	3.0000	0.1200	1.0000	32914.9244
1	3.0000	0.1800	1.0000	44788.3523
2	3.0000	0.1800	1.0000	56045.6421
3	3.0000	0.2600	0.9959	65865.8576
4	3.0000	0.3000	0.9888	73523.0653
5	3.0000	0.3200	0.9870	84016.4952
6	3.0000	0.4000	0.9611	94173.0380
7	3.0000	0.4000	0.9566	104811.4309
8	3.0000	0.5000	0.9457	117493.5012
9	3.0000	0.5800	0.9588	130935.4372
10	3.0000	0.6000	0.9067	144312.6953
11	3.0000	0.6200	0.9126	160805.6962
12	3.0000	0.8400	0.8992	175675.9915
13	4.0000	0.9800	0.8701	190877.8701
14	4.0000	1.1000	0.8649	208966.1582
15	4.0000	1.2000	0.8736	228020.7522
16	4.0000	1.4200	0.8617	249212.7023
17	5.0000	1.5200	0.8465	269352.7014
18	5.0000	1.7200	0.8541	292849.2596
19	5.0000	1.9000	0.8641	315815.4955
20	5.0000	2.0400	0.8750	338323.4198
21	5.0000	2.1600	0.8453	362237.8330
22	5.0000	2.2400	0.8500	386756.0365
23	5.0000	2.3800	0.8514	409713.9909
24	5.0000	2.5000	0.8580	433780.8421
25	5.0000	2.5400	0.8554	457257.2966
26	5.0000	2.6200	0.8467	481234.2427
27	5.0000	2.6400	0.8404	501769.4221
28	5.0000	2.7400	0.8364	524410.8136
29	5.0000	2.8000	0.8385	547607.9886
30	5.0000	2.9800	0.8280	571783.5522
31	5.0000	3.0600	0.8152	595947.0499
32	6.0000	3.1800	0.8187	619431.5085
33	6.0000	3.2600	0.8079	641902.3178
34	6.0000	3.2800	0.8243	666917.9854
35	6.0000	3.4200	0.8289	690988.1589
36	6.0000	3.4800	0.8261	713974.3245
37	6.0000	3.5000	0.8237	738440.7136
38	6.0000	3.5000	0.8371	762498.5657
39	6.0000	3.5600	0.8088	787840.4133
40	6.0000	3.6000	0.8287	813121.7158
41	6.0000	3.6200	0.8288	837823.5736
42	6.0000	3.6400	0.8255	862850.8968
43	6.0000	3.6600	0.8299	886814.5943
44	6.0000	3.7800	0.8102	910772.8884
45	6.0000	3.8600	0.8133	935906.4286
46	6.0000	3.8600	0.8132	961036.5779
47	6.0000	3.8800	0.8088	985097.4286
48	6.0000	3.9200	0.8017	1010169.7757
49	6.0000	3.9200	0.7975	1035764.2181
50	6.0000	3.9600	0.8024	1060930.4121
51	6.0000	4.0000	0.7957	1085476.1674
52	6.0000	4.0200	0.7891	1108306.2356
53	6.0000	4.1000	0.7890	1133887.0249
54	6.0000	4.1600	0.7697	1158537.0507
55	6.0000	4.1800	0.7567	1182584.8467
56	6.0000	4.2000	0.7643	1208163.6930
57	6.0000	4.2400	0.7523	1233168.8056
58	6.0000	4.2400	0.7518	1258694.0973
59	7.0000	4.3200	0.7349	1283517.7755
Pos: [1627.9487853796234, 957.2453991942183, 1.6366596776984164, 0.9661201568976192]

Run: 7
Iter	Gbest	AvrFit	Diver	ETime	
0	4.0000	0.1400	1.0000	23005.9960
1	4.0000	0.2200	0.9515	34036.0155
2	4.0000	0.2800	0.9544	45460.5649
3	4.0000	0.4000	0.9469	58830.9731
4	4.0000	0.5200	0.9270	73764.4250
5	4.0000	0.5800	0.9076	86894.0413
6	4.0000	0.6600	0.8846	102922.5273
7	5.0000	0.9200	0.8713	122948.0059
8	5.0000	1.0800	0.8489	140983.1660
9	5.0000	1.1400	0.8571	159046.5844
10	5.0000	1.1800	0.8322	177660.8202
11	5.0000	1.3000	0.8502	198702.2252
12	5.0000	1.3800	0.8874	219452.7688
13	5.0000	1.5400	0.8803	241516.3000
14	5.0000	1.7200	0.8970	261056.9253
15	5.0000	1.8000	0.8864	283643.1682
16	5.0000	1.9400	0.8662	303305.2278
17	5.0000	2.0800	0.8513	323896.6951
18	5.0000	2.2000	0.8376	347512.5749
19	5.0000	2.3800	0.8358	371339.1793
20	5.0000	2.4800	0.8367	394724.8578
21	5.0000	2.5800	0.8469	418123.0361
22	5.0000	2.6400	0.8376	439745.6167
23	5.0000	2.7200	0.8274	463256.5606
24	5.0000	2.7800	0.8138	486199.3039
25	5.0000	2.8800	0.8040	508199.5645
26	5.0000	3.1000	0.7824	530677.9594
27	5.0000	3.1800	0.7801	553621.6736
28	6.0000	3.3600	0.7783	577565.6786
29	6.0000	3.4000	0.7640	601007.4933
30	6.0000	3.4200	0.7645	623534.9052
31	6.0000	3.4800	0.7433	647007.7100
32	6.0000	3.5600	0.7339	670667.6643
33	6.0000	3.6600	0.7279	694721.2455
34	6.0000	3.7000	0.7290	718702.7800
35	6.0000	3.7000	0.7203	743224.8650
36	6.0000	3.7400	0.7220	767979.2857
37	6.0000	3.7800	0.7003	792706.0587
38	6.0000	3.9200	0.6781	818212.8346
39	6.0000	3.9600	0.6935	842771.9870
40	6.0000	4.0000	0.6837	867678.1006
41	6.0000	4.0200	0.6831	892476.5871
42	7.0000	4.0800	0.6828	917010.0007
43	7.0000	4.0800	0.6828	942743.6185
44	7.0000	4.1200	0.7004	966656.1849
45	7.0000	4.1600	0.7067	990660.5005
46	7.0000	4.2400	0.6835	1015229.6069
47	7.0000	4.2800	0.6807	1040209.2836
48	7.0000	4.2800	0.6765	1065776.9060
49	7.0000	4.3000	0.6768	1090314.0967
50	7.0000	4.3200	0.6900	1113683.2864
51	7.0000	4.3200	0.6900	1139138.3288
52	7.0000	4.3200	0.6747	1164193.8064
53	7.0000	4.3200	0.6739	1189275.2116
54	7.0000	4.3400	0.6798	1214954.6821
55	7.0000	4.3600	0.6738	1239574.8463
56	7.0000	4.3800	0.6721	1263966.4366
57	7.0000	4.3800	0.6704	1289009.1898
58	7.0000	4.4200	0.6813	1313921.7012
59	7.0000	4.4400	0.6808	1339384.2657
Pos: [1632.8970008698961, 909.3731167442465, -23.76803016977234, 0.8398907996908374]

Run: 8
Iter	Gbest	AvrFit	Diver	ETime	
0	2.0000	0.1200	1.0000	29665.7100
1	2.0000	0.1400	0.9869	40410.4345
2	2.0000	0.2000	1.0000	55322.4626
3	2.0000	0.2600	1.0000	71968.5891
4	3.0000	0.3600	0.9938	88694.7129
5	4.0000	0.5600	0.9680	109304.3323
6	5.0000	0.6400	0.9485	127520.8948
7	5.0000	0.8000	0.9341	145694.2389
8	5.0000	0.8800	0.9235	163211.3800
9	5.0000	1.0200	0.9383	184689.7144
10	5.0000	1.1800	0.9271	207616.8616
11	5.0000	1.2600	0.9346	228579.9329
12	5.0000	1.4800	0.9125	249471.7593
13	6.0000	1.6200	0.9006	270477.9654
14	6.0000	1.8000	0.8877	294442.5476
15	6.0000	1.9200	0.8742	313575.8157
16	6.0000	2.1000	0.8524	336360.7860
17	6.0000	2.6600	0.8141	361341.8765
18	6.0000	2.8000	0.8076	386183.7978
19	6.0000	2.9000	0.7962	411610.8603
20	6.0000	2.9200	0.7958	436232.1527
21	6.0000	3.0800	0.7947	461276.6194
22	7.0000	3.2800	0.7903	485729.8584
23	7.0000	3.3200	0.7775	509633.1756
24	7.0000	3.3800	0.7526	534601.2156
25	7.0000	3.5000	0.7563	558049.0417
26	7.0000	3.5200	0.7615	581439.5864
27	7.0000	3.5800	0.7562	604351.7833
28	7.0000	3.6200	0.7520	629329.4337
29	7.0000	3.6400	0.7522	653719.1594
30	7.0000	3.7800	0.7502	676286.5746
31	7.0000	3.8200	0.7624	700709.7135
32	7.0000	3.8400	0.7541	725152.2088
33	7.0000	3.9000	0.7530	749087.8148
34	7.0000	3.9800	0.7474	773690.8467
35	7.0000	4.0000	0.7399	798667.3009
36	7.0000	4.0000	0.7403	822605.7217
37	7.0000	4.0800	0.7350	845993.2716
38	7.0000	4.1400	0.7421	870835.5739
39	7.0000	4.1800	0.7310	895883.1987
40	7.0000	4.2200	0.7390	920422.7221
41	7.0000	4.2400	0.7374	945300.7166
42	7.0000	4.2600	0.7356	969200.8126
43	7.0000	4.2600	0.7272	994175.7350
44	7.0000	4.2600	0.7291	1019185.2100
45	7.0000	4.3000	0.7287	1044025.2278
46	7.0000	4.3400	0.7256	1068559.0475
47	7.0000	4.3800	0.7236	1093439.1491
48	7.0000	4.4400	0.7221	1118849.2208
49	7.0000	4.4800	0.7231	1142816.5202
50	7.0000	4.4800	0.7234	1166734.2713
51	7.0000	4.5400	0.7030	1190752.7339
52	7.0000	4.5600	0.7109	1215228.1508
53	7.0000	4.6400	0.7081	1238708.8273
54	7.0000	4.6800	0.7085	1262744.5550
55	7.0000	4.6800	0.7112	1288331.2411
56	7.0000	4.7200	0.7065	1311220.0925
57	7.0000	4.7400	0.7082	1334256.4437
58	7.0000	4.7400	0.6948	1358792.3372
59	7.0000	4.7600	0.6916	1381667.4223
Pos: [1634.7260344528381, 978.89283420635, -38.08788180061056, 0.7846000960028112]

Run: 9
Iter	Gbest	AvrFit	Diver	ETime	
0	5.0000	0.1600	1.0000	26878.3274
1	5.0000	0.2600	1.0000	38931.5846
2	5.0000	0.3400	0.9545	48313.4072
3	5.0000	0.3400	0.9486	59833.6182
4	5.0000	0.4200	0.9338	72080.5378
5	5.0000	0.5400	0.9267	86196.9433
6	5.0000	0.6000	0.9074	99158.8821
7	5.0000	0.6400	0.9249	111666.4529
8	5.0000	0.7800	0.9146	126013.8848
9	5.0000	0.8800	0.9173	143849.9131
10	5.0000	1.0000	0.9089	164344.9733
11	5.0000	1.1400	0.8787	182172.2701
12	5.0000	1.2200	0.8666	202395.7648
13	5.0000	1.3000	0.8346	224590.6484
14	5.0000	1.3400	0.8368	244262.2623
15	5.0000	1.7000	0.8304	266342.1464
16	5.0000	1.8600	0.8248	289944.3517
17	5.0000	1.8800	0.8386	311625.0772
18	5.0000	1.9400	0.8354	333780.8769
19	5.0000	2.1000	0.8266	357349.7090
20	5.0000	2.1600	0.8236	379003.5648
21	5.0000	2.3000	0.8002	399729.7821
22	5.0000	2.4600	0.7798	423378.9477
23	5.0000	2.5000	0.7923	444917.7246
24	5.0000	2.6400	0.7912	468301.6706
25	5.0000	2.6800	0.7875	492249.1367
26	5.0000	2.7200	0.7794	515302.0716
