ID: 2020-03-06 17:09:58.609899	Date: 2020-03-06 17:09:58	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
38	0.0000	0.0000	0.8129	215.1952
39	0.0000	0.0000	0.7429	220.4273
40	0.0000	0.0000	0.7335	227.4611
41	0.0000	0.0000	0.8635	232.6696
42	0.0000	0.0000	0.8660	237.8049
43	0.0000	0.0000	0.8267	243.2086
44	0.0000	0.0000	0.8232	249.0048
45	0.0000	0.0000	0.8378	254.5345
46	0.0000	0.0000	0.8082	259.7558
47	0.0000	0.0000	0.7770	264.9324
48	0.0000	0.0000	0.8290	270.0961
49	0.0000	0.0000	0.8656	275.2502
50	0.0000	0.0000	0.9605	280.4506
51	0.0000	0.0000	0.8640	285.6908
52	0.0000	0.0000	0.9899	290.9122
53	0.0000	0.0000	1.0000	296.1092
54	0.0000	0.0000	1.0000	301.3039
55	0.0000	0.0000	0.7999	306.4692
56	0.0000	0.0000	0.8071	311.7273
57	0.0000	0.0000	0.7719	316.9537
58	0.0000	0.0000	0.9308	322.1695
59	0.0000	0.0000	0.8614	327.3890
Pos: [115, -50, -60, 1.5]

Run: 2
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.5718
1	0.0000	0.0000	1.0000	10.7431
2	0.0000	0.0000	0.9997	15.9481
3	0.0000	0.0000	0.9947	21.1217
4	0.0000	0.0000	0.9844	26.2644
5	0.0000	0.0000	0.9624	31.4159
6	0.0000	0.0000	0.9615	36.6354
7	0.0000	0.0000	0.9385	41.7697
8	0.0000	0.0000	0.9428	46.9589
9	0.0000	0.0000	0.8767	52.1009
10	0.0000	0.0000	0.9821	57.2710
11	0.0000	0.0000	1.0000	62.5050
12	0.0000	0.0000	0.9176	67.7178
13	0.0000	0.0000	0.9503	73.8735
14	0.0000	0.0000	0.9754	79.0532
15	0.0000	0.0000	0.9145	84.2099
16	0.0000	0.0000	0.9415	89.4382
17	0.0000	0.0000	0.9095	95.4969
18	0.0000	0.0000	0.8274	101.6715
19	0.0000	0.0000	0.9246	107.6007
20	0.0000	0.0000	0.9334	113.6093
21	0.0000	0.0000	0.9107	118.8216
22	0.0000	0.0000	0.8966	124.4605
23	0.0000	0.0000	0.8354	130.1730
24	0.0000	0.0000	0.8357	136.3287
25	0.0000	0.0000	0.7995	142.4861
26	0.0000	0.0000	0.7352	148.2303
27	0.0000	0.0000	0.7500	153.3844
28	0.0000	0.0000	0.7884	158.8659
29	0.0000	0.0000	0.8761	164.3682
30	0.0000	0.0000	0.7548	170.2332
31	0.0000	0.0000	0.7354	176.2803
32	0.0000	0.0000	0.6503	181.4191
33	0.0000	0.0000	0.7034	186.5602
34	0.0000	0.0000	0.8351	191.7002
35	0.0000	0.0000	0.8380	196.8360
36	0.0000	0.0000	0.8172	202.0509
37	0.0000	0.0000	0.7820	207.2597
38	0.0000	0.0000	0.7757	212.4028
39	0.0000	0.0000	0.6978	217.5267
40	0.0000	0.0000	0.6781	222.6751
41	0.0000	0.0000	0.7330	227.8943
42	0.0000	0.0000	0.6725	233.0058
43	0.0000	0.0000	0.7298	238.1458
44	0.0000	0.0000	0.8440	243.2897
45	0.0000	0.0000	0.8426	248.4436
46	0.0000	0.0000	0.8241	253.6404
47	0.0000	0.0000	0.8335	258.7461
48	0.0000	0.0000	0.7432	263.9172
49	0.0000	0.0000	0.6975	269.0432
50	0.0000	0.0000	0.7678	274.2326
51	0.0000	0.0000	0.8165	279.5124
52	0.0000	0.0000	0.7028	284.7190
53	0.0000	0.0000	0.7299	289.8939
54	0.0000	0.0000	0.8239	296.3326
55	0.0000	0.0000	0.8781	301.5234
56	0.0000	0.0000	0.8712	306.7632
57	0.0000	0.0000	0.8214	312.4855
58	0.0000	0.0000	0.8525	318.4919
59	0.0000	0.0000	0.7843	323.8106
Pos: [115, -50, -28.797033270233516, 0.826130761527571]

Run: 3
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.5890
1	0.0000	0.0000	0.9507	10.7636
2	0.0000	0.0000	0.8876	15.8994
3	0.0000	0.0000	0.8886	21.0452
4	0.0000	0.0000	0.9151	26.2303
5	0.0000	0.0000	0.9674	31.3504
6	0.0000	0.0000	0.8954	36.5720
7	0.0000	0.0000	1.0000	41.7461
8	0.0000	0.0000	0.9926	46.9317
9	0.0000	0.0000	0.8961	54.5921
10	0.0000	0.0000	0.9306	60.3652
11	0.0000	0.0000	0.7627	66.1077
12	0.0000	0.0000	0.8782	71.8060
13	0.0000	0.0000	0.9681	77.7397
14	0.0000	0.0000	0.8387	83.8606
15	0.0000	0.0000	0.7096	89.8187
16	0.0000	0.0000	0.6701	95.8531
17	0.0000	0.0000	0.7925	101.0432
18	0.0000	0.0000	0.8669	107.0681
19	0.0000	0.0000	0.8233	112.8774
20	0.0000	0.0000	0.8834	118.8962
21	0.0000	0.0000	1.0000	124.9006
22	0.0000	0.0000	0.9944	131.6233
23	0.0000	0.0000	0.8998	137.5535
24	0.0000	0.0000	0.9096	142.7197
25	0.0000	0.0000	0.9744	149.8177
26	0.0000	0.0000	0.9589	156.5311
27	0.0000	0.0000	0.9772	162.9896
28	0.0000	0.0000	0.8848	168.8428
29	0.0000	0.0000	0.8633	174.8464
30	0.0000	0.0000	0.9477	180.2356
31	0.0000	0.0000	0.9073	186.1193
32	0.0000	0.0000	0.7748	191.2837
33	0.0000	0.0000	0.8314	196.4359
34	0.0000	0.0000	0.8152	202.1983
35	0.0000	0.0000	0.8540	208.1122
36	0.0000	0.0000	0.8531	213.3608
37	0.0000	0.0000	0.7996	218.5664
38	0.0000	0.0000	0.7283	223.6793
39	0.0000	0.0000	0.7952	228.8415
40	0.0000	0.0000	0.8138	233.9971
41	0.0000	0.0000	0.9854	239.1992
42	0.0000	0.0000	0.9632	244.3445
43	0.0000	0.0000	0.9115	249.4833
44	0.0000	0.0000	0.9907	254.6663
45	0.0000	0.0000	0.9063	259.8531
46	0.0000	0.0000	0.8420	265.0673
47	0.0000	0.0000	0.8676	270.2363
48	0.0000	0.0000	0.8917	275.3999
49	0.0000	0.0000	0.8677	280.5433
50	0.0000	0.0000	0.8719	285.6891
51	0.0000	0.0000	0.9581	290.9591
52	0.0000	0.0000	0.9375	296.1335
53	0.0000	0.0000	0.9633	301.3272
54	0.0000	0.0000	0.8905	306.4866
55	0.0000	0.0000	0.8370	311.6534
56	0.0000	0.0000	0.7995	316.8552
57	0.0000	0.0000	0.7478	321.9743
58	0.0000	0.0000	0.6677	327.3125
59	0.0000	0.0000	0.6873	332.4664
Pos: [115, -50, -39.61295078882873, 0.6309850362738847]

Run: 4
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.5888
1	0.0000	0.0000	0.9333	10.7825
2	0.0000	0.0000	0.9497	15.9602
3	0.0000	0.0000	0.8912	21.1055
4	0.0000	0.0000	0.8908	26.7537
5	0.0000	0.0000	0.8981	32.3510
6	0.0000	0.0000	0.9580	37.5445
7	0.0000	0.0000	0.8867	44.9464
8	0.0000	0.0000	0.9313	50.4003
9	0.0000	0.0000	0.9199	56.0794
10	0.0000	0.0000	0.7585	61.3000
11	0.0000	0.0000	0.7513	68.5050
12	0.0000	0.0000	0.7056	76.9920
13	0.0000	0.0000	0.5886	83.6198
14	0.0000	0.0000	0.6444	89.0665
15	0.0000	0.0000	0.7156	94.2822
16	0.0000	0.0000	0.6743	100.1091
17	0.0000	0.0000	0.5964	106.9658
18	0.0000	0.0000	0.6141	112.6633
19	0.0000	0.0000	0.6600	117.8582
20	0.0000	0.0000	0.6458	123.8768
21	0.0000	0.0000	0.6218	130.0118
22	0.0000	0.0000	0.6184	135.4439
23	0.0000	0.0000	0.7146	140.8274
24	0.0000	0.0000	0.7353	146.6293
25	0.0000	0.0000	0.7462	153.8575
26	0.0000	0.0000	0.5985	159.5304
27	0.0000	0.0000	0.6212	165.2648
28	0.0000	0.0000	0.5573	170.5468
29	0.0000	0.0000	0.6161	176.3368
30	0.0000	0.0000	0.7701	182.2660
31	0.0000	0.0000	0.6820	188.3109
32	0.0000	0.0000	0.6286	194.2270
33	0.0000	0.0000	0.7166	199.4224
34	0.0000	0.0000	0.7910	204.5889
35	0.0000	0.0000	0.8416	210.5622
36	0.0000	0.0000	0.8597	215.7893
37	0.0000	0.0000	0.7948	220.9792
38	0.0000	0.0000	0.8812	226.4092
39	0.0000	0.0000	0.9251	232.4386
40	0.0000	0.0000	0.8988	237.9787
41	0.0000	0.0000	0.8659	243.2170
42	0.0000	0.0000	0.9859	248.3757
43	0.0000	0.0000	0.8231	253.5460
44	0.0000	0.0000	0.8186	258.7309
45	0.0000	0.0000	0.8117	263.8993
46	0.0000	0.0000	0.7217	269.1557
47	0.0000	0.0000	0.6847	274.3189
48	0.0000	0.0000	0.7882	279.4836
49	0.0000	0.0000	0.7765	284.6465
50	0.0000	0.0000	0.8130	289.7878
51	0.0000	0.0000	0.8761	295.0184
52	0.0000	0.0000	0.7348	300.1850
53	0.0000	0.0000	0.8746	305.3505
54	0.0000	0.0000	0.8495	311.4276
55	0.0000	0.0000	0.7683	317.3027
56	0.0000	0.0000	0.7051	322.5441
57	0.0000	0.0000	0.7204	327.8089
58	0.0000	0.0000	0.6791	334.7445
59	0.0000	0.0000	0.7177	340.6591
Pos: [115, -50, -57.20941118300435, 1.5]

Run: 5
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	6.4609
1	0.0000	0.0000	0.9339	13.7601
2	0.0000	0.0000	0.8701	19.4218
3	0.0000	0.0000	0.8945	25.0518
4	0.0000	0.0000	0.9793	31.0612
5	0.0000	0.0000	0.8351	37.5426
6	0.0000	0.0000	1.0000	43.5174
7	0.0000	0.0000	0.8297	48.7108
8	0.0000	0.0000	0.8580	54.9963
9	0.0000	0.0000	0.7888	61.2440
10	0.0000	0.0000	0.8614	66.4041
11	0.0000	0.0000	0.8874	72.0870
12	0.0000	0.0000	0.9284	78.8603
13	0.0000	0.0000	0.9326	85.3500
14	0.0000	0.0000	0.8927	90.6298
15	0.0000	0.0000	0.9080	95.8300
16	0.0000	0.0000	0.8909	102.7217
17	0.0000	0.0000	0.8371	107.9693
18	0.0000	0.0000	0.8606	113.2305
19	0.0000	0.0000	0.8953	119.1080
20	0.0000	0.0000	0.8673	126.0009
21	0.0000	0.0000	0.9263	132.0782
22	0.0000	0.0000	0.9252	137.3234
23	0.0000	0.0000	0.8178	142.4923
24	0.0000	0.0000	0.8775	147.7404
25	0.0000	0.0000	0.7958	152.9183
26	0.0000	0.0000	0.7874	158.2708
27	0.0000	0.0000	0.7876	163.4710
28	0.0000	0.0000	0.7424	169.7230
29	0.0000	0.0000	0.8269	174.8922
30	0.0000	0.0000	0.7857	180.0447
31	0.0000	0.0000	0.8949	185.8988
32	0.0000	0.0000	0.7884	191.9334
33	0.0000	0.0000	0.8784	197.2220
34	0.0000	0.0000	0.8767	202.4221
35	0.0000	0.0000	0.7601	207.6621
36	0.0000	0.0000	0.8423	212.8911
37	0.0000	0.0000	0.7984	218.1218
38	0.0000	0.0000	0.8525	223.3014
39	0.0000	0.0000	0.8984	228.4722
40	0.0000	0.0000	1.0000	233.7325
41	0.0000	0.0000	0.9608	238.9705
42	0.0000	0.0000	0.9054	244.3199
43	0.0000	0.0000	0.8340	249.5000
44	0.0000	0.0000	0.8034	254.7488
45	0.0000	0.0000	0.7894	259.9680
46	0.0000	0.0000	0.7922	265.2631
47	0.0000	0.0000	0.6842	270.4251
48	0.0000	0.0000	0.5974	275.5947
49	0.0000	0.0000	0.5757	280.8256
50	0.0000	0.0000	0.6573	285.9902
51	0.0000	0.0000	0.6647	292.2680
52	0.0000	0.0000	0.6201	297.9794
53	0.0000	0.0000	0.5844	303.2103
54	0.0000	0.0000	0.5652	308.3725
55	0.0000	0.0000	0.5021	314.3413
56	0.0000	0.0000	0.5974	320.3213
57	0.0000	0.0000	0.6379	325.5429
58	0.0000	0.0000	0.5926	330.6828
59	0.0000	0.0000	0.5478	335.7863
Pos: [115, -50, 28.29641200549239, 1.4880944871579738]

Run: 6
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	6.0301
1	0.0000	0.0000	0.9412	11.2557
2	0.0000	0.0000	0.9755	17.2606
3	0.0000	0.0000	1.0000	22.4829
4	0.0000	0.0000	0.9482	27.7536
5	0.0000	0.0000	0.8929	34.3547
6	0.0000	0.0000	0.8422	40.4403
7	0.0000	0.0000	0.8689	45.7356
8	0.0000	0.0000	0.8770	51.0008
9	0.0000	0.0000	0.8787	57.1005
10	0.0000	0.0000	0.9040	63.2706
11	0.0000	0.0000	0.8156	68.4998
12	0.0000	0.0000	0.8041	73.8077
13	0.0000	0.0000	0.7470	79.4258
14	0.0000	0.0000	0.7872	84.8017
15	0.0000	0.0000	0.8356	90.0753
16	0.0000	0.0000	0.7920	95.7921
17	0.0000	0.0000	0.8998	101.0671
18	0.0000	0.0000	0.9121	106.2653
19	0.0000	0.0000	0.8997	111.7883
20	0.0000	0.0000	0.9998	117.7394
21	0.0000	0.0000	0.9907	123.3835
22	0.0000	0.0000	0.8698	128.5462
23	0.0000	0.0000	0.7232	133.7235
24	0.0000	0.0000	0.7898	138.9923
25	0.0000	0.0000	0.8828	144.1784
26	0.0000	0.0000	0.8842	149.4997
27	0.0000	0.0000	0.9316	154.6640
28	0.0000	0.0000	0.8806	159.8961
29	0.0000	0.0000	0.9198	165.0667
30	0.0000	0.0000	0.9063	170.2297
31	0.0000	0.0000	0.7600	175.5140
32	0.0000	0.0000	0.7914	180.6762
33	0.0000	0.0000	0.8590	185.9260
34	0.0000	0.0000	0.9634	191.0937
35	0.0000	0.0000	0.9875	196.9032
36	0.0000	0.0000	0.8977	203.7768
37	0.0000	0.0000	0.9418	209.0263
38	0.0000	0.0000	0.9258	214.1986
39	0.0000	0.0000	0.9910	219.7387
40	0.0000	0.0000	0.9359	225.7223
41	0.0000	0.0000	0.9639	231.5054
42	0.0000	0.0000	1.0000	237.7372
43	0.0000	0.0000	0.8890	243.4316
44	0.0000	0.0000	0.9068	248.6668
45	0.0000	0.0000	0.9117	253.9928
46	0.0000	0.0000	0.8919	259.8453
47	0.0000	0.0000	0.9580	266.1667
48	0.0000	0.0000	0.9547	272.0058
49	0.0000	0.0000	0.9216	277.3821
50	0.0000	0.0000	0.9074	282.6376
51	0.0000	0.0000	0.9837	288.3668
52	0.0000	0.0000	0.9289	293.6277
53	0.0000	0.0000	0.7949	298.8033
54	0.0000	0.0000	0.8280	306.1872
55	0.0000	0.0000	0.9284	312.1927
56	0.0000	0.0000	1.0000	317.8310
57	0.0000	0.0000	1.0000	323.7147
58	0.0000	0.0000	0.8800	330.1420
59	0.0000	0.0000	0.9644	335.4168
Pos: [115, -50, -60, 1.5]

Run: 7
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	6.4666
1	0.0000	0.0000	0.9651	12.9042
2	0.0000	0.0000	0.8925	19.7849
3	0.0000	0.0000	0.8684	26.3021
4	0.0000	0.0000	0.8996	33.3183
5	0.0000	0.0000	0.9705	38.9054
6	0.0000	0.0000	1.0000	44.8420
7	0.0000	0.0000	1.0000	50.5190
8	0.0000	0.0000	1.0000	56.6845
9	0.0000	0.0000	0.9469	62.4683
10	0.0000	0.0000	0.9399	67.7228
11	0.0000	0.0000	0.9095	73.0536
12	0.0000	0.0000	0.8848	80.6477
13	0.0000	0.0000	0.7147	85.8245
14	0.0000	0.0000	0.8333	91.0764
15	0.0000	0.0000	0.8669	97.2645
16	0.0000	0.0000	0.9019	103.4670
17	0.0000	0.0000	0.9349	108.6664
18	0.0000	0.0000	0.9050	113.9326
19	0.0000	0.0000	0.9808	119.5621
20	0.0000	0.0000	0.9118	124.8386
21	0.0000	0.0000	0.9021	130.0645
22	0.0000	0.0000	0.8899	136.6184
23	0.0000	0.0000	0.8596	142.3457
24	0.0000	0.0000	0.8457	147.5041
25	0.0000	0.0000	0.9334	152.7994
26	0.0000	0.0000	0.8286	158.1082
27	0.0000	0.0000	0.8837	163.4135
28	0.0000	0.0000	0.9283	168.6273
29	0.0000	0.0000	0.8185	173.9237
30	0.0000	0.0000	0.8220	179.1098
31	0.0000	0.0000	0.8577	184.4497
32	0.0000	0.0000	0.8450	189.6138
33	0.0000	0.0000	0.8665	194.8180
34	0.0000	0.0000	0.8890	200.0709
35	0.0000	0.0000	0.8385	205.2498
36	0.0000	0.0000	0.9041	210.5494
37	0.0000	0.0000	0.8489	215.7321
38	0.0000	0.0000	0.8124	221.0128
39	0.0000	0.0000	0.7559	226.1949
40	0.0000	0.0000	0.8244	231.3912
41	0.0000	0.0000	0.8585	236.7299
42	0.0000	0.0000	0.8875	242.6054
43	0.0000	0.0000	0.9208	248.3525
44	0.0000	0.0000	0.9129	253.5045
45	0.0000	0.0000	0.9368	258.7488
46	0.0000	0.0000	0.8474	264.4131
47	0.0000	0.0000	0.8149	270.4134
48	0.0000	0.0000	0.8078	275.7866
49	0.0000	0.0000	0.9041	281.9452
50	0.0000	0.0000	0.8896	287.1237
51	0.0000	0.0000	0.9500	292.4478
52	0.0000	0.0000	0.9034	297.8692
53	0.0000	0.0000	0.9581	303.8242
54	0.0000	0.0000	0.8476	309.3929
55	0.0000	0.0000	0.8698	314.6064
56	0.0000	0.0000	0.9548	319.9313
57	0.0000	0.0000	0.8915	325.1464
58	0.0000	0.0000	0.8626	330.3986
59	0.0000	0.0000	0.8514	335.5706
Pos: [115, -50, -7.4530375890018705, 0.6091348346431844]

Run: 8
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	5.6014
1	0.0000	0.0000	0.9558	10.7832
2	0.0000	0.0000	1.0000	15.9438
3	0.0000	0.0000	0.8900	21.1935
4	0.0000	0.0000	0.8976	26.3689
5	0.0000	0.0000	0.8966	31.6005
6	0.0000	0.0000	0.9030	36.7789
7	0.0000	0.0000	0.9413	41.9784
8	0.0000	0.0000	0.8836	47.1756
9	0.0000	0.0000	0.8687	52.3384
10	0.0000	0.0000	0.9216	57.5829
11	0.0000	0.0000	1.0000	62.8049
12	0.0000	0.0000	0.9761	68.0537
13	0.0000	0.0000	0.9242	73.2045
14	0.0000	0.0000	0.9091	78.3632
15	0.0000	0.0000	0.9206	83.5254
16	0.0000	0.0000	0.8974	88.7609
17	0.0000	0.0000	0.9777	93.9343
18	0.0000	0.0000	0.9915	99.0629
19	0.0000	0.0000	0.9940	104.3210
20	0.0000	0.0000	0.8916	109.4882
21	0.0000	0.0000	0.7980	114.8124
22	0.0000	0.0000	0.8404	119.9963
23	0.0000	0.0000	0.9588	125.1664
24	0.0000	0.0000	0.8005	130.4328
25	0.0000	0.0000	0.8495	135.6099
26	0.0000	0.0000	0.8923	140.9261
27	0.0000	0.0000	1.0000	146.1172
28	0.0000	0.0000	0.9228	151.4094
29	0.0000	0.0000	0.9638	156.6026
30	0.0000	0.0000	0.9827	161.8531
31	0.0000	0.0000	1.0000	167.0542
32	0.0000	0.0000	0.9575	172.2109
33	0.0000	0.0000	0.9412	177.4795
34	0.0000	0.0000	0.9338	182.6344
35	0.0000	0.0000	0.9244	187.8977
36	0.0000	0.0000	0.9967	193.1121
37	0.0000	0.0000	0.9687	199.0273
38	0.0000	0.0000	0.8701	204.1790
39	0.0000	0.0000	0.8909	210.7730
40	0.0000	0.0000	0.7694	218.6630
41	0.0000	0.0000	0.8246	224.4258
42	0.0000	0.0000	0.7793	230.3605
43	0.0000	0.0000	0.7417	236.1662
44	0.0000	0.0000	0.7729	242.9769
45	0.0000	0.0000	0.7492	249.0311
46	0.0000	0.0000	0.7452	254.2601
47	0.0000	0.0000	0.7435	259.5198
48	0.0000	0.0000	0.7588	265.2037
49	0.0000	0.0000	0.8288	271.2865
50	0.0000	0.0000	0.9515	276.4609
51	0.0000	0.0000	0.8755	281.8601
52	0.0000	0.0000	0.8824	287.4229
53	0.0000	0.0000	0.9088	293.5617
54	0.0000	0.0000	0.9003	298.8741
55	0.0000	0.0000	0.9432	304.0462
56	0.0000	0.0000	0.9041	309.3452
57	0.0000	0.0000	0.9978	314.5301
58	0.0000	0.0000	0.9294	319.7770
59	0.0000	0.0000	0.8472	324.9648
Pos: [115, -50, 51.32273963532562, 1.134303585273756]

Run: 9
Iter	Gbest	AvrFit	Diver	ETime	
0	0.0000	0.0000	1.0000	6.1142
1	0.0000	0.0000	1.0000	11.3831
2	0.0000	0.0000	1.0000	16.5207
3	0.0000	0.0000	0.9859	22.1291
4	0.0000	0.0000	0.9447	27.9248
5	0.0000	0.0000	0.9537	33.2053
6	0.0000	0.0000	0.8672	38.4848
7	0.0000	0.0000	0.9361	44.1003
8	0.0000	0.0000	0.8610	49.2520
9	0.0000	0.0000	0.8237	54.3773
10	0.0000	0.0000	0.7161	59.9091
11	0.0000	0.0000	0.8918	65.8998
12	0.0000	0.0000	0.9280	71.3074
13	0.0000	0.0000	0.9129	76.4680
14	0.0000	0.0000	0.8290	82.0694
15	0.0000	0.0000	0.8731	87.3058
16	0.0000	0.0000	0.8213	92.4978
17	0.0000	0.0000	0.9766	98.0546
18	0.0000	0.0000	0.8930	104.0263
19	0.0000	0.0000	0.9901	109.5314
20	0.0000	0.0000	0.8810	114.7125
21	0.0000	0.0000	0.7920	119.9489
22	0.0000	0.0000	0.9180	125.5796
23	0.0000	0.0000	1.0000	130.7790
24	0.0000	0.0000	1.0000	135.9732
25	0.0000	0.0000	0.8911	141.4883
26	0.0000	0.0000	0.9225	147.7780
27	0.0000	0.0000	0.9172	153.0836
28	0.0000	0.0000	0.8880	159.8320
29	0.0000	0.0000	0.9733	165.0207
30	0.0000	0.0000	0.9337	170.2807
31	0.0000	0.0000	0.9044	175.6363
32	0.0000	0.0000	0.8621	182.1084
33	0.0000	0.0000	0.7831	188.4828
34	0.0000	0.0000	0.7950	193.7199
35	0.0000	0.0000	0.7227	198.9636
36	0.0000	0.0000	0.8599	204.6220
37	0.0000	0.0000	0.7812	210.2985
38	0.0000	0.0000	0.8035	215.5480
39	0.0000	0.0000	0.7655	220.6979
40	0.0000	0.0000	0.7109	226.3861
41	0.0000	0.0000	0.7171	231.7073
42	0.0000	0.0000	0.7933	236.8679
43	0.0000	0.0000	0.7736	242.7220
44	0.0000	0.0000	0.7584	248.6300
45	0.0000	0.0000	0.6577	253.9012
46	0.0000	0.0000	0.6754	259.1195
47	0.0000	0.0000	0.7047	265.0316
48	0.0000	0.0000	0.7087	270.2074
49	0.0000	0.0000	0.7930	275.4159
50	0.0000	0.0000	0.7567	281.2526
51	0.0000	0.0000	0.7639	286.9184
52	0.0000	0.0000	0.7668	292.0799
53	0.0000	0.0000	0.8272	298.4328
54	0.0000	0.0000	0.7998	304.0886
55	0.0000	0.0000	0.7936	309.2237
56	0.0000	0.0000	0.8633	314.5223
57	0.0000	0.0000	0.8518	320.8523
58	0.0000	0.0000	0.8025	327.0097
59	0.0000	0.0000	0.8881	332.2113
Pos: [115, -50, -19.879584679186934, 1.2401174962813848]

=================================================================================================================
